"EFF_DATE","STAR_COMPUTER_CODE","ARTCC","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC","File","Action","Mods"
"2026/03/19","MIIDY.MIIDY3","ZDC","BODY","MIIDY-ZOEYY","1","","30","HUNNN","K6","WP   ","LURRL","BWI/15R","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","BODY","MIIDY-ZOEYY","1","","40","LURRL","K6","WP   ","ANCRR","BWI/15R","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","BODY","MIIDY-ZOEYY","1","","50","ANCRR","K6","WP   ","NAVEY","BWI/15R","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","BODY","MIIDY-ZOEYY","1","","60","NAVEY","K6","WP   ","KAPTN","BWI/15R","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","BODY","MIIDY-ZOEYY","1","","70","KAPTN","K6","WP   ","MIIDY","BWI/15R","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","BODY","MIIDY-ZOEYY","1","","80","MIIDY","K6","WP   ","","BWI/15R","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","TRANSITION","LAFLN TRANSITION","1","LAFLN.MIIDY3","10","MIIDY","K6","WP   ","TRUTH","","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","TRANSITION","LAFLN TRANSITION","1","LAFLN.MIIDY3","20","TRUTH","K6","WP   ","BILIT","","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","TRANSITION","LAFLN TRANSITION","1","LAFLN.MIIDY3","30","BILIT","K6","WP   ","CHOPS","","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","TRANSITION","LAFLN TRANSITION","1","LAFLN.MIIDY3","40","CHOPS","K6","WP   ","LAFLN","","2","Deleted",""
"2026/03/19","MIIDY.MIIDY3","ZDC","TRANSITION","LAFLN TRANSITION","1","LAFLN.MIIDY3","50","LAFLN","K6","WP   ","","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","BODY","MNSTR-SLIDD","1","","10","SLIDD","K4","RP   ","MNSTR","MSY, NBG, NEW","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","BODY","MNSTR-SLIDD","1","","20","MNSTR","K4","WP   ","","MSY, NBG, NEW","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","GULFPORT TRANSITION","1","GPT.MNSTR1","10","MNSTR","K4","WP   ","CLERY","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","GULFPORT TRANSITION","1","GPT.MNSTR1","20","CLERY","K7","RP   ","MUDDA","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","GULFPORT TRANSITION","1","GPT.MNSTR1","30","MUDDA","K7","RP   ","GPT","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","GULFPORT TRANSITION","1","GPT.MNSTR1","40","GPT","","VORTAC","","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","SEMMES TRANSITION","1","SJI.MNSTR1","10","MNSTR","K4","WP   ","CLERY","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","SEMMES TRANSITION","1","SJI.MNSTR1","20","CLERY","K7","RP   ","MUDDA","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","SEMMES TRANSITION","1","SJI.MNSTR1","30","MUDDA","K7","RP   ","GPT","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","SEMMES TRANSITION","1","SJI.MNSTR1","40","GPT","","VORTAC","BUGLE","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","SEMMES TRANSITION","1","SJI.MNSTR1","50","BUGLE","K7","WP   ","SJI","","2","Deleted",""
"2026/03/19","MNSTR.MNSTR1","ZHU","TRANSITION","SEMMES TRANSITION","1","SJI.MNSTR1","60","SJI","","VORTAC","","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","BODY","QWENN","1","","10","QWENN","K2","WP   ","","SLC","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.QWENN6","10","QWENN","K2","WP   ","NEEBO","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.QWENN6","20","NEEBO","K2","RP   ","MARNN","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.QWENN6","30","MARNN","K2","WP   ","RRICH","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.QWENN6","40","RRICH","K2","WP   ","BCE","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.QWENN6","50","BCE","","VORTAC","","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","MILFORD TRANSITION","1","MLF.QWENN6","10","QWENN","K2","WP   ","FRNZY","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","MILFORD TRANSITION","1","MLF.QWENN6","20","FRNZY","K2","RP   ","UINTA","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","MILFORD TRANSITION","1","MLF.QWENN6","30","UINTA","K2","WP   ","DTA","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","MILFORD TRANSITION","1","MLF.QWENN6","40","DTA","","VORTAC","BEVRR","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","MILFORD TRANSITION","1","MLF.QWENN6","50","BEVRR","K2","RP   ","MLF","","2","Deleted",""
"2026/03/19","QWENN.QWENN6","ZLC","TRANSITION","MILFORD TRANSITION","1","MLF.QWENN6","60","MLF","","VORTAC","","","2","Deleted",""
"2026/03/19","RICED.RICED4","ZNY","BODY","RICED-RYMES","1","","10","RYMES","K6","RP   ","BDR","DXR, HPN","2","Deleted",""
"2026/03/19","RICED.RICED4","ZNY","BODY","RICED-RYMES","1","","20","BDR","","VOR/DME","KEYED","DXR, HPN","2","Deleted",""
"2026/03/19","RICED.RICED4","ZNY","BODY","RICED-RYMES","1","","30","KEYED","K6","RP   ","RICED","DXR, HPN","2","Deleted",""
"2026/03/19","RICED.RICED4","ZNY","BODY","RICED-RYMES","1","","40","RICED","K6","RP   ","","DXR, HPN","2","Deleted",""
"2026/03/19","RICED.RICED4","ZNY","TRANSITION","DUNEE TRANSITION","1","DUNEE.RICED4","10","RICED","K6","RP   ","SARDI","","2","Deleted",""
"2026/03/19","RICED.RICED4","ZNY","TRANSITION","DUNEE TRANSITION","1","DUNEE.RICED4","20","SARDI","K6","RP   ","DUNEE","","2","Deleted",""
"2026/03/19","RICED.RICED4","ZNY","TRANSITION","DUNEE TRANSITION","1","DUNEE.RICED4","30","DUNEE","K6","RP   ","","","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-GATEE","1","","10","GATEE","K7","WP   ","MANGY","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-GATEE","1","","20","MANGY","K7","WP   ","MLLET","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-GATEE","1","","30","MLLET","K7","WP   ","YELLS","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-GATEE","1","","40","YELLS","K7","WP   ","RYFLE","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-GATEE","1","","50","RYFLE","K7","WP   ","","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","10","HANDO","K7","WP   ","INNOR","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","20","INNOR","K7","WP   ","LEEKS","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","30","LEEKS","K7","WP   ","POORE","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","40","POORE","K7","WP   ","DOOMY","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","50","DOOMY","K7","WP   ","CEZUN","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","60","CEZUN","K7","WP   ","MANGY","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","70","MANGY","K7","WP   ","MLLET","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","80","MLLET","K7","WP   ","YELLS","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","90","YELLS","K7","WP   ","RYFLE","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","BODY","RYFLE-HANDO","1","","100","RYFLE","K7","WP   ","","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","TRANSITION","OKNEE TRANSITION","1","OKNEE.MLLET3","10","RYFLE","K7","WP   ","OKNEE","","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","TRANSITION","OKNEE TRANSITION","1","OKNEE.MLLET3","20","OKNEE","K7","WP   ","","","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","TRANSITION","TORQD TRANSITION","1","TORQD.MLLET3","10","RYFLE","K7","WP   ","TORQD","","2","Deleted",""
"2026/03/19","RYFLE.MLLET3","ZTL","TRANSITION","TORQD TRANSITION","1","TORQD.MLLET3","20","TORQD","K7","WP   ","","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-CAMPR","1","","10","CAMPR","K7","WP   ","BOATN","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-CAMPR","1","","20","BOATN","K7","WP   ","NCOMA","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-CAMPR","1","","30","NCOMA","K7","WP   ","PARQR","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-CAMPR","1","","40","PARQR","K7","WP   ","SUZNN","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-CAMPR","1","","50","SUZNN","K7","WP   ","","CLT/18C, CLT/18L, CLT/18R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-VALLL","1","","10","VALLL","K7","WP   ","CEDOX","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-VALLL","1","","20","CEDOX","K7","WP   ","BBQEE","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-VALLL","1","","30","BBQEE","K7","WP   ","THACK","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-VALLL","1","","40","THACK","K7","WP   ","PAYKN","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-VALLL","1","","50","PAYKN","K7","WP   ","PARQR","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-VALLL","1","","60","PARQR","K7","WP   ","SUZNN","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","BODY","SUZNN-VALLL","1","","70","SUZNN","K7","WP   ","","CLT/36C, CLT/36L, CLT/36R","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","LNDIZ TRANSITION","1","LNDIZ.PARQR4","10","SUZNN","K7","WP   ","WILUM","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","LNDIZ TRANSITION","1","LNDIZ.PARQR4","20","WILUM","K7","WP   ","CITUS","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","LNDIZ TRANSITION","1","LNDIZ.PARQR4","30","CITUS","K6","WP   ","LNDIZ","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","LNDIZ TRANSITION","1","LNDIZ.PARQR4","40","LNDIZ","K6","WP   ","","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","TAFTT TRANSITION","1","TAFTT.PARQR4","10","SUZNN","K7","WP   ","WILUM","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","TAFTT TRANSITION","1","TAFTT.PARQR4","20","WILUM","K7","WP   ","SCRZA","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","TAFTT TRANSITION","1","TAFTT.PARQR4","30","SCRZA","K6","WP   ","MAHAF","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","TAFTT TRANSITION","1","TAFTT.PARQR4","40","MAHAF","K6","WP   ","TAFTT","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","TAFTT TRANSITION","1","TAFTT.PARQR4","50","TAFTT","K5","WP   ","","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","WILUM TRANSITION","1","WILUM.PARQR4","10","SUZNN","K7","WP   ","WILUM","","2","Deleted",""
"2026/03/19","SUZNN.PARQR4","ZTL","TRANSITION","WILUM TRANSITION","1","WILUM.PARQR4","20","WILUM","K7","WP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","BODY","TAYTR","1","","10","TAYTR","K2","WP   ","","PVU","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BERYL TRANSITION","1","BERYL.TAYTR3","10","TAYTR","K2","WP   ","JAMMN","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BERYL TRANSITION","1","BERYL.TAYTR3","20","JAMMN","K2","RP   ","STEEN","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BERYL TRANSITION","1","BERYL.TAYTR3","30","STEEN","K2","WP   ","BERYL","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BERYL TRANSITION","1","BERYL.TAYTR3","40","BERYL","K2","RP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BONNEVILLE TRANSITION","1","BVL.TAYTR3","10","TAYTR","K2","WP   ","ASHBO","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BONNEVILLE TRANSITION","1","BVL.TAYTR3","20","ASHBO","K2","WP   ","GILDR","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BONNEVILLE TRANSITION","1","BVL.TAYTR3","30","GILDR","K2","WP   ","KARTH","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BONNEVILLE TRANSITION","1","BVL.TAYTR3","40","KARTH","K2","WP   ","SIMRR","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BONNEVILLE TRANSITION","1","BVL.TAYTR3","50","SIMRR","K2","WP   ","KNOLE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BONNEVILLE TRANSITION","1","BVL.TAYTR3","60","KNOLE","K2","RP   ","BVL","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BONNEVILLE TRANSITION","1","BVL.TAYTR3","70","BVL","","VORTAC","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.TAYTR3","10","TAYTR","K2","WP   ","KNOXY","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.TAYTR3","20","KNOXY","K2","WP   ","FRNZY","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.TAYTR3","30","FRNZY","K2","RP   ","MYLER","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.TAYTR3","40","MYLER","K2","WP   ","MARNN","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.TAYTR3","50","MARNN","K2","WP   ","BCE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","BRYCE CANYON TRANSITION","1","BCE.TAYTR3","60","BCE","","VORTAC","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","FRNZY TRANSITION","1","FRNZY.TAYTR3","10","TAYTR","K2","WP   ","KNOXY","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","FRNZY TRANSITION","1","FRNZY.TAYTR3","20","KNOXY","K2","WP   ","FRNZY","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","FRNZY TRANSITION","1","FRNZY.TAYTR3","30","FRNZY","K2","RP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","HELPR TRANSITION","1","HELPR.TAYTR3","10","TAYTR","K2","WP   ","NUTZZ","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","HELPR TRANSITION","1","HELPR.TAYTR3","20","NUTZZ","K2","WP   ","TOADE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","HELPR TRANSITION","1","HELPR.TAYTR3","30","TOADE","K2","WP   ","YMONT","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","HELPR TRANSITION","1","HELPR.TAYTR3","40","YMONT","K2","RP   ","RAHZL","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","HELPR TRANSITION","1","HELPR.TAYTR3","50","RAHZL","K2","WP   ","HELPR","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","HELPR TRANSITION","1","HELPR.TAYTR3","60","HELPR","K2","RP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","JAMMN TRANSITION","1","JAMMN.TAYTR3","10","TAYTR","K2","WP   ","JAMMN","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","JAMMN TRANSITION","1","JAMMN.TAYTR3","20","JAMMN","K2","RP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","KNOLE TRANSITION","1","KNOLE.TAYTR3","10","TAYTR","K2","WP   ","ASHBO","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","KNOLE TRANSITION","1","KNOLE.TAYTR3","20","ASHBO","K2","WP   ","GILDR","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","KNOLE TRANSITION","1","KNOLE.TAYTR3","30","GILDR","K2","WP   ","KARTH","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","KNOLE TRANSITION","1","KNOLE.TAYTR3","40","KARTH","K2","WP   ","SIMRR","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","KNOLE TRANSITION","1","KNOLE.TAYTR3","50","SIMRR","K2","WP   ","KNOLE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","KNOLE TRANSITION","1","KNOLE.TAYTR3","60","KNOLE","K2","RP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MARNN TRANSITION","1","MARNN.TAYTR3","10","TAYTR","K2","WP   ","FRNZY","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MARNN TRANSITION","1","MARNN.TAYTR3","20","FRNZY","K2","RP   ","MYLER","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MARNN TRANSITION","1","MARNN.TAYTR3","30","MYLER","K2","WP   ","MARNN","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MARNN TRANSITION","1","MARNN.TAYTR3","40","MARNN","K2","WP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MYTON TRANSITION","1","MTU.TAYTR3","10","TAYTR","K2","WP   ","NUTZZ","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MYTON TRANSITION","1","MTU.TAYTR3","20","NUTZZ","K2","WP   ","TOADE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MYTON TRANSITION","1","MTU.TAYTR3","30","TOADE","K2","WP   ","SPANE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MYTON TRANSITION","1","MTU.TAYTR3","40","SPANE","K2","RP   ","THISL","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MYTON TRANSITION","1","MTU.TAYTR3","50","THISL","K2","RP   ","MTU","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","MYTON TRANSITION","1","MTU.TAYTR3","60","MTU","","VOR/DME","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","OGDEN TRANSITION","1","OGD.TAYTR3","10","TAYTR","K2","WP   ","ASHBO","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","OGDEN TRANSITION","1","OGD.TAYTR3","20","ASHBO","K2","WP   ","GILDR","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","OGDEN TRANSITION","1","OGD.TAYTR3","30","GILDR","K2","WP   ","KARTH","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","OGDEN TRANSITION","1","OGD.TAYTR3","40","KARTH","K2","WP   ","SIMRR","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","OGDEN TRANSITION","1","OGD.TAYTR3","50","SIMRR","K2","WP   ","YUTES","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","OGDEN TRANSITION","1","OGD.TAYTR3","60","YUTES","K2","WP   ","OGD","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","OGDEN TRANSITION","1","OGD.TAYTR3","70","OGD","","VORTAC","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","RAHZL TRANSITION","1","RAHZL.TAYTR3","10","TAYTR","K2","WP   ","NUTZZ","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","RAHZL TRANSITION","1","RAHZL.TAYTR3","20","NUTZZ","K2","WP   ","TOADE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","RAHZL TRANSITION","1","RAHZL.TAYTR3","30","TOADE","K2","WP   ","YMONT","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","RAHZL TRANSITION","1","RAHZL.TAYTR3","40","YMONT","K2","RP   ","RAHZL","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","RAHZL TRANSITION","1","RAHZL.TAYTR3","50","RAHZL","K2","WP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","SPANE TRANSITION","1","SPANE.TAYTR3","10","TAYTR","K2","WP   ","NUTZZ","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","SPANE TRANSITION","1","SPANE.TAYTR3","20","NUTZZ","K2","WP   ","TOADE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","SPANE TRANSITION","1","SPANE.TAYTR3","30","TOADE","K2","WP   ","SPANE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","SPANE TRANSITION","1","SPANE.TAYTR3","40","SPANE","K2","RP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","STEEN TRANSITION","1","STEEN.TAYTR3","10","TAYTR","K2","WP   ","JAMMN","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","STEEN TRANSITION","1","STEEN.TAYTR3","20","JAMMN","K2","RP   ","STEEN","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","STEEN TRANSITION","1","STEEN.TAYTR3","30","STEEN","K2","WP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","THISL TRANSITION","1","THISL.TAYTR3","10","TAYTR","K2","WP   ","NUTZZ","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","THISL TRANSITION","1","THISL.TAYTR3","20","NUTZZ","K2","WP   ","TOADE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","THISL TRANSITION","1","THISL.TAYTR3","30","TOADE","K2","WP   ","SPANE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","THISL TRANSITION","1","THISL.TAYTR3","40","SPANE","K2","RP   ","THISL","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","THISL TRANSITION","1","THISL.TAYTR3","50","THISL","K2","RP   ","","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","YMONT TRANSITION","1","YMONT.TAYTR3","10","TAYTR","K2","WP   ","NUTZZ","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","YMONT TRANSITION","1","YMONT.TAYTR3","20","NUTZZ","K2","WP   ","TOADE","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","YMONT TRANSITION","1","YMONT.TAYTR3","30","TOADE","K2","WP   ","YMONT","","2","Deleted",""
"2026/03/19","TAYTR.TAYTR3","ZLC","TRANSITION","YMONT TRANSITION","1","YMONT.TAYTR3","40","YMONT","K2","RP   ","","","2","Deleted",""
