"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FIX_ID_OLD","CHARTING_REMARK","FIX_USE_CODE","ARTCC_ID_HIGH","ARTCC_ID_LOW","PITCH_FLAG","CATCH_FLAG","SUA_ATCAA_FLAG","MIN_RECEP_ALT","COMPULSORY","CHARTS","File","Action","Mods"
"2026/04/16","PAFEL","K2","AZ","US","34","28","24.14","N","34.47337222","109","16","17.14","W","-109.27142777","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","PATIO","K2","UT","US","41","16","0","N","41.26666666","112","32","0","W","-112.53333333","","","WP   ","ZLC","ZLC","N","N","Y","","","CONTROLLER,ENROUTE HIGH","1","Modified","CHARTS"
"2026/05/14","PATIO","K2","UT","US","41","16","0","N","41.26666666","112","32","0","W","-112.53333333","","","WP   ","ZLC","ZLC","N","N","Y","","","CONTROLLER HIGH,ENROUTE HIGH","2","Modified","CHARTS"
"2026/04/16","PEAAY","K6","VA","US","36","49","29.84","N","36.82495555","76","16","1.29","W","-76.267025","","","RP   ","ZDC","ZDC","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","PEAAY","K6","VA","US","36","49","29.79","N","36.82494166","76","16","1.31","W","-76.26703055","","","RP   ","ZDC","ZDC","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","PEAJY","K6","VT","US","43","57","49.77","N","43.963825","73","0","20.54","W","-73.00570555","","","WP   ","ZBW","ZBW","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","PEGTE","K7","NC","US","35","44","23.81","N","35.73994722","80","42","1.05","W","-80.70029166","","RNAV","RP   ","ZTL","ZTL","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTING_REMARK FIX_USE_CODE CHARTS"
"2026/05/14","PEGTE","K7","NC","US","35","44","23.81","N","35.73994722","80","42","1.05","W","-80.70029166","","","WP   ","ZTL","ZTL","N","N","N","","","IAP","2","Modified","CHARTING_REMARK FIX_USE_CODE CHARTS"
"2026/04/16","PELCI","K2","NM","US","35","3","20.16","N","35.0556","103","55","48.77","W","-103.93021388","","RNAV","RP   ","ZAB","ZAB","N","N","N","","","ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","PELCI","K2","NM","US","35","3","20.16","N","35.0556","103","55","48.77","W","-103.93021388","","RNAV","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","PENDS","K5","IN","US","40","5","57.83","N","40.09939722","85","42","54.47","W","-85.71513055","","RNAV","RP   ","ZID","ZID","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,STAR","1","Modified","CHARTING_REMARK FIX_USE_CODE"
"2026/05/14","PENDS","K5","IN","US","40","5","57.83","N","40.09939722","85","42","54.47","W","-85.71513055","","","WP   ","ZID","ZID","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,STAR","2","Modified","CHARTING_REMARK FIX_USE_CODE"
"2026/04/16","PEPVY","K5","WI","US","45","28","45.21","N","45.479225","89","22","8.54","W","-89.36903888","","","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","PEPVY","K5","WI","US","45","28","45.21","N","45.479225","89","22","8.54","W","-89.36903888","","","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","PERLE","K5","IN","US","38","55","43.43","N","38.92873055","86","29","46.32","W","-86.4962","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","PERRL","K2","AZ","US","34","27","1.97","N","34.45054722","109","2","52.77","W","-109.04799166","IZZOM","","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","PERRL","K2","AZ","US","34","27","1.97","N","34.45054722","109","2","52.77","W","-109.04799166","IZZOM","","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","PEWLE","K5","WI","US","45","43","27.63","N","45.72434166","89","39","26.27","W","-89.65729722","","","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","PEWLE","K5","WI","US","45","43","27.63","N","45.72434166","89","39","26.27","W","-89.65729722","","","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","PEYIV","K5","IN","US","40","10","33.22","N","40.17589444","85","18","52.49","W","-85.31458055","","","WP   ","ZID","ZID","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","PEYIV","K5","IN","US","40","10","30.04","N","40.17501111","85","18","48.5","W","-85.31347222","","","WP   ","ZID","ZID","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","PHURN","K5","MI","US","42","50","34.28","N","42.84285555","82","35","47.68","W","-82.59657777","","","WP   ","ZOB","ZOB","N","N","N","","","IAP","1","Modified","CHARTS"
"2026/05/14","PHURN","K5","MI","US","42","50","34.28","N","42.84285555","82","35","47.68","W","-82.59657777","","","WP   ","ZOB","ZOB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","PICHO","K2","UT","US","39","58","0","N","39.96666666","112","35","0","W","-112.58333333","","","WP   ","ZLC","ZLC","N","N","Y","","","CONTROLLER,ENROUTE HIGH","1","Modified","CHARTS"
"2026/05/14","PICHO","K2","UT","US","39","58","0","N","39.96666666","112","35","0","W","-112.58333333","","","WP   ","ZLC","ZLC","N","N","Y","","","CONTROLLER HIGH,ENROUTE HIGH","2","Modified","CHARTS"
"2026/04/16","PIDPE","K2","CA","US","39","10","29.79","N","39.17494166","123","12","27.93","W","-123.20775833","","","WP   ","ZOA","ZOA","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","PIKEN","K4","LA","US","32","49","6.1","N","32.81836111","93","54","52.93","W","-93.91470277","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","PIVPE","K2","UT","US","40","25","21.78","N","40.42271666","111","56","36.12","W","-111.94336666","","","WP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","PLADD","K3","MO","US","37","37","34.3","N","37.62619444","93","9","10.52","W","-93.15292222","","","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","PLADD","K3","MO","US","37","37","34.3","N","37.62619444","93","9","10.52","W","-93.15292222","","","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","POCIG","K3","ND","US","46","51","12.71","N","46.85353055","102","36","13.55","W","-102.60376388","ODUNY","","RP   ","ZMP","ZMP","N","N","N","","","ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","POTOY","K3","MN","US","43","36","7.3","N","43.60202777","93","20","14.01","W","-93.337225","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","POWDR","K2","CO","US","39","23","42.79","N","39.39521944","105","28","53.67","W","-105.481575","","","RP   ","ZDV","ZDV","N","N","N","15600","","CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR","1","Modified","MIN_RECEP_ALT"
"2026/05/14","POWDR","K2","CO","US","39","23","42.79","N","39.39521944","105","28","53.67","W","-105.481575","","","RP   ","ZDV","ZDV","N","N","N","","","CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR","2","Modified","MIN_RECEP_ALT"
"2026/04/16","POXKU","K2","CA","US","33","51","13.47","N","33.85374166","117","46","56.49","W","-117.78235833","","RNAV","RP   ","ZLA","ZLA","N","N","N","","","CONTROLLER,ENROUTE LOW,SID,STAR","1","Modified","CHARTS"
"2026/05/14","POXKU","K2","CA","US","33","51","13.47","N","33.85374166","117","46","56.49","W","-117.78235833","","RNAV","RP   ","ZLA","ZLA","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,SID,STAR","2","Modified","CHARTS"
"2026/04/16","POYIS","K4","LA","US","30","21","20.43","N","30.355675","92","2","24.9","W","-92.04025","","","WP   ","ZHU","ZHU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","PTATO","K5","OH","US","40","54","21.5","N","40.90597222","82","0","25.36","W","-82.00704444","","","RP   ","","ZOB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","PUCIL","K4","TX","US","27","56","37.62","N","27.94378333","97","14","26.93","W","-97.24081388","","","WP   ","ZHU","ZHU","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","PUCIL","K4","TX","US","27","56","38.8","N","27.94411111","97","14","28.03","W","-97.24111944","","","WP   ","ZHU","ZHU","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","PURBE","K5","OH","US","40","22","11.63","N","40.36989722","83","49","38.7","W","-83.82741666","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","QUOTA","K5","IL","US","40","5","1.94","N","40.08387222","89","24","54.5","W","-89.41513888","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","QWENN","K2","UT","US","40","23","24.41","N","40.39011388","111","57","4.78","W","-111.95132777","","","WP   ","ZLC","ZLC","N","N","N","","","IAP,STAR","1","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/05/14","QWENN","K2","UT","US","40","19","14.43","N","40.320675","111","58","0.86","W","-111.96690555","","","WP   ","ZLC","ZLC","N","N","N","","","IAP,STAR","2","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/04/16","RABOY","K2","AZ","US","34","29","40.06","N","34.49446111","109","19","34.61","W","-109.32628055","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","RAGUE","K5","KY","US","37","24","54.83","N","37.41523055","85","23","6.67","W","-85.38518611","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","RANOY","K2","NM","US","35","35","21.53","N","35.58931388","108","59","35.79","W","-108.993275","AJAFO","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","REBUT","K5","OH","US","41","3","58.54","N","41.06626111","83","19","2.96","W","-83.31748888","","","RP   ","ZOB","ZOB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","REDDS","K3","MN","US","43","56","51.1","N","43.94752777","92","45","39.77","W","-92.76104722","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","REDKE","K5","IN","US","40","20","33.76","N","40.34271111","85","9","32.39","W","-85.15899722","","","RP   ","ZID","ZID","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","REEVZ","K3","MO","US","37","19","5.09","N","37.31808055","93","27","35.54","W","-93.45987222","ZEDAK","","RP   ","ZKC","ZKC","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL CHARTING_REMARK"
"2026/05/14","REEVZ","K3","MO","US","37","19","13.56","N","37.32043333","93","27","53.31","W","-93.46480833","ZEDAK","RNAV","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL CHARTING_REMARK"
"2026/04/16","REPLY","K6","ME","US","45","38","19.34","N","45.63870555","70","26","14.74","W","-70.43742777","","","WP   ","ZBW","ZBW","N","N","N","","","IAP","1","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/05/14","REPLY","K6","ME","US","45","39","15.51","N","45.65430833","70","28","15.88","W","-70.47107777","","","WP   ","ZBW","ZBW","N","N","N","","","IAP","2","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/04/16","RFOUR","K4","TX","US","32","12","38.72","N","32.21075555","95","32","9.91","W","-95.53608611","","","RP   ","ZFW","ZFW","N","N","N","","","ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","RHEUM","K6","NH","US","44","41","2.95","N","44.68415277","71","34","59.03","W","-71.58306388","","","WP   ","ZBW","ZBW","N","N","N","","","SPECIAL DP,SPECIAL IAP","2","Deleted",""
"2026/04/16","RIBVE","K6","WV","US","37","21","22.82","N","37.35633888","81","8","19.46","W","-81.13873888","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","RICBU","K4","OK","US","36","38","46.05","N","36.646125","99","42","18.27","W","-99.705075","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","RICBU","K4","OK","US","36","38","46.05","N","36.646125","99","42","18.27","W","-99.705075","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","RICED","K6","NY","US","40","36","43.09","N","40.61196944","72","41","31.86","W","-72.69218333","","RNAV","RP   ","","ZBW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,SECTIONAL,STAR","1","Modified","CHARTS"
"2026/05/14","RICED","K6","NY","US","40","36","43.09","N","40.61196944","72","41","31.86","W","-72.69218333","","RNAV","RP   ","","ZBW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,STAR","2","Modified","CHARTS"
"2026/04/16","RIIPR","K1","WY","US","44","10","35.36","N","44.17648888","110","13","16.56","W","-110.22126666","","","WP   ","ZLC","ZLC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","RILLY","K5","IN","US","39","23","31.77","N","39.39215833","87","23","49.26","W","-87.39701666","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","RISEE","K5","MI","US","43","21","28.39","N","43.35788611","84","41","42.36","W","-84.6951","","","RP   ","ZOB","ZOB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ROBOW","K5","IN","US","40","1","4.91","N","40.01803055","85","22","34.31","W","-85.37619722","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ROOSE","K2","CA","US","38","11","12.32","N","38.18675555","122","17","43.63","W","-122.29545277","","","RP   ","ZOA","ZOA","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ROSKY","K5","WI","US","43","1","50.02","N","43.03056111","88","35","6.99","W","-88.585275","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ROYOT","K4","TX","US","27","59","13.43","N","27.98706388","97","16","55.66","W","-97.28212777","","","WP   ","ZHU","ZHU","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","ROYOT","K4","TX","US","27","59","17.35","N","27.98815277","97","16","59.33","W","-97.28314722","","","WP   ","ZHU","ZHU","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","RRICH","K2","UT","US","38","45","18.53","N","38.75514722","112","9","22.12","W","-112.15614444","","","WP   ","ZLC","ZLC","N","N","N","","","STAR","2","Deleted",""
"2026/04/16","RUNYO","K3","ND","US","46","50","14.39","N","46.83733055","102","56","24.86","W","-102.94023888","ODVAY","","RP   ","ZMP","ZMP","N","N","N","","","ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","RUSIA","K5","OH","US","40","16","24.27","N","40.27340833","84","28","27.62","W","-84.47433888","","RNAV","RP   ","","ZID","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","RUTTY","PA","AK","US","67","48","23.58","N","67.80655","152","23","44.42","W","-152.39567222","","","WP   ","ZAN","ZAN","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","1","Modified","CHARTS"
"2026/05/14","RUTTY","PA","AK","US","67","48","23.58","N","67.80655","152","23","44.42","W","-152.39567222","","","WP   ","ZAN","ZAN","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,SPECIAL IAP","2","Modified","CHARTS"
"2026/04/16","RUYBO","K5","WI","US","44","48","59.65","N","44.81656944","91","21","38.31","W","-91.36064166","","","RP   ","ZMP","ZMP","N","N","N","","","ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","RYMES","K6","CT","US","41","11","30","N","41.19166666","73","31","50.72","W","-73.53075555","","RNAV","RP   ","ZBW","ZBW","N","N","N","5000","","CONTROLLER LOW,ENROUTE LOW,IAP,STAR","1","Modified","MIN_RECEP_ALT"
"2026/05/14","RYMES","K6","CT","US","41","11","30","N","41.19166666","73","31","50.72","W","-73.53075555","","RNAV","RP   ","ZBW","ZBW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,STAR","2","Modified","MIN_RECEP_ALT"
"2026/04/16","SADEN","K3","MO","US","38","54","7.05","N","38.90195833","90","44","24.74","W","-90.74020555","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","SADEN","K3","MO","US","38","54","7.05","N","38.90195833","90","44","24.74","W","-90.74020555","","RNAV","RP   ","ZKC","ZKC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","SAKOY","K2","AZ","US","34","30","46.28","N","34.51285555","109","22","26.97","W","-109.37415833","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SALIM","K5","IN","US","41","44","17.43","N","41.738175","86","7","37.41","W","-86.12705833","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SALTA","K2","UT","US","40","50","20.44","N","40.83901111","112","9","37.8","W","-112.1605","","RNAV","RP   ","ZLC","ZLC","N","N","N","","","AREA,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","SALTA","K2","UT","US","40","50","20.44","N","40.83901111","112","9","37.8","W","-112.1605","","RNAV","RP   ","ZLC","ZLC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","SAPPE","K6","ME","US","43","37","37.41","N","43.62705833","70","3","7.2","W","-70.052","","RNAV","RP   ","ZBW","ZBW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,STAR","1","Modified","CHARTS"
"2026/05/14","SAPPE","K6","ME","US","43","37","37.41","N","43.62705833","70","3","7.2","W","-70.052","","RNAV","RP   ","ZBW","ZBW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL,STAR","2","Modified","CHARTS"
"2026/04/16","SEZER","K3","KS","US","37","39","53.67","N","37.66490833","97","6","41.38","W","-97.11149444","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SHEAF","K1","WY","US","44","21","15.45","N","44.35429166","109","21","28.71","W","-109.357975","","","WP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SHEFF","K2","AZ","US","35","12","55.77","N","35.21549166","111","26","41.26","W","-111.44479444","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SHIRN","K3","IA","US","41","10","30.13","N","41.17503611","91","42","2.64","W","-91.70073333","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SICOT","K5","IL","US","39","59","38.39","N","39.99399722","89","30","43.57","W","-89.51210277","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SIKAE","K4","OK","US","36","44","43.07","N","36.74529722","97","17","49.25","W","-97.29701388","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SKEAT","K5","IN","US","41","42","13.9","N","41.70386111","85","52","53.85","W","-85.881625","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SKYLA","K4","TX","US","33","16","7.52","N","33.26875555","97","49","35.58","W","-97.82655","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SLOGN","K4","LA","US","32","41","23.99","N","32.68999722","93","47","1.68","W","-93.7838","","","MR   ","ZFW","ZFW","N","N","N","","","MILITARY IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","SLOGN","K4","LA","US","32","41","24","N","32.69","93","47","1.66","W","-93.78379444","","","MR   ","ZFW","ZFW","N","N","N","","","MILITARY IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","SLUGR","K5","WI","US","42","59","38","N","42.99388888","88","42","43.5","W","-88.71208333","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SOAPS","K2","NM","US","34","33","20.89","N","34.55580277","106","49","46.65","W","-106.829625","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SOCCA","K3","KS","US","37","36","26.33","N","37.60731388","97","6","38.94","W","-97.11081666","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SOCSI","K3","MN","US","44","36","1.85","N","44.60051388","95","26","56.83","W","-95.44911944","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SOLDO","K4","TX","US","32","51","55","N","32.86527777","96","19","56.32","W","-96.33231111","","RNAV","RP   ","ZFW","ZFW","N","N","N","","","AREA,CONTROLLER LOW,IAP,SID","1","Modified","CHARTS"
"2026/05/14","SOLDO","K4","TX","US","32","51","55","N","32.86527777","96","19","56.32","W","-96.33231111","","RNAV","RP   ","ZFW","ZFW","N","N","N","","","AREA,CONTROLLER LOW,ENROUTE LOW,IAP,SID","2","Modified","CHARTS"
"2026/04/16","SOMEY","K3","KS","US","37","4","48.74","N","37.08020555","95","50","2.19","W","-95.83394166","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","SONET","K4","TX","US","31","42","45.04","N","31.71251111","97","36","17.45","W","-97.60484722","","","RP   ","ZFW","ZFW","N","N","N","","","ENROUTE LOW,SID","1","Modified","CHARTS"
