"EFF_DATE","DP_NAME","ARTCC","DP_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC","File","Action","Mods"
"2026/05/14","SACAT","ZAB","SACAT4.SACAT","BODY","EHISO-SACAT","1","","10","SACAT","K2","RP   ","EHISO","FFZ/22L","2","Added",""
"2026/05/14","SACAT","ZAB","SACAT4.SACAT","BODY","EHISO-SACAT","1","","20","EHISO","K2","WP   ","","FFZ/22L","2","Added",""
"2026/05/14","SACAT","ZAB","SACAT4.SACAT","BODY","FEVTI-SACAT","1","","10","SACAT","K2","RP   ","FEVTI","FFZ/22R","2","Added",""
"2026/05/14","SACAT","ZAB","SACAT4.SACAT","BODY","FEVTI-SACAT","1","","20","FEVTI","K2","WP   ","","FFZ/22R","2","Added",""
"2026/05/14","SACAT","ZAB","SACAT4.SACAT","BODY","SACAT","1","","10","SACAT","K2","RP   ","","FFZ/04L, FFZ/04R","2","Added",""
"2026/05/14","SAN FRANCISCO","ZOA","SFO5.SFO","BODY","NORMM","1","","10","NORMM","K2","RP   ","","SFO/28L, SFO/28R","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","BODY","TRTON-DARRK","1","","10","DARRK","K2","WP   ","TRTON","LAX/06L, LAX/06R, LAX/07L, LAX/07R","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","BODY","TRTON-DARRK","1","","20","TRTON","K2","WP   ","","LAX/06L, LAX/06R, LAX/07L, LAX/07R","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","DINTY TRANSITION","1","TRTON3.DINTY","10","DINTY","P","RP   ","OINGO","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","DINTY TRANSITION","1","TRTON3.DINTY","20","OINGO","K2","WP   ","RIZIN","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","DINTY TRANSITION","1","TRTON3.DINTY","30","RIZIN","K2","WP   ","IKAYE","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","DINTY TRANSITION","1","TRTON3.DINTY","40","IKAYE","K2","RP   ","FIXIT","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","DINTY TRANSITION","1","TRTON3.DINTY","50","FIXIT","K2","WP   ","DARRK","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","DINTY TRANSITION","1","TRTON3.DINTY","60","DARRK","K2","WP   ","","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","FICKY TRANSITION","1","TRTON3.FICKY","10","FICKY","P","WP   ","DONKS","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","FICKY TRANSITION","1","TRTON3.FICKY","20","DONKS","K2","WP   ","BNANO","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","FICKY TRANSITION","1","TRTON3.FICKY","30","BNANO","K2","WP   ","DARRK","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","FICKY TRANSITION","1","TRTON3.FICKY","40","DARRK","K2","WP   ","","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","MCKEY TRANSITION","1","TRTON3.MCKEY","10","MCKEY","K2","RP   ","RIZIN","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","MCKEY TRANSITION","1","TRTON3.MCKEY","20","RIZIN","K2","WP   ","IKAYE","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","MCKEY TRANSITION","1","TRTON3.MCKEY","30","IKAYE","K2","RP   ","FIXIT","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","MCKEY TRANSITION","1","TRTON3.MCKEY","40","FIXIT","K2","WP   ","DARRK","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","MCKEY TRANSITION","1","TRTON3.MCKEY","50","DARRK","K2","WP   ","","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","RIZIN TRANSITION","1","TRTON3.RIZIN","10","RIZIN","K2","WP   ","IKAYE","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","RIZIN TRANSITION","1","TRTON3.RIZIN","20","IKAYE","K2","RP   ","FIXIT","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","RIZIN TRANSITION","1","TRTON3.RIZIN","30","FIXIT","K2","WP   ","DARRK","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","RIZIN TRANSITION","1","TRTON3.RIZIN","40","DARRK","K2","WP   ","","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","SCTRR TRANSITION","1","TRTON3.SCTRR","10","SCTRR","K2","WP   ","TESEA","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","SCTRR TRANSITION","1","TRTON3.SCTRR","20","TESEA","K2","WP   ","IKAYE","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","SCTRR TRANSITION","1","TRTON3.SCTRR","30","IKAYE","K2","RP   ","FIXIT","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","SCTRR TRANSITION","1","TRTON3.SCTRR","40","FIXIT","K2","WP   ","DARRK","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","SCTRR TRANSITION","1","TRTON3.SCTRR","50","DARRK","K2","WP   ","","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","STOKD TRANSITION","1","TRTON3.STOKD","10","STOKD","K2","WP   ","SPLNT","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","STOKD TRANSITION","1","TRTON3.STOKD","20","SPLNT","K2","WP   ","RIZIN","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","STOKD TRANSITION","1","TRTON3.STOKD","30","RIZIN","K2","WP   ","IKAYE","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","STOKD TRANSITION","1","TRTON3.STOKD","40","IKAYE","K2","RP   ","FIXIT","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","STOKD TRANSITION","1","TRTON3.STOKD","50","FIXIT","K2","WP   ","DARRK","","2","Added",""
"2026/05/14","TRTON","ZLA","TRTON3.TRTON","TRANSITION","STOKD TRANSITION","1","TRTON3.STOKD","60","DARRK","K2","WP   ","","","2","Added",""
"2026/05/14","WEAZL","ZTL","WEAZL6.WEAZL","BODY","WHFRD-WEAZL","1","","10","WEAZL","K7","WP   ","WHFRD","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","WEAZL","ZTL","WEAZL6.WEAZL","BODY","WHFRD-WEAZL","1","","20","WHFRD","K7","WP   ","","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","WEAZL","ZTL","WEAZL6.WEAZL","TRANSITION","CLAWD TRANSITION","1","WEAZL6.CLAWD","10","CLAWD","K7","WP   ","WEAZL","","2","Added",""
"2026/05/14","WEAZL","ZTL","WEAZL6.WEAZL","TRANSITION","CLAWD TRANSITION","1","WEAZL6.CLAWD","20","WEAZL","K7","WP   ","","","2","Added",""
