"Orig","Route String","Dest","Hours1","Type","Area","Altitude","Aircraft","Direction","Seq","DCNTR","ACNTR","File","Action","Mods"
"POC","POC PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ70","","","1","ZLA","ZLA","1","Modified","Altitude"
"POC","POC PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ90","","","1","ZLA","ZLA","2","Modified","Altitude"
"POC","POC PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"POC","POC PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"POC","POC PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"POC","POC PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"POC","POC PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"POC","POC PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"POC","POC PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"POC","POC PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"PSP","PSP PSP V388 PDZ PDZ092015 JESEX TIQMU F70","F70","","TEC","PSP UDD TRM TO F70","JM120PQ100","","","2","ZLA","ZLA","1","Modified","Route String"
"PSP","PSP PSP V388 DEWAY TIQMU F70","F70","","TEC","PSP UDD TRM TO F70","JM120PQ100","","","2","ZLA","ZLA","2","Modified","Route String"
"PSP","PSP PSP V388 PDZ V186 NIKKL HUMAN HMT","HMT","","TEC","PSP UDD TRM TO HMT","JM120PQ100","","","3","ZLA","ZLA","1","Modified","Route String"
"PSP","PSP PSP V388 PDZ V186 NIKKL HMT","HMT","","TEC","PSP UDD TRM TO HMT","JM120PQ100","","","3","ZLA","ZLA","2","Modified","Route String"
"PSP","PSP PSP V388 DOWDD LAX LAX","LAX","","TEC","PSP UDD TRM TO LAX","PQ100","","","7","ZLA","ZLA","1","Modified","Route String"
"PSP","PSP PSP V388 DOWDD FUELR LAX","LAX","","TEC","PSP UDD TRM TO LAX","PQ100","","","7","ZLA","ZLA","2","Modified","Route String"
"PSP","PSP PSP V388 PDZ PDZ270013 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","PSP UDD TRM TO SNA","PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"PSP","PSP PSP V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","PSP UDD TRM TO SNA","PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
"PVD","PVD JUMPR RIFLE Q167 ZIZZI KNUKK ATR LAFLN MIIDY3 BWI","BWI","1100-0300","H","TO BWI,MTN","","","","1","ZBW","ZDC","1","Modified","Route String Hours1 Aircraft"
"PVD","PVD JUMPR RIFLE Q167 ZIZZI KNUKK ATR LAFLN MIIDY4 BWI","BWI","","H","TO BWI,MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZBW","ZDC","2","Modified","Route String Hours1 Aircraft"
"PVD","PVD PUT NELIE Q75 GVE AIROW CHSLY6 CLT","CLT","1100-0300","H","","","","","1","ZBW","ZTL","1","Modified","Route String"
"PVD","PVD PUT NELIE Q75 GVE AIROW CHSLY7 CLT","CLT","1100-0300","H","","","","","1","ZBW","ZTL","2","Modified","Route String"
"PVD","PVD PUT CTR CAM Q822 GONZZ COLTS GIGGY2 DET","DET","1100-0300","H","TO DETROIT SATS(DET,CYQG ONLY)","","DME/DME/IRU OR GNSS REQUIRED","","1","ZBW","ZOB","1","Modified","Hours1 Area Aircraft"
"PVD","PVD PUT CTR CAM Q822 GONZZ COLTS GIGGY2 DET","DET","","H","TO DET, ONZ, TTF","","RNAV 1 - DME/DME/IRU OR GPS","","1","ZBW","ZOB","2","Modified","Hours1 Area Aircraft"
"PWM","PWM NUBLE4 CCC TOPRR Q167 ZIZZI KNUKK ATR LAFLN MIIDY3 BWI","BWI","","H","TO BWI,MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS","","1","ZBW","ZDC","1","Modified","Route String"
"PWM","PWM NUBLE4 CCC TOPRR Q167 ZIZZI KNUKK ATR LAFLN MIIDY4 BWI","BWI","","H","TO BWI,MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS","","1","ZBW","ZDC","2","Modified","Route String"
"PWM","PWM NUBLE4 NELIE Q75 GVE AIROW CHSLY6 CLT","CLT","1100-0300","H","","","","","1","ZBW","ZTL","1","Modified","Route String"
"PWM","PWM NUBLE4 NELIE Q75 GVE AIROW CHSLY7 CLT","CLT","1100-0300","H","","","","","1","ZBW","ZTL","2","Modified","Route String"
"QUBIS","QUBIS KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY6 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","1","Modified","Route String"
"QUBIS","QUBIS KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY7 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","2","Modified","Route String"
"QUBIS","QUBIS CBIRD KJOHN ALB J49 PSB HVQ VXV NIOLA MERDN TRSSH1 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","1","Modified","Route String"
"QUBIS","QUBIS CBIRD KJOHN ALB J49 PSB HVQ VXV NIOLA MERDN TRSSH2 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","2","Modified","Route String"
"RAL","RAL PDZ PDZ270013 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","1","Modified","Route String"
"RAL","RAL PDZ V388 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","2","Modified","Route String"
"RAL","RAL PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RAL","RAL PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RAL","RAL PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","1","Modified","Area"
"RAL","RAL PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","2","Modified","Area"
"RAL","RAL PDZ V388 DOWDD LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","1","Modified","Route String Area"
"RAL","RAL PDZ V388 DOWDD FUELR LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","2","Modified","Route String Area"
"RAL","RAL PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","1","Modified","Area"
"RAL","RAL PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","2","Modified","Area"
"RAL","RAL PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RAL","RAL PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RAL","RAL PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ70","","","1","ZLA","ZLA","1","Modified","Altitude"
"RAL","RAL PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ90","","","1","ZLA","ZLA","2","Modified","Altitude"
"RAL","RAL PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"RAL","RAL PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"RAL","RAL PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RAL","RAL PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RAL","RAL PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RAL","RAL PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RAL","RAL PDZ V186 PGY TIJ TIJ","TIJ","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ","JM110 PQ090","","","1","ZLA","","1","Modified","Altitude"
"RAL","RAL PDZ V186 PGY TIJ TIJ","TIJ","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ","JM110PQ90","","","1","ZLA","","2","Modified","Altitude"
"RAL","RAL PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RAL","RAL PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RDU","RDU BEXGO5 BOUSY THHMP RAVNN8 BWI","BWI","1100-0300","H","","","","","1","ZDC","ZDC","1","Modified","Route String Hours1 Area Aircraft"
"RDU","RDU BEXGO5 BOUSY THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZDC","ZDC","2","Modified","Route String Hours1 Area Aircraft"
"RDU","RDU CATAR SDAIL CHSLY6 CLT","CLT","","H","","","","","1","ZDC","ZTL","1","Modified","Route String"
"RDU","RDU CATAR SDAIL CHSLY7 CLT","CLT","","H","","","","","1","ZDC","ZTL","2","Modified","Route String"
"RDU","RDU SHPRD4 SHPRD BURGG Q22 CATLN SJI MNSTR1 MSY","MSY","","H","","","","","1","ZDC","ZHU","1","Modified","Route String Area Aircraft"
"RDU","RDU SHPRD4 SHPRD BURGG Q22 CATLN SJI MNSTR2 MSY","MSY","","H","TO MSY,NEW,NBG ","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS","","1","ZDC","ZHU","2","Modified","Route String Area Aircraft"
"REI","REI PDZ PDZ270013 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","1","Modified","Route String"
"REI","REI PDZ V388 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","2","Modified","Route String"
"REI","REI PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"REI","REI PDZ V388 SLI FUL","FUL","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"REI","REI PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"REI","REI PDZ POWUP HHR","HHR","","TEC","REI SBD TO HHR","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"REI","REI PDZ V388 DOWDD LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","1","Modified","Route String Area Altitude"
"REI","REI PDZ V388 DOWDD FUELR LAX","LAX","","TEC","REI SBD TO LAX","JMPQ60","","","1","ZLA","ZLA","2","Modified","Route String Area Altitude"
"REI","REI PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","1","Modified","Area Altitude"
"REI","REI PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","REI SBD TO LAX (LAXE)","PQ60","","","2","ZLA","ZLA","2","Modified","Area Altitude"
"REI","REI PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"REI","REI PDZ V388 SLI LGB","LGB","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"REI","REI PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ70","","","1","ZLA","ZLA","1","Modified","Altitude"
"REI","REI PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ90","","","1","ZLA","ZLA","2","Modified","Altitude"
"REI","REI PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"REI","REI PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"REI","REI PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"REI","REI PDZ V388 SLI SLI","SLI","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"REI","REI PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"REI","REI PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","REI SBD TO SNA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"REI","REI PDZ V186 PGY TIJ TIJ","TIJ","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ","JM110 PQ090","","","1","ZLA","","1","Modified","Altitude"
"REI","REI PDZ V186 PGY TIJ TIJ","TIJ","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ","JM110PQ90","","","1","ZLA","","2","Modified","Altitude"
"REI","REI PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"REI","REI PDZ V388 SLI TOA","TOA","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"RIC","RIC LUCYL6 LUCYL SHLBK LOUIE MIIDY MIIDY3 BWI","BWI","","L","","","","","1","ZDC","ZDC","1","Modified","Route String Area Aircraft"
"RIC","RIC LUCYL6 LUCYL SHLBK LOUIE MIIDY MIIDY4 BWI","BWI","","L","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZDC","ZDC","2","Modified","Route String Area Aircraft"
"RIC","RIC KALLI7 READE AIROW CHSLY6 CLT","CLT","","H","","AOB FL300","","","1","ZDC","ZTL","1","Modified","Route String"
"RIC","RIC KALLI7 READE AIROW CHSLY7 CLT","CLT","","H","","AOB FL300","","","1","ZDC","ZTL","2","Modified","Route String"
"RIR","RIR PDZ PDZ270013 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","1","Modified","Route String"
"RIR","RIR PDZ V388 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","2","Modified","Route String"
"RIR","RIR PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIR","RIR PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIR","RIR PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","1","Modified","Area"
"RIR","RIR PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","2","Modified","Area"
"RIR","RIR PDZ V388 DOWDD LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","1","Modified","Route String Area"
"RIR","RIR PDZ V388 DOWDD FUELR LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","2","Modified","Route String Area"
"RIR","RIR PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","1","Modified","Area"
"RIR","RIR PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","2","Modified","Area"
"RIR","RIR PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIR","RIR PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIR","RIR PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ70","","","1","ZLA","ZLA","1","Modified","Altitude"
"RIR","RIR PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ90","","","1","ZLA","ZLA","2","Modified","Altitude"
"RIR","RIR PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"RIR","RIR PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"RIR","RIR PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIR","RIR PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIR","RIR PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIR","RIR PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIR","RIR PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIR","RIR PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIV","RIV PDZ PDZ270013 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","1","Modified","Route String"
"RIV","RIV PDZ V388 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","2","Modified","Route String"
"RIV","RIV PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIV","RIV PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIV","RIV PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","1","Modified","Area"
"RIV","RIV PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","2","Modified","Area"
"RIV","RIV PDZ V388 DOWDD LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","1","Modified","Route String Area"
"RIV","RIV PDZ V388 DOWDD FUELR LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","2","Modified","Route String Area"
"RIV","RIV PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","1","Modified","Area"
"RIV","RIV PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","2","Modified","Area"
"RIV","RIV PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIV","RIV PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIV","RIV PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ70","","","1","ZLA","ZLA","1","Modified","Altitude"
"RIV","RIV PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ90","","","1","ZLA","ZLA","2","Modified","Altitude"
"RIV","RIV PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"RIV","RIV PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
