procedureKey,procedureType,bodyPathKey,transitionPathKey,bodyStartPointKey,bodyEndPointKey,transitionStartPointKey,transitionEndPointKey,joinPointKey,joinStatus
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:BELMN_TRANSITION:1:BELMN.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:BELMN:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:BMART_TRANSITION:1:BMART.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:BMART:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:DRLER_TRANSITION:1:DRLER.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:DRLER:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:JTUNE_TRANSITION:1:JTUNE.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:JTUNE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:LFRED_TRANSITION:1:LFRED.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:LFRED:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:MPYRE_TRANSITION:1:MPYRE.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:MPYRE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:PAAUL_TRANSITION:1:PAAUL.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:PAAUL:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:AWLIV_TRANSITION:1:AWLIV.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:AWLIV:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:BELMN_TRANSITION:1:BELMN.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:BELMN:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:BMART_TRANSITION:1:BMART.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:BMART:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:DRLER_TRANSITION:1:DRLER.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:DRLER:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:JTUNE_TRANSITION:1:JTUNE.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:JTUNE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:LFRED_TRANSITION:1:LFRED.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:LFRED:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:MPYRE_TRANSITION:1:MPYRE.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:MPYRE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-ROHAA:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:PAAUL_TRANSITION:1:PAAUL.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:ROHAA:K4,POINT:FIX:PAAUL:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:CEWDA_TRANSITION:1:CEWDA.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:FSCOT:K3,POINT:FIX:CEWDA:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:CMARO_TRANSITION:1:CMARO.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:FSCOT:K3,POINT:FIX:CMARO:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:IDIOM_TRANSITION:1:IDIOM.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:FSCOT:K3,POINT:FIX:IDIOM:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:JERMN_TRANSITION:1:JERMN.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:FSCOT:K3,POINT:FIX:JERMN:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:SHEAY_TRANSITION:1:SHEAY.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:FSCOT:K3,POINT:FIX:SHEAY:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TIETN:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:CEWDA_TRANSITION:1:CEWDA.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TIETN:K3,POINT:FIX:CEWDA:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TIETN:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:CMARO_TRANSITION:1:CMARO.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TIETN:K3,POINT:FIX:CMARO:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TIETN:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:IDIOM_TRANSITION:1:IDIOM.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TIETN:K3,POINT:FIX:IDIOM:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TIETN:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:JERMN_TRANSITION:1:JERMN.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TIETN:K3,POINT:FIX:JERMN:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TIETN:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:SHEAY_TRANSITION:1:SHEAY.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TIETN:K3,POINT:FIX:SHEAY:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TRTEL:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:CEWDA_TRANSITION:1:CEWDA.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TRTEL:K5,POINT:FIX:CEWDA:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TRTEL:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:CMARO_TRANSITION:1:CMARO.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TRTEL:K5,POINT:FIX:CMARO:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TRTEL:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:IDIOM_TRANSITION:1:IDIOM.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TRTEL:K5,POINT:FIX:IDIOM:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TRTEL:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:JERMN_TRANSITION:1:JERMN.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TRTEL:K5,POINT:FIX:JERMN:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:BODY:MUSCL-TRTEL:1:,PROC_PATH:PROCEDURE:STAR:MUSCL.MUSCL4:TRANSITION:SHEAY_TRANSITION:1:SHEAY.MUSCL4,POINT:FIX:MUSCL:K5,POINT:FIX:TRTEL:K5,POINT:FIX:SHEAY:K5,POINT:FIX:MUSCL:K5,POINT:FIX:MUSCL:K5,matched
PROCEDURE:STAR:MYBAD.WADOL4,STAR,PROC_PATH:PROCEDURE:STAR:MYBAD.WADOL4:BODY:WADOL-D-FMG:1:,PROC_PATH:PROCEDURE:STAR:MYBAD.WADOL4:TRANSITION:MYBAD_TRANSITION:1:MYBAD.WADOL4,POINT:FIX:WADOL:K2,POINT:NAVAID:FMG:VORTAC:US:NV:RENO,POINT:FIX:MYBAD:K2,POINT:FIX:WADOL:K2,POINT:FIX:WADOL:K2,matched
PROCEDURE:STAR:NELIE.NELIE4,STAR,PROC_PATH:PROCEDURE:STAR:NELIE.NELIE4:BODY:NELIE-CCC:1:,PROC_PATH:PROCEDURE:STAR:NELIE.NELIE4:TRANSITION:ALBANY_TRANSITION:1:ALB.NELIE4,POINT:FIX:NELIE:K6,POINT:NAVAID:CCC:VOR/DME:US:NY:CALVERTON,POINT:NAVAID:ALB:VORTAC:US:NY:ALBANY,POINT:FIX:NELIE:K6,POINT:FIX:NELIE:K6,matched
PROCEDURE:STAR:NELIE.NELIE4,STAR,PROC_PATH:PROCEDURE:STAR:NELIE.NELIE4:BODY:NELIE-CCC:1:,PROC_PATH:PROCEDURE:STAR:NELIE.NELIE4:TRANSITION:ARRKK_TRANSITION:1:ARRKK.NELIE4,POINT:FIX:NELIE:K6,POINT:NAVAID:CCC:VOR/DME:US:NY:CALVERTON,POINT:FIX:ARRKK:K6,POINT:FIX:NELIE:K6,POINT:FIX:NELIE:K6,matched
PROCEDURE:STAR:NELIE.NELIE4,STAR,PROC_PATH:PROCEDURE:STAR:NELIE.NELIE4:BODY:NELIE-CCC:1:,PROC_PATH:PROCEDURE:STAR:NELIE.NELIE4:TRANSITION:MEMMS_TRANSITION:1:MEMMS.NELIE4,POINT:FIX:NELIE:K6,POINT:NAVAID:CCC:VOR/DME:US:NY:CALVERTON,POINT:FIX:MEMMS:K6,POINT:FIX:NELIE:K6,POINT:FIX:NELIE:K6,matched
PROCEDURE:STAR:NESTO.DEMME5,STAR,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:BODY:NESTO-GRUNZ:1:,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:TRANSITION:LEJOY_TRANSITION:1:LEJOY.DEMME5,POINT:FIX:NESTO:K6,POINT:FIX:GRUNZ:K6,POINT:FIX:LEJOY:K6,POINT:FIX:NESTO:K6,POINT:FIX:NESTO:K6,matched
PROCEDURE:STAR:NESTO.DEMME5,STAR,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:BODY:NESTO-GRUNZ:1:,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:TRANSITION:VINSE_TRANSITION:1:VINSE.DEMME5,POINT:FIX:NESTO:K6,POINT:FIX:GRUNZ:K6,POINT:FIX:VINSE:K6,POINT:FIX:NESTO:K6,POINT:FIX:NESTO:K6,matched
PROCEDURE:STAR:NESTO.DEMME5,STAR,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:BODY:NESTO-HEINZ:1:,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:TRANSITION:LEJOY_TRANSITION:1:LEJOY.DEMME5,POINT:FIX:NESTO:K6,POINT:FIX:HEINZ:K6,POINT:FIX:LEJOY:K6,POINT:FIX:NESTO:K6,POINT:FIX:NESTO:K6,matched
PROCEDURE:STAR:NESTO.DEMME5,STAR,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:BODY:NESTO-HEINZ:1:,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:TRANSITION:VINSE_TRANSITION:1:VINSE.DEMME5,POINT:FIX:NESTO:K6,POINT:FIX:HEINZ:K6,POINT:FIX:VINSE:K6,POINT:FIX:NESTO:K6,POINT:FIX:NESTO:K6,matched
PROCEDURE:STAR:NESTO.DEMME5,STAR,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:BODY:NESTO-STILR:1:,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:TRANSITION:LEJOY_TRANSITION:1:LEJOY.DEMME5,POINT:FIX:NESTO:K6,POINT:FIX:STILR:K6,POINT:FIX:LEJOY:K6,POINT:FIX:NESTO:K6,POINT:FIX:NESTO:K6,matched
PROCEDURE:STAR:NESTO.DEMME5,STAR,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:BODY:NESTO-STILR:1:,PROC_PATH:PROCEDURE:STAR:NESTO.DEMME5:TRANSITION:VINSE_TRANSITION:1:VINSE.DEMME5,POINT:FIX:NESTO:K6,POINT:FIX:STILR:K6,POINT:FIX:VINSE:K6,POINT:FIX:NESTO:K6,POINT:FIX:NESTO:K6,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-BBOOK:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:HALEN_TRANSITION:1:HALEN.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:BBOOK:K2,POINT:FIX:HALEN:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-BBOOK:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:NARNO_TRANSITION:1:NARNO.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:BBOOK:K2,POINT:FIX:NARNO:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-BBOOK:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:ZIGEE_TRANSITION:1:ZIGEE.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:BBOOK:K2,POINT:FIX:ZIGEE:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-BOSSS:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:HALEN_TRANSITION:1:HALEN.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:BOSSS:K2,POINT:FIX:HALEN:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-BOSSS:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:NARNO_TRANSITION:1:NARNO.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:BOSSS:K2,POINT:FIX:NARNO:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-BOSSS:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:ZIGEE_TRANSITION:1:ZIGEE.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:BOSSS:K2,POINT:FIX:ZIGEE:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-CLFFF:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:HALEN_TRANSITION:1:HALEN.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:CLFFF:K2,POINT:FIX:HALEN:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-CLFFF:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:NARNO_TRANSITION:1:NARNO.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:CLFFF:K2,POINT:FIX:NARNO:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-CLFFF:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:ZIGEE_TRANSITION:1:ZIGEE.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:CLFFF:K2,POINT:FIX:ZIGEE:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-GEILS:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:HALEN_TRANSITION:1:HALEN.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:GEILS:K2,POINT:FIX:HALEN:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-GEILS:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:NARNO_TRANSITION:1:NARNO.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:GEILS:K2,POINT:FIX:NARNO:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-GEILS:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:ZIGEE_TRANSITION:1:ZIGEE.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:GEILS:K2,POINT:FIX:ZIGEE:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-QWIKE:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:HALEN_TRANSITION:1:HALEN.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:QWIKE:K2,POINT:FIX:HALEN:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-QWIKE:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:NARNO_TRANSITION:1:NARNO.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:QWIKE:K2,POINT:FIX:NARNO:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:BODY:NIIXX-QWIKE:1:,PROC_PATH:PROCEDURE:STAR:NIIXX.NIIXX4:TRANSITION:ZIGEE_TRANSITION:1:ZIGEE.NIIXX4,POINT:FIX:NIIXX:K2,POINT:FIX:QWIKE:K2,POINT:FIX:ZIGEE:K2,POINT:FIX:NIIXX:K2,POINT:FIX:NIIXX:K2,matched
PROCEDURE:STAR:NITZR.NITZR4,STAR,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:BODY:NITZR-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:TRANSITION:DEMLL_TRANSITION:1:DEMLL.NITZR4,POINT:FIX:NITZR:K3,POINT:FIX:FSCOT:K3,POINT:FIX:DEMLL:K3,POINT:FIX:NITZR:K3,POINT:FIX:NITZR:K3,matched
PROCEDURE:STAR:NITZR.NITZR4,STAR,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:BODY:NITZR-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:TRANSITION:ROKKK_TRANSITION:1:ROKKK.NITZR4,POINT:FIX:NITZR:K3,POINT:FIX:FSCOT:K3,POINT:FIX:ROKKK:K3,POINT:FIX:NITZR:K3,POINT:FIX:NITZR:K3,matched
PROCEDURE:STAR:NITZR.NITZR4,STAR,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:BODY:NITZR-FSCOT:1:,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:TRANSITION:RRAZZ_TRANSITION:1:RRAZZ.NITZR4,POINT:FIX:NITZR:K3,POINT:FIX:FSCOT:K3,POINT:FIX:RRAZZ:K3,POINT:FIX:NITZR:K3,POINT:FIX:NITZR:K3,matched
PROCEDURE:STAR:NITZR.NITZR4,STAR,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:BODY:NITZR-HAPTN:1:,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:TRANSITION:DEMLL_TRANSITION:1:DEMLL.NITZR4,POINT:FIX:NITZR:K3,POINT:FIX:HAPTN:K3,POINT:FIX:DEMLL:K3,POINT:FIX:NITZR:K3,POINT:FIX:NITZR:K3,matched
PROCEDURE:STAR:NITZR.NITZR4,STAR,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:BODY:NITZR-HAPTN:1:,PROC_PATH:PROCEDURE:STAR:NITZR.NITZR4:TRANSITION:ROKKK_TRANSITION:1:ROKKK.NITZR4,POINT:FIX:NITZR:K3,POINT:FIX:HAPTN:K3,POINT:FIX:ROKKK:K3,POINT:FIX:NITZR:K3,POINT:FIX:NITZR:K3,matched
