airwayKey,airwayPathKey,fromOccurrenceKey,toOccurrenceKey,fromPointKey,toPointKey,fromPointSeq,toPointSeq,magCourse,oppositeMagCourse,minEnrouteAltFt,minEnrouteAltOppositeFt,gpsMinEnrouteAltFt,gapFlag,signalGapFlag,dogleg,forwardEndpointResolved,reverseDirectionEvidence,reverseEvidenceStatus,sourceTable,sourceRowId
AIRWAY:T342,AIRWAY_PATH:T342:H,AWY_OCC:T342:H:80,AWY_OCC:T342:H:90,POINT:FIX:MAKEN:PH,POINT:FIX:KOHAU:PH,80,90,133.78,313.93,,,5700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7684
AIRWAY:T342,AIRWAY_PATH:T342:H,AWY_OCC:T342:H:90,AWY_OCC:T342:H:100,POINT:FIX:KOHAU:PH,POINT:FIX:TAMMI:PH,90,100,133.78,313.93,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7685
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:10,AWY_OCC:T343:C:20,POINT:FIX:COOFS:K7,POINT:FIX:CUSEK:K7,10,20,347.95,167.66,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7688
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:20,AWY_OCC:T343:C:30,POINT:FIX:CUSEK:K7,POINT:FIX:FEBRO:K7,20,30,341.68,161.34,,,1900,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7689
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:30,AWY_OCC:T343:C:40,POINT:FIX:FEBRO:K7,POINT:FIX:TAHRS:K7,30,40,44.28,224.55,,,2000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7690
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:40,AWY_OCC:T343:C:50,POINT:FIX:TAHRS:K7,POINT:FIX:YOJIX:K7,40,50,7.54,187.56,,,2000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7691
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:50,AWY_OCC:T343:C:60,POINT:FIX:YOJIX:K7,POINT:FIX:YONMA:K7,50,60,88.44,268.61,,,2200,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7692
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:60,AWY_OCC:T343:C:70,POINT:FIX:YONMA:K7,POINT:FIX:ODDEL:K7,60,70,88.63,268.87,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7693
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:70,AWY_OCC:T343:C:80,POINT:FIX:ODDEL:K7,POINT:FIX:DEARY:K7,70,80,95.74,276.03,,,2700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7694
AIRWAY:T343,AIRWAY_PATH:T343:C,AWY_OCC:T343:C:80,AWY_OCC:T343:C:90,POINT:FIX:DEARY:K7,POINT:FIX:INDIA:K7,80,90,28.69,208.87,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7695
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:10,AWY_OCC:T344:H:20,POINT:FIX:NAPUA:PH,POINT:FIX:GRAIL:PH,10,20,112.47,292.73,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7697
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:20,AWY_OCC:T344:H:30,POINT:FIX:GRAIL:PH,POINT:FIX:KEOLA:PH,20,30,112.47,292.73,,,1700,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7698
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:30,AWY_OCC:T344:H:40,POINT:FIX:KEOLA:PH,POINT:FIX:GECKO:PH,30,40,112.7,292.76,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7699
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:40,AWY_OCC:T344:H:50,POINT:FIX:GECKO:PH,POINT:FIX:ALANA:PH,40,50,99.25,279.5,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7700
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:50,AWY_OCC:T344:H:60,POINT:FIX:ALANA:PH,POINT:FIX:JULLE:PH,50,60,99.25,279.5,,,1700,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7701
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:60,AWY_OCC:T344:H:70,POINT:FIX:JULLE:PH,POINT:FIX:AHNAE:PH,60,70,110.03,290.48,,,2400,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7702
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:70,AWY_OCC:T344:H:80,POINT:FIX:AHNAE:PH,POINT:FIX:POPOH:PH,70,80,110.03,290.48,,,3100,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7703
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:80,AWY_OCC:T344:H:90,POINT:FIX:POPOH:PH,POINT:FIX:ZUKAH:PH,80,90,110.03,290.48,,,3100,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7704
AIRWAY:T344,AIRWAY_PATH:T344:H,AWY_OCC:T344:H:90,AWY_OCC:T344:H:100,POINT:FIX:ZUKAH:PH,POINT:NAVAID:KOA:VORTAC:US:HI:KAILUA-KONA,90,100,150.22,330.31,,,5700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7705
AIRWAY:T345,AIRWAY_PATH:T345:C,AWY_OCC:T345:C:10,AWY_OCC:T345:C:20,POINT:FIX:MARKT:K7,POINT:FIX:AIRBT:K7,10,20,351.15,171.06,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7707
AIRWAY:T345,AIRWAY_PATH:T345:C,AWY_OCC:T345:C:20,AWY_OCC:T345:C:30,POINT:FIX:AIRBT:K7,POINT:FIX:DOWDI:K7,20,30,7.94,188,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7708
AIRWAY:T345,AIRWAY_PATH:T345:C,AWY_OCC:T345:C:30,AWY_OCC:T345:C:40,POINT:FIX:DOWDI:K7,POINT:FIX:LLNCH:K7,30,40,8,188.03,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7709
AIRWAY:T345,AIRWAY_PATH:T345:C,AWY_OCC:T345:C:40,AWY_OCC:T345:C:50,POINT:FIX:LLNCH:K7,POINT:FIX:VALKA:K7,40,50,20.09,200.28,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7710
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:10,AWY_OCC:T346:H:20,POINT:NAVAID:LIH:VORTAC:US:HI:LIHUE,POINT:FIX:KPIPI:PH,10,20,106.11,286.47,,,4500,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7712
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:100,AWY_OCC:T346:H:110,POINT:FIX:KEAHO:PH,POINT:FIX:MAKEN:PH,100,110,109.57,289.94,,,6500,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7721
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:110,AWY_OCC:T346:H:120,POINT:FIX:MAKEN:PH,POINT:FIX:NOWRA:PH,110,120,103.19,283.44,,,6500,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7722
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:120,AWY_OCC:T346:H:130,POINT:FIX:NOWRA:PH,POINT:FIX:PLACK:PH,120,130,103.19,283.44,,,1900,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7723
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:20,AWY_OCC:T346:H:30,POINT:FIX:KPIPI:PH,POINT:FIX:KIKKI:PH,20,30,106.11,286.47,,,3400,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7713
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:30,AWY_OCC:T346:H:40,POINT:FIX:KIKKI:PH,POINT:FIX:SHIGI:PH,30,40,134.01,314.08,,,4100,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7714
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:40,AWY_OCC:T346:H:50,POINT:FIX:SHIGI:PH,POINT:FIX:KUHIO:PH,40,50,89.4,269.51,,,4100,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7715
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:50,AWY_OCC:T346:H:60,POINT:FIX:KUHIO:PH,POINT:FIX:NORBY:PH,50,60,99.68,279.79,,,3900,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7716
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:60,AWY_OCC:T346:H:70,POINT:FIX:NORBY:PH,POINT:FIX:KHILI:PH,60,70,109.57,289.94,,,4200,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7717
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:70,AWY_OCC:T346:H:80,POINT:FIX:KHILI:PH,POINT:FIX:NAHUL:PH,70,80,109.57,289.94,,,6500,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7718
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:80,AWY_OCC:T346:H:90,POINT:FIX:NAHUL:PH,POINT:FIX:EELIO:PH,80,90,109.57,289.94,,,4400,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7719
AIRWAY:T346,AIRWAY_PATH:T346:H,AWY_OCC:T346:H:90,AWY_OCC:T346:H:100,POINT:FIX:EELIO:PH,POINT:FIX:KEAHO:PH,90,100,109.57,289.94,,,4100,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7720
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:10,AWY_OCC:T347:C:20,POINT:FIX:SHANC:K7,POINT:FIX:BOBOE:K7,10,20,351.73,171.7,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7725
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:100,AWY_OCC:T347:C:110,POINT:FIX:GUANO:K7,POINT:FIX:MRUTT:K7,100,110,2.08,182.07,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7734
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:110,AWY_OCC:T347:C:120,POINT:FIX:MRUTT:K7,POINT:FIX:FOXAM:K7,110,120,37.23,217.53,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7735
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:120,AWY_OCC:T347:C:130,POINT:FIX:FOXAM:K7,POINT:FIX:SEBAG:K7,120,130,357.72,177.69,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7736
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:20,AWY_OCC:T347:C:30,POINT:FIX:BOBOE:K7,POINT:FIX:DURRY:K7,20,30,3.64,183.65,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7726
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:30,AWY_OCC:T347:C:40,POINT:FIX:DURRY:K7,POINT:FIX:CLEFF:K7,30,40,342.29,162.18,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7727
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:40,AWY_OCC:T347:C:50,POINT:FIX:CLEFF:K7,POINT:FIX:BAIRN:K7,40,50,339.12,158.61,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7728
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:50,AWY_OCC:T347:C:60,POINT:FIX:BAIRN:K7,POINT:FIX:ODDEL:K7,50,60,348.97,168.93,,,2700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7729
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:60,AWY_OCC:T347:C:70,POINT:FIX:ODDEL:K7,POINT:FIX:SABOT:K7,60,70,348.87,168.83,,,2700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7730
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:70,AWY_OCC:T347:C:80,POINT:FIX:SABOT:K7,POINT:FIX:CROPY:K7,70,80,354.78,174.7,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7731
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:80,AWY_OCC:T347:C:90,POINT:FIX:CROPY:K7,POINT:FIX:KIZER:K7,80,90,2.45,182.47,,,2800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7732
AIRWAY:T347,AIRWAY_PATH:T347:C,AWY_OCC:T347:C:90,AWY_OCC:T347:C:100,POINT:FIX:KIZER:K7,POINT:FIX:GUANO:K7,90,100,2.14,182.13,,,2800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7733
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:10,AWY_OCC:T348:C:20,POINT:FIX:LESNR:K3,POINT:FIX:TECUD:K3,10,20,82.17,264.78,,,4000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7738
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:100,AWY_OCC:T348:C:110,POINT:FIX:ZOLET:K3,POINT:FIX:FOOLS:K3,100,110,82.64,265.3,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7747
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:110,AWY_OCC:T348:C:120,POINT:FIX:FOOLS:K3,POINT:FIX:GABDE:K3,110,120,123.41,303.81,,,3100,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7748
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:120,AWY_OCC:T348:C:130,POINT:FIX:GABDE:K3,POINT:FIX:DDUCK:K3,120,130,119.39,300.73,,,3200,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7749
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:130,AWY_OCC:T348:C:140,POINT:FIX:DDUCK:K3,POINT:FIX:KRRTR:K3,130,140,119.39,300.73,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7750
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:140,AWY_OCC:T348:C:150,POINT:FIX:KRRTR:K3,POINT:FIX:BEENZ:K5,140,150,95.64,278.58,,,3000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7751
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:150,AWY_OCC:T348:C:160,POINT:FIX:BEENZ:K5,POINT:FIX:AAYDE:K5,150,160,95.64,278.58,,,3000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7752
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:160,AWY_OCC:T348:C:170,POINT:FIX:AAYDE:K5,POINT:FIX:JOOHR:K5,160,170,95.64,278.58,,,3000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7753
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:170,AWY_OCC:T348:C:180,POINT:FIX:JOOHR:K5,POINT:FIX:ROODY:K5,170,180,95.64,278.58,,,3000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7754
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:180,AWY_OCC:T348:C:190,POINT:FIX:ROODY:K5,POINT:FIX:MAYSE:K5,180,190,95.64,278.58,,,3000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7755
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:190,AWY_OCC:T348:C:200,POINT:FIX:MAYSE:K5,POINT:NAVAID:MSN:VORTAC:US:WI:MADISON,190,200,95.64,278.58,,,3000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7756
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:20,AWY_OCC:T348:C:30,POINT:FIX:TECUD:K3,POINT:NAVAID:FSD:VORTAC:US:SD:SIOUX_FALLS,20,30,78.93,260.46,,,4100,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7739
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:200,AWY_OCC:T348:C:210,POINT:NAVAID:MSN:VORTAC:US:WI:MADISON,POINT:FIX:LUNGS:K5,200,210,112,292.55,,,2800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7757
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:30,AWY_OCC:T348:C:40,POINT:NAVAID:FSD:VORTAC:US:SD:SIOUX_FALLS,POINT:FIX:BRAIN:K3,30,40,86.72,270.1,,,3500,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7740
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:40,AWY_OCC:T348:C:50,POINT:FIX:BRAIN:K3,POINT:FIX:DURWN:K3,40,50,86.72,270.1,,,3500,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7741
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:50,AWY_OCC:T348:C:60,POINT:FIX:DURWN:K3,POINT:FIX:ISLER:K3,50,60,86.72,270.1,,,3500,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7742
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:60,AWY_OCC:T348:C:70,POINT:FIX:ISLER:K3,POINT:FIX:GRSIS:K3,60,70,86.72,270.1,,,3500,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7743
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:70,AWY_OCC:T348:C:80,POINT:FIX:GRSIS:K3,POINT:FIX:BLEND:K3,70,80,82.64,265.3,,,3200,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7744
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:80,AWY_OCC:T348:C:90,POINT:FIX:BLEND:K3,POINT:FIX:MOORI:K3,80,90,82.64,265.3,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7745
AIRWAY:T348,AIRWAY_PATH:T348:C,AWY_OCC:T348:C:90,AWY_OCC:T348:C:100,POINT:FIX:MOORI:K3,POINT:FIX:ZOLET:K3,90,100,82.64,265.3,,,3200,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7746
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:10,AWY_OCC:T349:C:20,POINT:FIX:NEWER:K7,POINT:FIX:GILBI:K7,10,20,337.71,157.61,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7759
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:100,AWY_OCC:T349:C:110,POINT:FIX:VARZE:K7,POINT:FIX:MILOW:K7,100,110,332.56,151.6,,,2000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7768
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:110,AWY_OCC:T349:C:120,POINT:FIX:MILOW:K7,POINT:FIX:EXWAY:K7,110,120,332.56,151.6,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7769
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:120,AWY_OCC:T349:C:130,POINT:FIX:EXWAY:K7,POINT:FIX:MURDE:K7,120,130,332.56,151.6,,,1900,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7770
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:130,AWY_OCC:T349:C:140,POINT:FIX:MURDE:K7,POINT:FIX:CCITY:K7,130,140,332.56,151.6,,,1900,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7771
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:140,AWY_OCC:T349:C:150,POINT:FIX:CCITY:K7,POINT:FIX:CILLA:K7,140,150,316.08,133.52,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7772
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:150,AWY_OCC:T349:C:160,POINT:FIX:CILLA:K7,POINT:FIX:CODYS:K7,150,160,316.08,133.52,,,1800,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7773
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:160,AWY_OCC:T349:C:170,POINT:FIX:CODYS:K7,POINT:FIX:OLUGY:K7,160,170,316.08,133.52,,,1900,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7774
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:170,AWY_OCC:T349:C:180,POINT:FIX:OLUGY:K7,POINT:FIX:BWDEN:K7,170,180,316.08,133.52,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7775
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:180,AWY_OCC:T349:C:190,POINT:FIX:BWDEN:K7,POINT:FIX:MHOUS:K7,180,190,316.08,133.52,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7776
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:190,AWY_OCC:T349:C:200,POINT:FIX:MHOUS:K7,POINT:FIX:SAIML:K7,190,200,316.08,133.52,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7777
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:20,AWY_OCC:T349:C:30,POINT:FIX:GILBI:K7,POINT:FIX:KNRAD:K7,20,30,305.61,125.18,,,1700,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7760
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:200,AWY_OCC:T349:C:210,POINT:FIX:SAIML:K7,POINT:FIX:RADME:K7,200,210,316.08,133.52,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7778
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:210,AWY_OCC:T349:C:220,POINT:FIX:RADME:K7,POINT:FIX:OALDY:K7,210,220,316.08,133.52,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7779
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:220,AWY_OCC:T349:C:230,POINT:FIX:OALDY:K7,POINT:FIX:IVCOB:K7,220,230,316.08,133.52,,,2300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7780
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:230,AWY_OCC:T349:C:240,POINT:FIX:IVCOB:K7,POINT:FIX:LYFEE:K7,230,240,316.08,133.52,,,2300,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7781
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:30,AWY_OCC:T349:C:40,POINT:FIX:KNRAD:K7,POINT:FIX:CUSEK:K7,30,40,327.02,146.8,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7761
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:40,AWY_OCC:T349:C:50,POINT:FIX:CUSEK:K7,POINT:FIX:QUNCY:K7,40,50,314.94,134.7,,,1800,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7762
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:50,AWY_OCC:T349:C:60,POINT:FIX:QUNCY:K7,POINT:FIX:FEBRO:K7,50,60,353.88,173.79,,,1900,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7763
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:60,AWY_OCC:T349:C:70,POINT:FIX:FEBRO:K7,POINT:FIX:POPSS:K7,60,70,336.65,156.51,,,2000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7764
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:70,AWY_OCC:T349:C:80,POINT:FIX:POPSS:K7,POINT:FIX:YELLZ:K7,70,80,336.65,156.51,,,2000,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7765
AIRWAY:T349,AIRWAY_PATH:T349:C,AWY_OCC:T349:C:80,AWY_OCC:T349:C:90,POINT:FIX:YELLZ:K7,POINT:FIX:WEZER:K7,80,90,340.02,159.93,,,2000,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,7766
