"EFF_DATE","HP_NAME","HP_NO","STATE_CODE","COUNTRY_CODE","CHARTING_TYPE_DESC"
"2026/05/14","FAYET INT*NY*K6",1,"NY","US","IAP"
"2026/05/14","FAYETTEVILLE VOR/DME*NC",1,"NC","US","IAP"
"2026/05/14","FAYGO INT*NC*K7",1,"NC","US","MILITARY IAP"
"2026/05/14","FAYNE WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","FAYYE WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FAZES WP*FL*K7",1,"FL","US","STAR"
"2026/05/14","FCTRY INT*FL*K7",3,"FL","US","MILITARY IAP"
"2026/05/14","FCTRY INT*FL*K7",4,"FL","US","MILITARY IAP"
"2026/05/14","FCTRY WP*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","FCTRY WP*FL*K7",2,"FL","US","MILITARY IAP"
"2026/05/14","FEBEL WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","FEBGI WP*OH*K5",1,"OH","US","SPECIAL IAP"
"2026/05/14","FEBKY WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","FEBLO WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","FEBNO WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","FEBOL WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","FEDIK WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FEDIV WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","FEDOX WP*NC*K7",1,"NC","US","STAR"
"2026/05/14","FEDPI WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","FEDUM WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","FEGEK WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FEGEL WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FEGEN WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FEGID WP*UT*K2",1,"UT","US","SPECIAL IAP"
"2026/05/14","FEGIT INT*KS*K3",2,"KS","US","IAP"
"2026/05/14","FEGIT WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","FEGNU WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","FEGUT WP*GU*PG",1,"GU","US","SPECIAL IAP"
"2026/05/14","FEHXE WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","FEKAD WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FEKAP WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","FEKBO WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","FEKIB WP*TN*K7",1,"TN","US","MILITARY IAP"
"2026/05/14","FEKIX WP*WY*K1",1,"WY","US","IAP"
"2026/05/14","FEKOV WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FEKVO WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","FELAX WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","FELCE WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","FELIZ WP*TX*K4",1,"TX","US","STAR"
"2026/05/14","FELPO WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","FELPS LOM*MI",1,"MI","US","IAP"
"2026/05/14","FELTI WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FELTO INT*GA*K7",1,"GA","US","ENROUTE LOW"
"2026/05/14","FELTO INT*GA*K7",1,"GA","US","IAP"
"2026/05/14","FEMAD WP*NM*K2",1,"NM","US","IAP"
"2026/05/14","FEMIL WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","FEMKA WP*NV*K2",1,"NV","US","SPECIAL IAP"
"2026/05/14","FEMOD INT*MD*K6",1,"MD","US","IAP"
"2026/05/14","FEMOL INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","FENIM WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","FENIX LOM*AL",1,"GA","US","IAP"
"2026/05/14","FENKI WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FENLA WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FENLU WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FENOK WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FENPU WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FENRU WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","FENTO INT*LA*K4",1,"LA","US","NOT REQUIRED"
"2026/05/14","FENUP WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FEPDI WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","FEPEN WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","FEPER INT*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","FEPER INT*OK*K4",2,"OK","US","MILITARY IAP"
"2026/05/14","FEPID WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","FEPIM INT*SC*K7",1,"SC","US","MILITARY IAP"
"2026/05/14","FEPLI WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FEPNO WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FEPOB WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","FEPRO WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FERDI INT*ID*K1",1,"ID","US","NOT REQUIRED"
"2026/05/14","FERDI INT*ID*K1",2,"ID","US","NOT REQUIRED"
"2026/05/14","FERDI WP*ID*K1",3,"ID","US","IAP"
"2026/05/14","FERDU WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FERES WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FERGUS FALLS VOR/DME*MN",1,"MN","US","IAP"
"2026/05/14","FERMY WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","FERNI LOM*MS",1,"MS","US","IAP"
"2026/05/14","FERNS INT*NH*K6",1,"NH","US","IAP"
"2026/05/14","FERNZ WP*MA*K6",1,"MA","US","STAR"
"2026/05/14","FESAD WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","FESAD WP*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","FESAV INT*CA*K2",2,"CA","US","IAP"
"2026/05/14","FESAV WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","FESAV WP*CA*K2",3,"CA","US","IAP"
"2026/05/14","FESBO WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","FESDA WP*UT*K2",1,"UT","US","SPECIAL IAP"
"2026/05/14","FESER WP*DE*K6",1,"DE","US","IAP"
"2026/05/14","FESNI WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FESNO WP*TN*K7",1,"TN","US","MILITARY IAP"
"2026/05/14","FESOM WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","FESOX WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FESRA WP*PA*K6",1,"PA","US","SPECIAL IAP"
"2026/05/14","FESTO WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FETCH LOM*OH",1,"OH","US","IAP"
"2026/05/14","FETGI WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FETIK INT*WY*K1",1,"WY","US","IAP"
"2026/05/14","FETIX WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FETOP WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","FETUD WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FETUJ WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","FETUM WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FEVAX WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","FEVDI WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","FEVDO WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","FEVES WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","FEVIB WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","FEVIM WP*MT*K1",1,"MT","US","IAP"
"2026/05/14","FEVIP WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","FEVIX WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","FEVKO WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","FEVNA WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","FEVOD WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","FEVPO WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","FEWER INT*AL*K7",1,"AL","US","IAP"
"2026/05/14","FEXAT WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","FEXIS INT*MS*K7",1,"MS","US","IAP"
"2026/05/14","FEXIS WP*MS*K7",2,"MS","US","IAP"
"2026/05/14","FEXUT WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","FEYFO WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FEYKO WP*MD*K6",1,"MD","US","IAP"
"2026/05/14","FEYNE WP*WI*K5",1,"WI","US","SPECIAL IAP"
"2026/05/14","FEZCU WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FEZNT WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","FFFAT WP*CO*K2",1,"CO","US","STAR"
"2026/05/14","FFLEX WP*AZ*K2",1,"AZ","US","SPECIAL IAP"
"2026/05/14","FIBAB WP*NH*K6",1,"NH","US","IAP"
"2026/05/14","FIBAL WP*PA*K6",1,"PA","US","SPECIAL IAP"
"2026/05/14","FIBEE INT*GU*PG",1,"GU","US","IAP"
"2026/05/14","FIBEL WP*WV*K6",1,"WV","US","IAP"
"2026/05/14","FIBGA WP*NM*K2",1,"NM","US","IAP"
"2026/05/14","FIBIG INT*FL*K7",1,"FL","US","IAP"
"2026/05/14","FIBKE WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","FIBOP INT*FL*K7",1,"FL","US","IAP"
"2026/05/14","FIBOP INT*FL*K7",2,"FL","US","IAP"
"2026/05/14","FIBUG INT*VA*K6",1,"VA","US","IAP"
"2026/05/14","FIBVI WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","FIBVU WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FIDDLERS NDB*NC",1,"NC","US","IAP"
"2026/05/14","FIDDLERS NDB*NC",1,"NC","US","SID"
"2026/05/14","FIDGO WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","FIDGU WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FIDLE INT*CO*K2",1,"CO","US","ENROUTE LOW"
"2026/05/14","FIDOD WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FIDSI WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","FIDUK WP*GA*K7",1,"GA","US","MILITARY IAP"
"2026/05/14","FIDUP WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FIELD INT*UT*K2",1,"UT","US","STAR"
"2026/05/14","FIFES WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FIFFY WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FIGGS INT*AR*K4",1,"AR","US","IAP"
"2026/05/14","FIGGS INT*AR*K4",1,"AR","US","MILITARY IAP"
"2026/05/14","FIGHTING TIGER VORTAC*LA",1,"LA","US","IAP"
"2026/05/14","FIGID WP*MD*K6",1,"MD","US","IAP"
"2026/05/14","FIGOP WP*ME*K6",1,"ME","US","SPECIAL IAP"
"2026/05/14","FIKAM WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FIKAT WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","FIKDO WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","FIKEB WP*WY*K1",1,"WY","US","IAP"
"2026/05/14","FIKIX WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","FIKLA WP*WY*K1",1,"WY","US","IAP"
"2026/05/14","FIKSA WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FIKTI WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FIKUK WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FILAN WP*IL*K5",1,"IL","US","SPECIAL IAP"
"2026/05/14","FILEP WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FILIE INT*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","FILIE WP*OK*K4",2,"OK","US","MILITARY IAP"
"2026/05/14","FILLMORE VORTAC*CA",1,"CA","US","SID"
"2026/05/14","FILLMORE VORTAC*CA",2,"CA","US","ENROUTE HIGH"
"2026/05/14","FILLMORE VORTAC*CA",2,"CA","US","ENROUTE LOW"
"2026/05/14","FILLZ WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","FILOB INT*ID*K1",2,"ID","US","IAP"
"2026/05/14","FILOB WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","FILON WP*ND*K3",1,"ND","US","IAP"
"2026/05/14","FILOV WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","FILPZ WP*NC*K7",1,"NC","US","STAR"
"2026/05/14","FILSI WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","FILUM INT*OK*K4",1,"OK","US","IAP"
"2026/05/14","FILUM WP*OK*K4",2,"OK","US","IAP"
"2026/05/14","FIMEV WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","FIMOG WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FIMOL WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FIMOR WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","FIMUG WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FINAN WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","FINCH INT*KY*K5",1,"KY","US","NOT REQUIRED"
"2026/05/14","FINDI WP*NM*K2",1,"NM","US","MILITARY IAP"
"2026/05/14","FINEB WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","FINED WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","FINEX WP*MI*K5",1,"MI","US","MILITARY IAP"
"2026/05/14","FINGR INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","FINGR INT*TX*K4",3,"TX","US","IAP"
"2026/05/14","FINGR WP*TX*K4",2,"TX","US","IAP"
"2026/05/14","FINGR WP*TX*K4",4,"TX","US","IAP"
"2026/05/14","FINKO WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FINLO WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FINOB WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FINPI WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","FIPEG INT*NC*K7",1,"NC","US","IAP"
"2026/05/14","FIPEN WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","FIPEX WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","FIPIT WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FIPMA WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","FIPRI WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","FIRER INT*DE*K6",1,"DE","US","MILITARY IAP"
"2026/05/14","FIRET WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","FIRGO WP*OG*K",1,"OG","US","STAR"
"2026/05/14","FIROS WP*UT*K2",1,"UT","US","IAP"
"2026/05/14","FIRTA WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FISAV WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","FISAX WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FISAX WP*AK*PA",2,"AK","US","IAP"
"2026/05/14","FISCH INT*CA*K2",2,"CA","US","IAP"
"2026/05/14","FISCH INT*CA*K2",2,"CA","US","MILITARY IAP"
"2026/05/14","FISCH INT*CA*K2",2,"CA","US","SID"
"2026/05/14","FISCH WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","FISCH WP*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","FISER WP*OR*K1",1,"OR","US","NOT REQUIRED"
"2026/05/14","FISOM WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FISPO WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","FISSH INT*NJ*K6",1,"NJ","US","ENROUTE HIGH"
"2026/05/14","FISSK WP*IN*K5",1,"IN","US","STAR"
"2026/05/14","FISTS WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FISTU WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FISTY WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FISUS WP*WA*K1",1,"WA","US","IAP"
"2026/05/14","FITAB WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","FITAL WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","FITAN WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FITAS INT*MN*K3",1,"MN","US","NOT REQUIRED"
"2026/05/14","FITEE WP*NM*K2",1,"NM","US","STAR"
"2026/05/14","FITER INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","FITER WP*TX*K4",2,"TX","US","MILITARY IAP"
"2026/05/14","FITIK WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","FITIP WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","FITIX WP*PA*K6",1,"PA","US","SPECIAL IAP"
"2026/05/14","FITLA WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","FITMO WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FITPA WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FITSU WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FITUN WP*NV*K2",1,"NV","US","IAP"
"2026/05/14","FITUT INT*AK*PA",1,"AK","US","IAP"
"2026/05/14","FITZGERALD NDB*GA",1,"GA","US","IAP"
"2026/05/14","FIVAL WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FIVEG WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FIVLO WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FIVRI WP*KY*K5",1,"KY","US","NOT REQUIRED"
"2026/05/14","FIXUG WP*MA*K6",1,"MA","US","IAP"
"2026/05/14","FIXUK WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","FLABE WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","FLAG CITY VORTAC*OH",1,"OH","US","IAP"
"2026/05/14","FLAG CITY VORTAC*OH",2,"OH","US","IAP"
"2026/05/14","FLAG CITY VORTAC*OH",3,"OH","US","IAP"
"2026/05/14","FLAKY INT*TX*K4",1,"TX","US","ENROUTE HIGH"
"2026/05/14","FLAKY INT*TX*K4",1,"TX","US","ENROUTE LOW"
"2026/05/14","FLAMM INT*MS*K7",1,"MS","US","IAP"
"2026/05/14","FLAMU WP*OA*K",1,"OA","US","ENROUTE HIGH"
"2026/05/14","FLAMU WP*OA*K",1,"OA","US","ENROUTE LOW"
"2026/05/14","FLANK WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","FLAT ROCK VORTAC*VA",1,"VA","US","ENROUTE HIGH"
"2026/05/14","FLATT WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FLATZ WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FLEAT INT*CA*K2",1,"CA","US","ENROUTE LOW"
"2026/05/14","FLECC WP*NV*K2",1,"NV","US","STAR"
"2026/05/14","FLENR WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","FLESH WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","FLEST WP*ME*K6",1,"ME","US","SPECIAL IAP"
"2026/05/14","FLIBB INT*CT*K6",2,"CT","US","IAP"
"2026/05/14","FLIBB WP*CT*K6",1,"CT","US","IAP"
"2026/05/14","FLINN INT*GA*K7",1,"GA","US","NOT REQUIRED"
"2026/05/14","FLINT VORTAC*MI",1,"MI","US","IAP"
"2026/05/14","FLIPP INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","FLIPP WP*TX*K4",2,"TX","US","IAP"
"2026/05/14","FLIPS WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","FLITS INT*PA*K6",1,"PA","US","IAP"
"2026/05/14","FLITS WP*PA*K6",2,"PA","US","IAP"
"2026/05/14","FLITT INT*HI*PH",1,"HI","US","ENROUTE LOW"
"2026/05/14","FLIVR WP*NC*K7",1,"NC","US","MILITARY IAP"
"2026/05/14","FLLGG WP*SC*K7",1,"SC","US","STAR"
"2026/05/14","FLNEL WP*CO*K2",1,"CO","US","STAR"
"2026/05/14","FLOPP INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","FLOPP INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","FLORENCE VORTAC*SC",1,"SC","US","IAP"
"2026/05/14","FLORENCE VORTAC*SC",2,"SC","US","STAR"
"2026/05/14","FLORENCE VORTAC*SC",3,"SC","US","STAR"
"2026/05/14","FLORY LOM*KS",1,"KS","US","IAP"
"2026/05/14","FLOSS INT*KS*K3",1,"KS","US","IAP"
"2026/05/14","FLOTA WP*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","FLOWN WP*TX*K4",1,"TX","US","STAR"
"2026/05/14","FLOWZ WP*CA*K2",1,"CA","US","STAR"
"2026/05/14","FLOZY WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FLRAA WP*AZ*K2",1,"AZ","US","ENROUTE HIGH"
"2026/05/14","FLUFY LOM*TX",1,"TX","US","IAP"
"2026/05/14","FLUME INT*NM*K2",1,"NM","US","IAP"
"2026/05/14","FLYER INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","FLYHI WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FLYING CLOUD VOR/DME*MN",1,"MN","US","IAP"
"2026/05/14","FLYRS WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","FNCHR INT*AR*K4",1,"AR","US","STAR"
"2026/05/14","FOAMI WP*VA*K6",1,"VA","US","SPECIAL IAP"
"2026/05/14","FOBBS INT*MA*K6",1,"MA","US","MILITARY IAP"
"2026/05/14","FOBIR WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FOBIV WP*UT*K2",1,"UT","US","IAP"
"2026/05/14","FOBUK WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FOBUM WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FOBUX WP*VT*K6",1,"VT","US","IAP"
"2026/05/14","FODBI WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FODIB WP*ND*K3",1,"ND","US","IAP"
"2026/05/14","FODKA WP*ND*K3",1,"ND","US","IAP"
"2026/05/14","FODOS WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","FODVA WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","FODVU WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FOGAT WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FOGBU WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","FOGEM INT*UT*K2",2,"UT","US","IAP"
"2026/05/14","FOGEM WP*UT*K2",1,"UT","US","IAP"
"2026/05/14","FOGUX WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","FOILE INT*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","FOKAI WP*GU*PG",1,"GU","US","MILITARY IAP"
"2026/05/14","FOLAB WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","FOLAM WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","FOLEM WP*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","FOLEM WP*TX*K4",2,"TX","US","MILITARY IAP"
"2026/05/14","FOLGI WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","FOLGO WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FOLIM WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","FOLIS WP*NC*K7",1,"NC","US","SPECIAL IAP"
"2026/05/14","FOLIT WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","FOLKA INT*GA*K7",1,"GA","US","IAP"
"2026/05/14","FOLSO WP*AL*K7",1,"AL","US","NOT REQUIRED"
"2026/05/14","FOLTA INT*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","FOLTI WP*WY*K1",1,"WY","US","IAP"
"2026/05/14","FOMAG WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FOMBO WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","FOMDA INT*AK*PA",1,"AK","US","MILITARY IAP"
"2026/05/14","FOMET WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","FOMLO WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FOMRO WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FOMUS WP*TN*K7",1,"TN","US","SPECIAL IAP"
"2026/05/14","FOMUV WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","FONIE WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","FONIX INT*MO*K3",1,"MO","US","STAR"
"2026/05/14","FONIX WP*MO*K3",2,"MO","US","STAR"
"2026/05/14","FONLU WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","FONOD INT*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","FONOD WP*CA*K2",2,"CA","US","MILITARY IAP"
"2026/05/14","FONPO WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","FONTI INT*IL*K5",1,"IL","US","IAP"
"2026/05/14","FONTI INT*IL*K5",1,"IL","US","MILITARY IAP"
"2026/05/14","FONTI WP*IL*K5",2,"IL","US","IAP"
"2026/05/14","FONTZ INT*WV*K6",1,"WV","US","IAP"
"2026/05/14","FONTZ WP*WV*K6",2,"WV","US","IAP"
"2026/05/14","FONUP WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","FONUR WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FONUV WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FOORD WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","FOORT WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","FOPCE WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","FOPTY WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FOPTY WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","FORAD WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","FORAG WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","FORAN WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","FORAX WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","FORBE INT*LA*K4",1,"LA","US","IAP"
"2026/05/14","FORCC WP*GA*K7",1,"GA","US","ENROUTE HIGH"
"2026/05/14","FORCC WP*GA*K7",1,"GA","US","STAR"
"2026/05/14","FORES WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FOREY WP*CANADA*CY",1,"","CA","STAR"
"2026/05/14","FORGT INT*VA*K6",1,"VA","US","STAR"
"2026/05/14","FORGT WP*VA*K6",2,"VA","US","STAR"
"2026/05/14","FORISTELL VORTAC*MO",1,"MO","US","IAP"
"2026/05/14","FORISTELL VORTAC*MO",2,"MO","US","IAP"
"2026/05/14","FORLU WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","FORMB WP*GA*K7",1,"GA","US","STAR"
"2026/05/14","FORMU WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","FOROG WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","FOROX WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","FORSU WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","FORT BRIDGER VOR/DME*WY",1,"WY","US","IAP"
"2026/05/14","FORT BRIDGER VOR/DME*WY",1,"WY","US","SID"
"2026/05/14","FORT DAVIS NDB*AK",1,"AK","US","NOT REQUIRED"
"2026/05/14","FORT DAVIS NDB*AK",2,"AK","US","IAP"
"2026/05/14","FORT DAVIS NDB*AK",3,"AK","US","IAP"
"2026/05/14","FORT JONES VOR/DME*CA",1,"CA","US","NOT REQUIRED"
"2026/05/14","FORT RILEY VOR*KS",1,"KS","US","IAP"
"2026/05/14","FORT RILEY VOR*KS",1,"KS","US","MILITARY IAP"
