fromKey,toKey,magCourse,oppositeMagCourse,distanceNm,minEnrouteAltFt,minEnrouteAltOppositeFt,gpsMinEnrouteAltFt,minObstacleClearanceAltFt,minCrossingAltFt,minReceptionAltFt,maxAuthorizedAltFt,requiredNavPerformance,gapFlag,signalGapFlag,dogleg,artcc,stateCode,countryCode,icaoRegionCode,sourceCycle,sourceTable,sourceRowId
AWY_OCC:T427:C:70,AWY_OCC:T427:C:80,297.14,116.45,12.09,,,4700,,4700,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,8709
AWY_OCC:T427:C:80,AWY_OCC:T427:C:90,227.45,47.27,11.37,,,4100,,,,17500,,N,N,Y,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,8710
AWY_OCC:T429:C:10,AWY_OCC:T429:C:20,307.12,125.34,19.67,,,3800,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8712
AWY_OCC:T429:C:20,AWY_OCC:T429:C:30,307.12,125.34,17.79,,,3700,,3200,,17500,,N,N,N,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8713
AWY_OCC:T429:C:30,AWY_OCC:T429:C:40,307.12,125.34,5.58,,,2800,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8714
AWY_OCC:T429:C:40,AWY_OCC:T429:C:50,307.12,125.34,10.19,,,2900,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8715
AWY_OCC:T429:C:50,AWY_OCC:T429:C:60,307.12,125.34,2.02,,,2500,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8716
AWY_OCC:T429:C:60,AWY_OCC:T429:C:70,307.12,125.34,9.34,,,2500,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8717
AWY_OCC:T429:C:70,AWY_OCC:T429:C:80,307.12,125.34,23.41,,,2600,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8718
AWY_OCC:T430:C:10,AWY_OCC:T430:C:20,108.59,289.92,51.04,,,4900,,,,17500,,N,N,Y,ZNY,PA,US,,2026-05-14,AWY_SEG_ALT,8720
AWY_OCC:T430:C:20,AWY_OCC:T430:C:30,113.63,294.99,49.03,,,3500,,3100,,17500,,N,N,Y,ZNY,PA,US,,2026-05-14,AWY_SEG_ALT,8721
AWY_OCC:T430:C:30,AWY_OCC:T430:C:40,113.63,294.99,7.17,,,2700,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8722
AWY_OCC:T430:C:40,AWY_OCC:T430:C:50,106.68,287.25,17.27,,,2600,,,,17500,,N,N,Y,ZNY,PA,US,,2026-05-14,AWY_SEG_ALT,8723
AWY_OCC:T430:C:50,AWY_OCC:T430:C:60,106.68,287.25,5.64,,,2400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8724
AWY_OCC:T430:C:60,AWY_OCC:T430:C:70,95.62,276.13,7.25,,,2400,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8725
AWY_OCC:T430:C:70,AWY_OCC:T430:C:80,95.62,276.13,13.15,,,2400,,,5000,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8726
AWY_OCC:T431:C:10,AWY_OCC:T431:C:20,72.9,255.34,46.42,,,6700,,,,17500,,N,N,Y,ZAB,NM,US,K2,2026-05-14,AWY_SEG_ALT,8728
AWY_OCC:T431:C:20,AWY_OCC:T431:C:30,72.9,255.34,8.64,,,5600,,,,17500,,N,N,N,ZAB,OK,US,K4,2026-05-14,AWY_SEG_ALT,8729
AWY_OCC:T431:C:30,AWY_OCC:T431:C:40,72.9,255.34,48.98,,,5600,,,,17500,,N,N,N,ZKC,OK,US,K4,2026-05-14,AWY_SEG_ALT,8730
AWY_OCC:T431:C:40,AWY_OCC:T431:C:50,30.99,212.97,36.73,,,4800,,,,17500,,N,N,Y,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,8731
AWY_OCC:T431:C:50,AWY_OCC:T431:C:60,30.99,212.97,97.98,,,4800,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,8732
AWY_OCC:T431:C:60,AWY_OCC:T431:C:70,34.93,216.21,20.32,,,3900,,,,17500,,N,N,Y,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,8733
AWY_OCC:T431:C:70,AWY_OCC:T431:C:80,34.93,216.21,15.05,,,3900,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,8734
AWY_OCC:T431:C:80,AWY_OCC:T431:C:90,34.93,216.21,9.42,,,3900,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,8735
AWY_OCC:T431:C:90,AWY_OCC:T431:C:100,34.93,216.21,6.67,,,3900,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,8736
AWY_OCC:T431:C:100,AWY_OCC:T431:C:110,34.93,216.21,8,,,3900,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,8737
AWY_OCC:T431:C:110,AWY_OCC:T431:C:120,34.93,216.21,14.99,,,3900,,,,17500,,N,N,N,ZMP,KS,US,K3,2026-05-14,AWY_SEG_ALT,8738
AWY_OCC:T432:C:10,AWY_OCC:T432:C:20,121.67,302.79,28.01,,,3600,,,,17500,,N,N,Y,ZNY,NY,US,K6,2026-05-14,AWY_SEG_ALT,8740
AWY_OCC:T432:C:20,AWY_OCC:T432:C:30,121.67,302.79,5,,,3400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8741
AWY_OCC:T432:C:30,AWY_OCC:T432:C:40,121.67,302.79,5,,,3500,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8742
AWY_OCC:T432:C:40,AWY_OCC:T432:C:50,121.67,302.79,8.6,,,3600,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8743
AWY_OCC:T432:C:50,AWY_OCC:T432:C:60,122.54,303.61,15.93,,,4400,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8744
AWY_OCC:T432:C:60,AWY_OCC:T432:C:70,122.54,303.61,30.39,,,4400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8745
AWY_OCC:T432:C:70,AWY_OCC:T432:C:80,141.04,321.56,21.71,,,3400,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8746
AWY_OCC:T432:C:80,AWY_OCC:T432:C:90,141.04,321.56,7.95,,,3500,,,,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8747
AWY_OCC:T434:C:10,AWY_OCC:T434:C:20,109.9,291.44,52.34,,,4700,,,,17500,,N,N,Y,ZOB,PA,US,K6,2026-05-14,AWY_SEG_ALT,8749
AWY_OCC:T434:C:20,AWY_OCC:T434:C:30,109.9,291.44,7.76,,,3000,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8750
AWY_OCC:T434:C:30,AWY_OCC:T434:C:40,109.77,291.16,36.54,,,3700,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8751
AWY_OCC:T434:C:40,AWY_OCC:T434:C:50,109.77,291.16,18.91,,,3700,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8752
AWY_OCC:T434:C:50,AWY_OCC:T434:C:60,130.1,310.87,3.42,,,3300,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8753
AWY_OCC:T434:C:60,AWY_OCC:T434:C:70,130.1,310.87,33.88,,,3300,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8754
AWY_OCC:T434:C:70,AWY_OCC:T434:C:80,149.13,329.48,24.02,,,2300,1800,,,17500,,N,N,Y,ZNY,NJ,US,,2026-05-14,AWY_SEG_ALT,8755
AWY_OCC:T434:C:80,AWY_OCC:T434:C:90,94.88,275.13,10.42,,,2000,,,,17500,,N,N,Y,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8756
AWY_OCC:T435:A:10,AWY_OCC:T435:A:20,21.49,201.62,19.95,,,4200,,5300,,17500,,N,N,Y,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,8758
AWY_OCC:T435:A:20,AWY_OCC:T435:A:30,16.85,197.14,51.05,,,8400,,7500,,17500,,N,N,Y,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,8759
AWY_OCC:T435:A:30,AWY_OCC:T435:A:40,31.42,211.81,45.06,,,6000,,,,17500,,N,N,Y,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,8760
AWY_OCC:T435:A:40,AWY_OCC:T435:A:50,13.7,193.93,37.99,,,2600,,,,17500,,N,N,Y,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,8761
AWY_OCC:T435:A:50,AWY_OCC:T435:A:60,18.64,199.25,13.82,,,3700,1200,,,17500,,N,N,Y,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,8762
AWY_OCC:T435:A:60,AWY_OCC:T435:A:70,18.64,199.25,72.63,,,3300,1600,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,8763
AWY_OCC:T437:C:10,AWY_OCC:T437:C:20,21.51,201.89,25.31,,,2100,1600,,,17500,,N,N,Y,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,8765
AWY_OCC:T437:C:20,AWY_OCC:T437:C:30,21.51,201.89,14.31,,,2300,,,11000,17500,,N,N,N,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,8766
AWY_OCC:T437:C:30,AWY_OCC:T437:C:40,21.51,201.89,9.06,,,1800,,,,17500,,N,N,N,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,8767
AWY_OCC:T437:C:40,AWY_OCC:T437:C:50,21.51,201.89,4.99,,,1800,,,,17500,,N,N,N,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,8768
AWY_OCC:T437:C:50,AWY_OCC:T437:C:60,4.55,184.56,13.65,,,1800,,,,17500,,N,N,Y,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,8769
AWY_OCC:T437:C:60,AWY_OCC:T437:C:70,2.26,182.26,20,,,2000,,,,17500,,N,N,Y,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,8770
AWY_OCC:T437:C:70,AWY_OCC:T437:C:80,2.26,182.26,15.87,,,2000,,,,17500,,N,N,N,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,8771
AWY_OCC:T437:C:80,AWY_OCC:T437:C:90,2.26,182.26,16.21,,,2000,,,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8772
AWY_OCC:T437:C:90,AWY_OCC:T437:C:100,20.72,201.09,20.47,,,2000,,,,17500,,N,N,Y,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8773
AWY_OCC:T437:C:100,AWY_OCC:T437:C:110,20.72,201.09,19.52,,,2000,,,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8774
AWY_OCC:T437:C:110,AWY_OCC:T437:C:120,20.72,201.09,12,,,2000,,,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8775
AWY_OCC:T437:C:120,AWY_OCC:T437:C:130,11.35,191.64,16.98,,,2400,,,,17500,,N,N,Y,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8776
AWY_OCC:T437:C:130,AWY_OCC:T437:C:140,11.35,191.64,8.58,,,2400,,,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8777
AWY_OCC:T437:C:140,AWY_OCC:T437:C:150,11.35,191.64,10.43,,,2300,,,4000,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8778
AWY_OCC:T437:C:150,AWY_OCC:T437:C:160,11.35,191.64,18.83,,,2300,,,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8779
AWY_OCC:T437:C:160,AWY_OCC:T437:C:170,11.35,191.64,13.18,,,2500,,,,17500,,N,N,N,ZTL,SC,US,K7,2026-05-14,AWY_SEG_ALT,8780
AWY_OCC:T437:C:170,AWY_OCC:T437:C:180,11.35,191.64,13.41,,,2500,,,,17500,,N,N,N,ZTL,SC,US,K7,2026-05-14,AWY_SEG_ALT,8781
AWY_OCC:T437:C:180,AWY_OCC:T437:C:190,13.72,194.23,21.52,,,2600,,,,17500,,N,N,Y,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8782
AWY_OCC:T437:C:190,AWY_OCC:T437:C:200,13.72,194.23,10.74,,,2700,,,,17500,,N,N,N,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8783
AWY_OCC:T437:C:200,AWY_OCC:T437:C:210,13.72,194.23,15.97,,,3000,,,,17500,,N,N,N,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8784
AWY_OCC:T437:C:210,AWY_OCC:T437:C:220,13.72,194.23,28.63,,,3800,,5600,,17500,,N,N,N,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8785
AWY_OCC:T437:C:220,AWY_OCC:T437:C:230,13.72,194.23,22.97,,,5900,,,,17500,,N,N,N,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8786
AWY_OCC:T437:C:230,AWY_OCC:T437:C:240,13.72,194.23,13.03,,,5200,,,,17500,,N,N,N,ZTL,VA,US,K6,2026-05-14,AWY_SEG_ALT,8787
AWY_OCC:T437:C:240,AWY_OCC:T437:C:250,23.02,203.23,24.04,,,6500,,,,17500,,N,N,Y,ZTL,VA,US,K6,2026-05-14,AWY_SEG_ALT,8788
AWY_OCC:T438:C:10,AWY_OCC:T438:C:20,109.11,290.34,18.31,,,4600,,4300,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8790
AWY_OCC:T438:C:20,AWY_OCC:T438:C:30,109.11,290.34,13.4,,,3800,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8791
AWY_OCC:T438:C:30,AWY_OCC:T438:C:40,109.11,290.34,16.6,,,3500,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8792
AWY_OCC:T438:C:40,AWY_OCC:T438:C:50,113.71,294.82,7.78,,,3500,,,,17500,,N,N,Y,ZNY,PA,US,,2026-05-14,AWY_SEG_ALT,8793
AWY_OCC:T438:C:50,AWY_OCC:T438:C:60,113.71,294.82,11.14,,,3400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8794
AWY_OCC:T438:C:60,AWY_OCC:T438:C:70,113.71,294.82,3.98,,,3400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8795
AWY_OCC:T438:C:70,AWY_OCC:T438:C:80,113.71,294.82,10.66,,,3200,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8796
AWY_OCC:T438:C:80,AWY_OCC:T438:C:90,113.71,294.82,8.7,,,2900,2400,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8797
AWY_OCC:T438:C:90,AWY_OCC:T438:C:100,113.71,294.82,3.96,,,2900,2400,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8798
AWY_OCC:T438:C:100,AWY_OCC:T438:C:110,110.34,290.92,23.47,,,2800,,,4000,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8799
AWY_OCC:T438:C:110,AWY_OCC:T438:C:120,125.79,306.01,10.16,,,2000,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8800
AWY_OCC:T438:C:120,AWY_OCC:T438:C:130,111.02,291.47,19.21,,,2100,,,,17500,,N,N,Y,ZDC,PA,US,,2026-05-14,AWY_SEG_ALT,8801
AWY_OCC:T438:C:130,AWY_OCC:T438:C:140,124.18,305.46,14.93,,,2000,,,,17500,,N,N,Y,ZDC,NJ,US,,2026-05-14,AWY_SEG_ALT,8802
AWY_OCC:T438:C:140,AWY_OCC:T438:C:150,124.18,305.46,1.48,,,1900,,,,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8803
AWY_OCC:T438:C:150,AWY_OCC:T438:C:160,124.18,305.46,7.5,,,1900,,,,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8804
AWY_OCC:T438:C:160,AWY_OCC:T438:C:170,124.18,305.46,7.21,,,1700,,,,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8805
AWY_OCC:T438:C:170,AWY_OCC:T438:C:180,124.18,305.46,8.81,,,1700,,,,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8806
AWY_OCC:T438:C:180,AWY_OCC:T438:C:190,124.18,305.46,7.51,,,1700,,,,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8807
AWY_OCC:T438:C:190,AWY_OCC:T438:C:200,124.18,305.46,14.07,,,1700,,,,17500,,N,N,N,ZNY,NJ,US,K6,2026-05-14,AWY_SEG_ALT,8808
AWY_OCC:T439:C:10,AWY_OCC:T439:C:20,319.99,139.71,18.69,,,2000,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8810
AWY_OCC:T439:C:20,AWY_OCC:T439:C:30,358.78,178.77,29.2,,,2000,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8811
AWY_OCC:T439:C:30,AWY_OCC:T439:C:40,10.88,191.07,44.26,,,2400,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8812
AWY_OCC:T439:C:40,AWY_OCC:T439:C:50,312.61,132.2,22.18,,,2500,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8813
AWY_OCC:T439:C:50,AWY_OCC:T439:C:60,356.17,176.15,13.24,,,2500,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8814
AWY_OCC:T439:C:60,AWY_OCC:T439:C:70,11.77,191.87,21.17,,,2400,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8815
AWY_OCC:T439:C:70,AWY_OCC:T439:C:80,43.72,224.04,18.52,,,2600,,3000,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8816
AWY_OCC:T439:C:80,AWY_OCC:T439:C:90,9.52,190.01,9.03,,,3100,,,,17500,,N,N,Y,ZTL,AL,US,K7,2026-05-14,AWY_SEG_ALT,8817
AWY_OCC:T439:C:90,AWY_OCC:T439:C:100,9.52,190.01,12.7,,,2900,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8818
AWY_OCC:T439:C:100,AWY_OCC:T439:C:110,9.52,190.01,22.5,,,2900,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8819
AWY_OCC:T439:C:110,AWY_OCC:T439:C:120,9.52,190.01,21.3,,,2700,,,,17500,,N,N,N,ZME,AL,US,K7,2026-05-14,AWY_SEG_ALT,8820
AWY_OCC:T439:C:120,AWY_OCC:T439:C:130,9.52,190.01,60.69,,,3000,,,,17500,,N,N,N,ZME,TN,US,K7,2026-05-14,AWY_SEG_ALT,8821
AWY_OCC:T440:C:10,AWY_OCC:T440:C:20,140.15,321.59,20.56,,,4000,,,,17500,,N,N,Y,ZNY,NY,US,K6,2026-05-14,AWY_SEG_ALT,8823
AWY_OCC:T440:C:20,AWY_OCC:T440:C:30,140.15,321.59,12.21,,,4400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8824
AWY_OCC:T440:C:30,AWY_OCC:T440:C:40,140.15,321.59,18.45,,,4700,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8825
AWY_OCC:T440:C:40,AWY_OCC:T440:C:50,140.15,321.59,10.44,,,4900,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8826
AWY_OCC:T440:C:50,AWY_OCC:T440:C:60,140.15,321.59,15.99,,,4600,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8827
AWY_OCC:T440:C:60,AWY_OCC:T440:C:70,95.8,276.48,7.35,,,4600,4000,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8828
AWY_OCC:T440:C:70,AWY_OCC:T440:C:80,95.8,276.48,18.9,,,4000,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8829
AWY_OCC:T441:C:10,AWY_OCC:T441:C:20,326.97,145.91,29.31,,,1800,,,,17500,,N,N,Y,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8831
AWY_OCC:T441:C:20,AWY_OCC:T441:C:30,326.97,145.91,37.7,,,1900,,2100,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8832
AWY_OCC:T441:C:30,AWY_OCC:T441:C:40,326.97,145.91,10.01,,,2200,,,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8833
AWY_OCC:T441:C:40,AWY_OCC:T441:C:50,336.38,155.49,21.07,,,2000,,,,17500,,N,N,Y,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8834
AWY_OCC:T441:C:50,AWY_OCC:T441:C:60,336.38,155.49,12.58,,,2300,,,4000,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8835
AWY_OCC:T441:C:60,AWY_OCC:T441:C:70,336.38,155.49,11.17,,,2000,,,,17500,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,8836
AWY_OCC:T441:C:70,AWY_OCC:T441:C:80,336.38,155.49,11.22,,,2300,,,3500,17500,,N,N,N,ZTL,SC,US,K7,2026-05-14,AWY_SEG_ALT,8837
AWY_OCC:T441:C:80,AWY_OCC:T441:C:90,336.38,155.49,11.6,,,2400,,,,17500,,N,N,N,ZTL,SC,US,K7,2026-05-14,AWY_SEG_ALT,8838
AWY_OCC:T441:C:90,AWY_OCC:T441:C:100,336.38,155.49,15.08,,,2700,,2900,,17500,,N,N,N,ZTL,SC,US,K7,2026-05-14,AWY_SEG_ALT,8839
AWY_OCC:T441:C:100,AWY_OCC:T441:C:110,330.47,150.09,8.3,,,3100,,4900,,17500,,N,N,Y,ZTL,SC,US,K7,2026-05-14,AWY_SEG_ALT,8840
AWY_OCC:T441:C:110,AWY_OCC:T441:C:120,330.47,150.09,5.4,,,3100,,,,17500,,N,N,N,ZTL,SC,US,K7,2026-05-14,AWY_SEG_ALT,8841
AWY_OCC:T441:C:120,AWY_OCC:T441:C:130,330.47,150.09,14.25,,,6200,,,,17500,,N,N,N,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8842
AWY_OCC:T441:C:130,AWY_OCC:T441:C:140,308.31,127.71,18.04,,,6600,,,,17500,,N,N,Y,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8843
AWY_OCC:T441:C:140,AWY_OCC:T441:C:150,308.31,127.71,5.95,,,6100,,6700,,17500,,N,N,N,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8844
AWY_OCC:T441:C:150,AWY_OCC:T441:C:160,308.31,127.71,5.9,,,7000,,7100,,17500,,N,N,N,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8845
AWY_OCC:T441:C:160,AWY_OCC:T441:C:170,303.82,123.5,14.76,,,7500,,,,17500,,N,N,Y,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8846
AWY_OCC:T441:C:170,AWY_OCC:T441:C:180,309.78,129.24,26.9,,,7200,,,,17500,,N,N,Y,ZTL,NC,US,K7,2026-05-14,AWY_SEG_ALT,8847
AWY_OCC:T445:C:10,AWY_OCC:T445:C:20,26.99,207.3,18.39,,,3600,,,,17500,,N,N,Y,ZNY,PA,US,,2026-05-14,AWY_SEG_ALT,8849
AWY_OCC:T445:C:20,AWY_OCC:T445:C:30,26.99,207.3,12.11,,,3300,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8850
AWY_OCC:T445:C:30,AWY_OCC:T445:C:40,19.61,199.83,15.48,,,4400,,,,17500,,N,N,Y,ZNY,PA,US,,2026-05-14,AWY_SEG_ALT,8851
AWY_OCC:T445:C:40,AWY_OCC:T445:C:50,19.61,199.83,17.73,,,4400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8852
AWY_OCC:T445:C:50,AWY_OCC:T445:C:60,357.42,177.25,18.42,,,4900,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8853
AWY_OCC:T445:C:60,AWY_OCC:T445:C:70,357.42,177.25,28.26,,,4900,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8854
AWY_OCC:T445:C:70,AWY_OCC:T445:C:80,13.55,193.73,26.09,,,4500,,,,17500,,N,N,Y,ZNY,NY,US,K6,2026-05-14,AWY_SEG_ALT,8855
AWY_OCC:T445:C:80,AWY_OCC:T445:C:90,13.55,193.73,17.51,,,4500,,,,17500,,N,N,N,ZOB,NY,US,K6,2026-05-14,AWY_SEG_ALT,8856
AWY_OCC:T445:C:90,AWY_OCC:T445:C:100,312.11,131.33,19.37,,,3300,,,,17500,,N,N,Y,ZOB,NY,US,K6,2026-05-14,AWY_SEG_ALT,8857
AWY_OCC:T445:C:100,AWY_OCC:T445:C:110,312.11,131.33,15.81,,,3300,,,,17500,,N,N,N,ZOB,NY,US,K6,2026-05-14,AWY_SEG_ALT,8858
AWY_OCC:T445:C:110,AWY_OCC:T445:C:120,290.19,109.18,35.99,,,2500,,,,17500,,N,N,Y,ZOB,NY,US,,2026-05-14,AWY_SEG_ALT,8859
AWY_OCC:T447:C:10,AWY_OCC:T447:C:20,337.64,157.43,18.76,,,1800,,,,17500,,N,N,Y,ZDC,DE,US,,2026-05-14,AWY_SEG_ALT,8861
AWY_OCC:T447:C:20,AWY_OCC:T447:C:30,341.8,161.7,9.29,,,2000,,,,17500,,N,N,Y,ZDC,DE,US,K6,2026-05-14,AWY_SEG_ALT,8862
AWY_OCC:T447:C:30,AWY_OCC:T447:C:40,2.05,182.05,8.02,,,2000,,,,17500,,N,N,Y,ZDC,MD,US,K6,2026-05-14,AWY_SEG_ALT,8863
AWY_OCC:T447:C:40,AWY_OCC:T447:C:50,23.7,203.78,4.12,,,2400,,,,17500,,N,N,Y,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8864
AWY_OCC:T447:C:50,AWY_OCC:T447:C:60,23.7,203.78,6.19,,,2400,,,,17500,,N,N,N,ZNY,PA,US,K6,2026-05-14,AWY_SEG_ALT,8865
