routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING,semanticStatus,searchProjectionStatus
NRS:WHP:TEC:2,NRS,WHP,TEC,2,J100M80,,,,SANP18,PEBLE SLI ELMOO V186 VNY,valid_semantic_route,projected
NRS:WHP:TEC:3,NRS,WHP,TEC,3,PQ60,,,,SANP15,OCN V23 POPPR SMO SMO317014 CANOG,valid_semantic_route,projected
NRS:WHP:TEC:4,NRS,WHP,TEC,4,J100M80,,,,SANP16,PEBLE SLI V23 LAX CANOG,valid_semantic_route,projected
NRS:WHP:TEC:5,NRS,WHP,TEC,5,J100M80,,,,SANP16R,CWARD2 LAX CANOG,valid_semantic_route,projected
NRS:WHP:TEC:6,NRS,WHP,TEC,6,J100M80,,,,SANP18R,CWARD2 SLI ELMOO V186 VNY,valid_semantic_route,projected
NUQ:AUN:TEC:1,NUQ,AUN,TEC,1,MP70Q50,,,,NUQ01,SJC V334 SUNOL MOD LIN,valid_semantic_route,projected
NUQ:CCR:TEC:1,NUQ,CCR,TEC,1,JMPQ50,,,,NUQ02,SJC V334 SUNOL,valid_semantic_route,projected
NUQ:HAF:TEC:1,NUQ,HAF,TEC,1,JMPQ50,,,SFOW,NUQ05,OSI JUMDA,valid_semantic_route,projected
NUQ:HAF:TEC:2,NUQ,HAF,TEC,2,JMPQ50,,,SFOE,NUQ06,GOBBS,valid_semantic_route,projected
NUQ:LSN:TEC:1,NUQ,LSN,TEC,1,JMPQ50,,,,NUQ10,SJC V334 SUNOL MOD,valid_semantic_route,projected
NUQ:SFO:TEC:1,NUQ,SFO,TEC,1,JMPQ50,,,,NUQ07,SFO,valid_semantic_route,projected
NUQ:SJC:TEC:1,NUQ,SJC,TEC,1,JMPQ40,,,,NUQ04,SJC,valid_semantic_route,projected
NUQ:SQL:TEC:1,NUQ,SQL,TEC,1,JMPQ50,,,,NUQ08,DOCAL,valid_semantic_route,projected
NUW:ELN:SLD:1,NUW,ELN,SLD,1,9000 AND BELOW,,1400-0700,EASTBOUND,,NUW JAWBN V4 SEA V2 ELN,valid_semantic_route,projected
NUW:EUG:SLD:1,NUW,EUG,SLD,1,10000 TO 15000,,1400-0700,SOUTHBOUND,,NUW JAWBN SEA V495 ALDER EUG,valid_semantic_route,projected
NUW:OLM:SLD:1,NUW,OLM,SLD,1,9000 AND BELOW,,1400-0700,SOUTHBOUND,,DIGGN V165 OLM,valid_semantic_route,projected
NUW:PDX:SLD:1,NUW,PDX,SLD,1,10000 TO 15000,,1400-0700,SOUTHBOUND,,NUW DIGGN SEA HELNS6,valid_semantic_route,projected
NUW:PDX:SLD:2,NUW,PDX,SLD,2,9000 AND BELOW,,1400-0700,SOUTHBOUND,,NUW DIGGN V165 LOATH BTG,valid_semantic_route,projected
NZY:AJO:TEC:1,NZY,AJO,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:AJO:TEC:2,NZY,AJO,TEC,2,JM100,,,,SANP21,V186 PDZ,valid_semantic_route,projected
NZY:AVX:TEC:1,NZY,AVX,TEC,1,PQ60,,,,SANP1,MZB V23 OCN V208 SXC,valid_semantic_route,projected
NZY:AVX:TEC:2,NZY,AVX,TEC,2,J100M80,,,,SANP2,PEBLE AVOLS V27 SXC,valid_semantic_route,projected
NZY:AVX:TEC:3,NZY,AVX,TEC,3,J100M80,,,,SANP2R,CWARD2 CWARD AVOLS SXC,valid_semantic_route,projected
NZY:BUR:TEC:1,NZY,BUR,TEC,1,PQ60,,,,SANP13,OCN V23 POPPR SMO SMO311014 SILEX,valid_semantic_route,projected
NZY:BUR:TEC:2,NZY,BUR,TEC,2,J100M80,,,,SANP14,PEBLE SLI V23 LAX SILEX,valid_semantic_route,projected
NZY:BUR:TEC:3,NZY,BUR,TEC,3,PQ60,,,,SANP17,OCN V23 SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:BUR:TEC:4,NZY,BUR,TEC,4,J100M80,,,,SANP18,PEBLE SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:BUR:TEC:5,NZY,BUR,TEC,5,J100M80,,,,SANP14R,CWARD2 LAX SILEX,valid_semantic_route,projected
NZY:BUR:TEC:6,NZY,BUR,TEC,6,J100M80,,,,SANP18R,CWARD2 SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:CCB:TEC:1,NZY,CCB,TEC,1,PQ60,,,,SANP23,OCN V23 DANAH V363 POM,valid_semantic_route,projected
NZY:CCB:TEC:2,NZY,CCB,TEC,2,J100M80,,,,SANP24,PEBLE POXKU POM,valid_semantic_route,projected
NZY:CMA:TEC:1,NZY,CMA,TEC,1,PQ60,,,,SANP33,OCN V23 SLI ELMOO V186 FIM,valid_semantic_route,projected
NZY:CMA:TEC:2,NZY,CMA,TEC,2,J100M80,,,,SANP34,MZB V25 PACIF V208 VTU,valid_semantic_route,projected
NZY:CMA:TEC:3,NZY,CMA,TEC,3,PQ60,,,,SANP31,OCN V23 POPPR SMO GINNA,valid_semantic_route,projected
NZY:CMA:TEC:4,NZY,CMA,TEC,4,J100M80,,,,SANP32,PEBLE AVOLS V27 SXC V208 VTU,valid_semantic_route,projected
NZY:CMA:TEC:5,NZY,CMA,TEC,5,J100M80,,,,SANP32R,CWARD2 CWARD AVOLS V208 VTU,valid_semantic_route,projected
NZY:CNO:TEC:1,NZY,CNO,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:CNO:TEC:2,NZY,CNO,TEC,2,JM100,,,,SANP21,V186 PDZ,valid_semantic_route,projected
NZY:EMT:TEC:1,NZY,EMT,TEC,1,PQ60,,,,SANP23,OCN V23 DANAH V363 POM,valid_semantic_route,projected
NZY:EMT:TEC:2,NZY,EMT,TEC,2,J100M80,,,,SANP24,PEBLE POXKU POM,valid_semantic_route,projected
NZY:F70:TEC:1,NZY,F70,TEC,1,PQ60,,,,SANP29,OCN V23 DANAH V363 POXKU V8 PDZ PDZ092015 JESEX TIQMU,valid_semantic_route,projected
NZY:F70:TEC:2,NZY,F70,TEC,2,JM100,,,,SANP30,ROBNN V186 NIKKL JESEX TIQMU,valid_semantic_route,projected
NZY:FUL:TEC:1,NZY,FUL,TEC,1,PQ60,,,,SANP3,OCN V23 SLI,valid_semantic_route,projected
NZY:FUL:TEC:2,NZY,FUL,TEC,2,J100M80,,,,SANP4,PEBLE SLI,valid_semantic_route,projected
NZY:FUL:TEC:3,NZY,FUL,TEC,3,J100M80,,,,SANP4R,CWARD2 SLI,valid_semantic_route,projected
NZY:HHR:TEC:1,NZY,HHR,TEC,1,PQ60,,,,SANP7,OCN V23 SLI WELLZ,valid_semantic_route,projected
NZY:HHR:TEC:2,NZY,HHR,TEC,2,J100M80,,,,SANP8,PEBLE SLI WELLZ,valid_semantic_route,projected
NZY:HHR:TEC:3,NZY,HHR,TEC,3,J100M80,,,,SANP8R,CWARD2 SLI WELLZ,valid_semantic_route,projected
NZY:HMT:TEC:1,NZY,HMT,TEC,1,PQ60,,,,SANP25,OCN V23 DANAH V363 POXKU V8 PDZ V186 NIKKL HUMAN,valid_semantic_route,projected
NZY:HMT:TEC:2,NZY,HMT,TEC,2,JM100,,,,SANP26,DEGLE V186 WESIN,valid_semantic_route,projected
NZY:L65:TEC:1,NZY,L65,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:L65:TEC:2,NZY,L65,TEC,2,JM100,,,,SANP22,V186 TANNR HDF,valid_semantic_route,projected
NZY:LAX:TEC:5,NZY,LAX,TEC,5,PQ60,,,,SANP3,OCN V23 SLI,valid_semantic_route,projected
NZY:LAX:TEC:6,NZY,LAX,TEC,6,J100M80,,,,SANP4A,PEBLE SLI,valid_semantic_route,projected
NZY:LAX:TEC:7,NZY,LAX,TEC,7,PQ60,,,,SANP5,OCN V23 SLI V8 TANDY,valid_semantic_route,projected
NZY:LAX:TEC:8,NZY,LAX,TEC,8,J100M80,,,,SANP6,PEBLE SHHOW INISH TANDY,valid_semantic_route,projected
NZY:LAX:TEC:9,NZY,LAX,TEC,9,J100M80,,,,SANP6R,CWARD2 CWARD AVOLS SXC TANDY,valid_semantic_route,projected
NZY:LAX:TEC:10,NZY,LAX,TEC,10,J100M80,,,,SANP4R,CWARD2 SLI,valid_semantic_route,projected
NZY:LGB:TEC:1,NZY,LGB,TEC,1,PQ60,,,,SANP3,OCN V23 SLI,valid_semantic_route,projected
NZY:LGB:TEC:2,NZY,LGB,TEC,2,J100M80,,,,SANP4,PEBLE SLI,valid_semantic_route,projected
NZY:LGB:TEC:3,NZY,LGB,TEC,3,J100M80,,,,SANP4R,CWARD2 SLI,valid_semantic_route,projected
NZY:NTD:TEC:1,NZY,NTD,TEC,1,PQ60,,,,SANP33,OCN V23 SLI ELMOO V186 FIM,valid_semantic_route,projected
NZY:NTD:TEC:2,NZY,NTD,TEC,2,J100M80,,,,SANP34,MZB V25 PACIF V208 VTU,valid_semantic_route,projected
NZY:NTD:TEC:3,NZY,NTD,TEC,3,PQ60,,,,SANP31,OCN V23 POPPR SMO GINNA,valid_semantic_route,projected
NZY:NTD:TEC:4,NZY,NTD,TEC,4,J100M80,,,,SANP32,PEBLE AVOLS V27 SXC V208 VTU,valid_semantic_route,projected
NZY:NTD:TEC:5,NZY,NTD,TEC,5,J100M80,,,,SANP32R,CWARD2 CWARD AVOLS V208 VTU,valid_semantic_route,projected
NZY:ONT:TEC:1,NZY,ONT,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:ONT:TEC:2,NZY,ONT,TEC,2,JM100,,,,SANP20,V186 TANNR HDF PETIS,valid_semantic_route,projected
NZY:OXR:TEC:1,NZY,OXR,TEC,1,PQ60,,,,SANP33,OCN V23 SLI ELMOO V186 FIM,valid_semantic_route,projected
NZY:OXR:TEC:2,NZY,OXR,TEC,2,J100M80,,,,SANP34,MZB V25 PACIF V208 VTU,valid_semantic_route,projected
NZY:OXR:TEC:3,NZY,OXR,TEC,3,PQ60,,,,SANP31,OCN V23 POPPR SMO GINNA,valid_semantic_route,projected
NZY:OXR:TEC:4,NZY,OXR,TEC,4,J100M80,,,,SANP32,PEBLE AVOLS V27 SXC V208 VTU,valid_semantic_route,projected
NZY:OXR:TEC:5,NZY,OXR,TEC,5,J100M80,,,,SANP32R,CWARD2 CWARD AVOLS V208 VTU,valid_semantic_route,projected
NZY:POC:TEC:1,NZY,POC,TEC,1,PQ60,,,,SANP23,OCN V23 DANAH V363 POM,valid_semantic_route,projected
NZY:POC:TEC:2,NZY,POC,TEC,2,J100M80,,,,SANP24,PEBLE POXKU POM,valid_semantic_route,projected
NZY:RAL:TEC:1,NZY,RAL,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:RAL:TEC:2,NZY,RAL,TEC,2,JM100,,,,SANP21,V186 PDZ,valid_semantic_route,projected
NZY:REI:TEC:1,NZY,REI,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:REI:TEC:2,NZY,REI,TEC,2,JM100,,,,SANP22,V186 TANNR HDF,valid_semantic_route,projected
NZY:RIR:TEC:1,NZY,RIR,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:RIR:TEC:2,NZY,RIR,TEC,2,JM100,,,,SANP21,V186 PDZ,valid_semantic_route,projected
NZY:RIV:TEC:1,NZY,RIV,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:RIV:TEC:2,NZY,RIV,TEC,2,JM100,,,,SANP22,V186 TANNR HDF,valid_semantic_route,projected
NZY:SBA:TEC:1,NZY,SBA,TEC,1,PQ60,,,,SANP35,OCN V23 LAX V299 VTU KWANG,valid_semantic_route,projected
NZY:SBA:TEC:2,NZY,SBA,TEC,2,J100M80,,,,SANP36,PEBLE AVOLS V27 SXC V208 VTU KWANG,valid_semantic_route,projected
NZY:SBA:TEC:3,NZY,SBA,TEC,3,PQ60,,,,SANP37,OCN V23 DANAH V363 BAYJY V186 DEANO V27 KWANG,valid_semantic_route,projected
NZY:SBA:TEC:4,NZY,SBA,TEC,4,J100M80,,,,SANP36R,CWARD2 CWARD AVOLS V208 VTU KWANG,valid_semantic_route,projected
NZY:SBD:TEC:1,NZY,SBD,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
NZY:SBD:TEC:2,NZY,SBD,TEC,2,JM100,,,,SANP20,V186 TANNR HDF PETIS,valid_semantic_route,projected
NZY:SLI:TEC:1,NZY,SLI,TEC,1,PQ60,,,,SANP3,OCN V23 SLI,valid_semantic_route,projected
NZY:SLI:TEC:2,NZY,SLI,TEC,2,J100M80,,,,SANP4,PEBLE SLI,valid_semantic_route,projected
NZY:SLI:TEC:3,NZY,SLI,TEC,3,J100M80,,,,SANP4R,CWARD2 SLI,valid_semantic_route,projected
NZY:SMO:TEC:1,NZY,SMO,TEC,1,PQ60,,,,SANP9,OCN V23 DANAH V363 BAYJY V186 DARTS,valid_semantic_route,projected
NZY:SMO:TEC:2,NZY,SMO,TEC,2,J100M80,,,,SANP10,PEBLE SLI V459 DARTS,valid_semantic_route,projected
NZY:SMO:TEC:3,NZY,SMO,TEC,3,PQ60,,,,SANP11,OCN V23 SLI ELMOO V186 DARTS,valid_semantic_route,projected
NZY:SMO:TEC:4,NZY,SMO,TEC,4,J100M80,,,,SANP12,PEBLE SLI ELMOO V186 DARTS,valid_semantic_route,projected
NZY:SMO:TEC:5,NZY,SMO,TEC,5,J100M80,,,,SANP10R,CWARD2 SLI V459 DARTS,valid_semantic_route,projected
NZY:SMO:TEC:6,NZY,SMO,TEC,6,J100M80,,,,SANP12R,CWARD2 SLI ELMOO V186 DARTS,valid_semantic_route,projected
NZY:SNA:TEC:1,NZY,SNA,TEC,1,PQ60,,,,SANP3,OCN V23 SLI,valid_semantic_route,projected
NZY:SNA:TEC:2,NZY,SNA,TEC,2,J100M80,,,,SANP4,PEBLE SLI,valid_semantic_route,projected
NZY:SNA:TEC:3,NZY,SNA,TEC,3,J100M80,,,,SANP4R,CWARD2 SLI,valid_semantic_route,projected
NZY:TOA:TEC:1,NZY,TOA,TEC,1,PQ60,,,,SANP3,OCN V23 SLI,valid_semantic_route,projected
NZY:TOA:TEC:2,NZY,TOA,TEC,2,J100M80,,,,SANP4,PEBLE SLI,valid_semantic_route,projected
NZY:TOA:TEC:3,NZY,TOA,TEC,3,J100M80,,,,SANP4R,CWARD2 SLI,valid_semantic_route,projected
NZY:VNY:TEC:1,NZY,VNY,TEC,1,PQ60,,,,SANP17,OCN V23 SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:VNY:TEC:2,NZY,VNY,TEC,2,J100M80,,,,SANP18,PEBLE SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:VNY:TEC:3,NZY,VNY,TEC,3,PQ60,,,,SANP15,OCN V23 POPPR SMO SMO317014 CANOG,valid_semantic_route,projected
NZY:VNY:TEC:4,NZY,VNY,TEC,4,J100M80,,,,SANP16,PEBLE SLI V23 LAX CANOG,valid_semantic_route,projected
NZY:VNY:TEC:5,NZY,VNY,TEC,5,J100M80,,,,SANP16R,CWARD2 LAX CANOG,valid_semantic_route,projected
NZY:VNY:TEC:6,NZY,VNY,TEC,6,J100M80,,,,SANP18R,CWARD2 SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:WHP:TEC:1,NZY,WHP,TEC,1,PQ60,,,,SANP17,OCN V23 SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:WHP:TEC:2,NZY,WHP,TEC,2,J100M80,,,,SANP18,PEBLE SLI ELMOO V186 VNY,valid_semantic_route,projected
NZY:WHP:TEC:3,NZY,WHP,TEC,3,PQ60,,,,SANP15,OCN V23 POPPR SMO SMO317014 CANOG,valid_semantic_route,projected
NZY:WHP:TEC:4,NZY,WHP,TEC,4,J100M80,,,,SANP16,PEBLE SLI V23 LAX CANOG,valid_semantic_route,projected
NZY:WHP:TEC:5,NZY,WHP,TEC,5,J100M80,,,,SANP16R,CWARD2 LAX CANOG,valid_semantic_route,projected
NZY:WHP:TEC:6,NZY,WHP,TEC,6,J100M80,,,,SANP18R,CWARD2 SLI ELMOO V186 VNY,valid_semantic_route,projected
OAJ:ATL:H:1,OAJ,ATL,H,1,,,,EAST FLOW,,JAYDB KAATT Q172 YUTEE SKWKR SITTH3,valid_semantic_route,projected
OAJ:ATL:H:2,OAJ,ATL,H,2,,,,WEST FLOW,,JAYDB KAATT Q172 YUTEE SKWKR JJEDI4,valid_semantic_route,projected
OAJ:CLT:H:1,OAJ,CLT,H,1,AOB FL220,,,,,JAYDB OKNEE MLLET4,valid_semantic_route,projected
OAK:AUN:TEC:1,OAK,AUN,TEC,1,QMP50,,,SFOW,OAK01,OAK V6 SAC,valid_semantic_route,projected
OAK:AUN:TEC:2,OAK,AUN,TEC,2,J110,,,,OAK02,OAK ORRCA,valid_semantic_route,projected
OAK:AUN:TEC:3,OAK,AUN,TEC,3,Q50MP70,,,SFOE,OAK11,OAK V244 ALTAM V334 SAC,valid_semantic_route,projected
OAK:AUS:H:1,OAK,AUS,H,1,,,,,,CNDEL5 KAYEX LOSHN BOILE BLH TFD SSO ELP FST DILLO LAIKS4,valid_semantic_route,projected
OAK:CCR:TEC:1,OAK,CCR,TEC,1,JMPQ50,,,SFOW,OAK03,OAK V6 COLLI,valid_semantic_route,projected
OAK:CCR:TEC:2,OAK,CCR,TEC,2,JMPQ50,,,SFOE,OAK12,OAK V244 ALTAM V334 OAKEY,valid_semantic_route,projected
OAK:CVH:TEC:1,OAK,CVH,TEC,1,J110MPQ70,,,SFOW,OAK04,EUGEN,valid_semantic_route,projected
OAK:CVH:TEC:3,OAK,CVH,TEC,3,MPQ70,,,SFOE,OAK13,OAK V107 CATHE V111 SNS,valid_semantic_route,projected
OAK:CVH:TEC:4,OAK,CVH,TEC,4,J110,,,SFOE,OAK14,OAK EUGEN,valid_semantic_route,projected
OAK:DEN:H:1,OAK,DEN,H,1,,,1400-0000,,,TIPRE Q126 INSLO LBERT LONGZ4,valid_semantic_route,projected
OAK:DEN:H:2,OAK,DEN,H,2,,,1400-0000,,,ORRCA Q120 GALLI BAM J154 TCH KAMPR LONGZ4,valid_semantic_route,projected
OAK:DET:H:1,OAK,DET,H,1,,DME/DME/IRU OR GNSS REQUIRED,1400-0400,,,GALLI BAM J94 ONL FOD DBQ WEBOR RRALF3,valid_semantic_route,projected
OAK:DTW:H:1,OAK,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,,DTW SOUTH FLOW,,GALLI BAM J94 ONL FOD DBQ PORZL RKCTY2,valid_semantic_route,projected
OAK:DTW:H:2,OAK,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,,DTW NORTH FLOW,,GALLI BAM J94 ONL FOD DBQ PORZL KKISS2,valid_semantic_route,projected
OAK:EWR:H:1,OAK,EWR,H,1,,,,,,ORRCA Q120 GALLI BAM J94 OCS OVR DSM EVOTE NELLS KEEHO J584 SLT FQM3,valid_semantic_route,projected
OAK:HOU:H:2,OAK,HOU,H,2,,JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS,,,,SYRAH Q128 JSICA ILC BCE TXO LBB DILLO KIDDZ5,valid_semantic_route,projected
OAK:IAH:H:2,OAK,IAH,H,2,,TURBOJETS & TURBOPROPS - DME/DME/IRU OR GPS,,IAH WEST FLOW,,BOILE Q4 ELP PEQ FUSCO DIESL MSCOT4,valid_semantic_route,projected
OAK:IAH:H:3,OAK,IAH,H,3,,TURBOJETS & TURBOPROPS - DME/DME/IRU OR GPS,,IAH EAST FLOW,,BOILE Q4 ELP PEQ FUSCO DIESL TTORO3,valid_semantic_route,projected
OAK:LSN:TEC:1,OAK,LSN,TEC,1,JMP70Q50,,,SFOW,OAK05,OAK V244 ALTAM MOD,valid_semantic_route,projected
OAK:LSN:TEC:2,OAK,LSN,TEC,2,JMPQ50,,,SFOE,OAK15,OAK V244 ALTAM MOD,valid_semantic_route,projected
OAK:LVK:TEC:1,OAK,LVK,TEC,1,JMP70Q50,,,SFOW,OAK16,OAK V244 ALTAM,valid_semantic_route,projected
OAK:LVK:TEC:2,OAK,LVK,TEC,2,JMPQ50,,,SFOE,OAK20,OAK V244 ALTAM,valid_semantic_route,projected
OAK:NUQ:TEC:1,OAK,NUQ,TEC,1,JMPQ50,,,SFOW,OAK10,EUGEN OSI,valid_semantic_route,projected
OAK:NUQ:TEC:5,OAK,NUQ,TEC,5,JMPQ40,,,SFOE,OAK07,OAK SUNOL SJC,valid_semantic_route,projected
OAK:ORD:H:2,OAK,ORD,H,2,,TURBOJETS,,,,ORRCA Q120 GALLI ONL FOD MYRRS FYTTE7,valid_semantic_route,projected
OAK:PHX:H:1,OAK,PHX,H,1,,,1600-0500,,,BOILE BLH HYDRR1,valid_semantic_route,projected
OAK:SAC:TEC:1,OAK,SAC,TEC,1,MP90Q50,,,SFOW,OAK08,OAK V6 SAC,valid_semantic_route,projected
OAK:SAC:TEC:2,OAK,SAC,TEC,2,J110,,,,OAK09,ORRCA,valid_semantic_route,projected
OAK:SAC:TEC:3,OAK,SAC,TEC,3,MPQ50,,,SFOE,OAK18,OAK V244 ALTAM V334 SAC,valid_semantic_route,projected
OAK:SJC:TEC:1,OAK,SJC,TEC,1,J30,,,SFOE,OAK17,ARTAQ,valid_semantic_route,projected
OAK:SQL:TEC:1,OAK,SQL,TEC,1,JMPQ50,,,SFOW,OAK06,EUGEN OSI,valid_semantic_route,projected
OAK:SQL:TEC:2,OAK,SQL,TEC,2,MPQ50,,,SFOE,OAK19,SUNOL SJC,valid_semantic_route,projected
OGS:MCO:H:1,OGS,MCO,H,1,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,ART SYR J59 PSB Q71 EMNEM Q103 SLOJO EFFAY Q83 ROYCO Q85 LPERD SNFLD3,valid_semantic_route,projected
OGS:MCO:H:2,OGS,MCO,H,2,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,ART SYR J59 PSB Q71 EMNEM Q103 SLOJO EFFAY Q83 ROYCO Q85 LPERD GTOUT1,valid_semantic_route,projected
OGS:PIE:H:2,OGS,PIE,H,2,,,1100-0300,,,ART SYR J59 PSB Q71 EMNEM Q103 SLOJO Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
OGS:SFB:H:1,OGS,SFB,H,1,,,1100-0300,,,ART SYR J59 PSB Q71 EMNEM Q103 SLOJO EFFAY Q83 ROYCO Q85 LPERD TTHOR3,valid_semantic_route,projected
OKB:AJO:TEC:1,OKB,AJO,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
OKB:AJO:TEC:2,OKB,AJO,TEC,2,JM100,,,,SANP21,V186 PDZ,valid_semantic_route,projected
OKB:AVX:TEC:1,OKB,AVX,TEC,1,PQ60,,,,SANP1,MZB V23 OCN V208 SXC,valid_semantic_route,projected
OKB:AVX:TEC:2,OKB,AVX,TEC,2,J100M80,,,,SANP2,PEBLE AVOLS V27 SXC,valid_semantic_route,projected
OKB:AVX:TEC:3,OKB,AVX,TEC,3,J100M80,,,,SANP2R,CWARD2 CWARD AVOLS SXC,valid_semantic_route,projected
OKB:BUR:TEC:1,OKB,BUR,TEC,1,PQ60,,,,SANP13,OCN V23 POPPR SMO SMO311014 SILEX,valid_semantic_route,projected
OKB:BUR:TEC:2,OKB,BUR,TEC,2,J100M80,,,,SANP14,PEBLE SLI V23 LAX SILEX,valid_semantic_route,projected
OKB:BUR:TEC:3,OKB,BUR,TEC,3,PQ60,,,,SANP17,OCN V23 SLI ELMOO V186 VNY,valid_semantic_route,projected
OKB:BUR:TEC:4,OKB,BUR,TEC,4,J100M80,,,,SANP18,PEBLE SLI ELMOO V186 VNY,valid_semantic_route,projected
OKB:BUR:TEC:5,OKB,BUR,TEC,5,J100M80,,,,SANP14R,CWARD2 LAX SILEX,valid_semantic_route,projected
OKB:BUR:TEC:6,OKB,BUR,TEC,6,J100M80,,,,SANP18R,CWARD2 SLI ELMOO V186 VNY,valid_semantic_route,projected
OKB:CCB:TEC:1,OKB,CCB,TEC,1,PQ60,,,,SANP23,OCN V23 DANAH V363 POM,valid_semantic_route,projected
OKB:CCB:TEC:2,OKB,CCB,TEC,2,J100M80,,,,SANP24,PEBLE POXKU POM,valid_semantic_route,projected
OKB:CMA:TEC:1,OKB,CMA,TEC,1,PQ60,,,,SANP33,OCN V23 SLI ELMOO V186 FIM,valid_semantic_route,projected
OKB:CMA:TEC:2,OKB,CMA,TEC,2,J100M80,,,,SANP34,MZB V25 PACIF V208 VTU,valid_semantic_route,projected
OKB:CMA:TEC:3,OKB,CMA,TEC,3,PQ60,,,,SANP31,OCN V23 POPPR SMO GINNA,valid_semantic_route,projected
OKB:CMA:TEC:4,OKB,CMA,TEC,4,J100M80,,,,SANP32,PEBLE AVOLS V27 SXC V208 VTU,valid_semantic_route,projected
OKB:CMA:TEC:5,OKB,CMA,TEC,5,J100M80,,,,SANP32R,CWARD2 CWARD AVOLS V208 VTU,valid_semantic_route,projected
OKB:CNO:TEC:1,OKB,CNO,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
OKB:CNO:TEC:2,OKB,CNO,TEC,2,JM100,,,,SANP21,V186 PDZ,valid_semantic_route,projected
OKB:EMT:TEC:1,OKB,EMT,TEC,1,PQ60,,,,SANP23,OCN V23 DANAH V363 POM,valid_semantic_route,projected
OKB:EMT:TEC:2,OKB,EMT,TEC,2,J100M80,,,,SANP24,PEBLE POXKU POM,valid_semantic_route,projected
OKB:F70:TEC:1,OKB,F70,TEC,1,PQ60,,,,SANP29,OCN V23 DANAH V363 POXKU V8 PDZ PDZ092015 JESEX TIQMU,valid_semantic_route,projected
OKB:F70:TEC:2,OKB,F70,TEC,2,JM100,,,,SANP30,ROBNN V186 NIKKL JESEX TIQMU,valid_semantic_route,projected
OKB:FUL:TEC:1,OKB,FUL,TEC,1,PQ60,,,,SANP3,OCN V23 SLI,valid_semantic_route,projected
OKB:FUL:TEC:2,OKB,FUL,TEC,2,J100M80,,,,SANP4,PEBLE SLI,valid_semantic_route,projected
OKB:FUL:TEC:3,OKB,FUL,TEC,3,J100M80,,,,SANP4R,CWARD2 SLI,valid_semantic_route,projected
OKB:HHR:TEC:1,OKB,HHR,TEC,1,PQ60,,,,SANP7,OCN V23 SLI WELLZ,valid_semantic_route,projected
OKB:HHR:TEC:2,OKB,HHR,TEC,2,J100M80,,,,SANP8,PEBLE SLI WELLZ,valid_semantic_route,projected
OKB:HHR:TEC:3,OKB,HHR,TEC,3,J100M80,,,,SANP8R,CWARD2 SLI WELLZ,valid_semantic_route,projected
OKB:HMT:TEC:1,OKB,HMT,TEC,1,PQ60,,,,SANP25,OCN V23 DANAH V363 POXKU V8 PDZ V186 NIKKL HUMAN,valid_semantic_route,projected
OKB:HMT:TEC:2,OKB,HMT,TEC,2,JM100,,,,SANP26,DEGLE V186 WESIN,valid_semantic_route,projected
OKB:L65:TEC:1,OKB,L65,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
