fromKey,toKey,sourceCycle,sourceTable,sourceRowId,resolveStatus,confidence
AIRWAY_PATH:A766:C,AWY_OCC:A766:C:40,2026-05-14,AWY_SEG_ALT,190,resolved,high
AIRWAY_PATH:A766:C,AWY_OCC:A766:C:50,2026-05-14,AWY_SEG_ALT,191,resolved,high
AIRWAY_PATH:A766:C,AWY_OCC:A766:C:60,2026-05-14,AWY_SEG_ALT,192,resolved,high
AIRWAY_PATH:A770:C,AWY_OCC:A770:C:10,2026-05-14,AWY_SEG_ALT,193,resolved,high
AIRWAY_PATH:A770:C,AWY_OCC:A770:C:20,2026-05-14,AWY_SEG_ALT,194,resolved,high
AIRWAY_PATH:A770:C,AWY_OCC:A770:C:30,2026-05-14,AWY_SEG_ALT,195,resolved,high
AIRWAY_PATH:A770:C,AWY_OCC:A770:C:40,2026-05-14,AWY_SEG_ALT,196,resolved,high
AIRWAY_PATH:AR10:C,AWY_OCC:AR10:C:10,2026-05-14,AWY_SEG_ALT,197,resolved,high
AIRWAY_PATH:AR10:C,AWY_OCC:AR10:C:20,2026-05-14,AWY_SEG_ALT,198,resolved,high
AIRWAY_PATH:AR10:C,AWY_OCC:AR10:C:30,2026-05-14,AWY_SEG_ALT,199,resolved,high
AIRWAY_PATH:AR10:C,AWY_OCC:AR10:C:40,2026-05-14,AWY_SEG_ALT,200,resolved,high
AIRWAY_PATH:AR11:C,AWY_OCC:AR11:C:10,2026-05-14,AWY_SEG_ALT,201,resolved,high
AIRWAY_PATH:AR11:C,AWY_OCC:AR11:C:20,2026-05-14,AWY_SEG_ALT,202,resolved,high
AIRWAY_PATH:AR11:C,AWY_OCC:AR11:C:30,2026-05-14,AWY_SEG_ALT,203,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:10,2026-05-14,AWY_SEG_ALT,204,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:20,2026-05-14,AWY_SEG_ALT,205,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:30,2026-05-14,AWY_SEG_ALT,206,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:40,2026-05-14,AWY_SEG_ALT,207,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:50,2026-05-14,AWY_SEG_ALT,208,resolved,high
AIRWAY_PATH:AR12:C,AWY_OCC:AR12:C:60,2026-05-14,AWY_SEG_ALT,209,resolved,high
