nodeKey,FIX_ID,ICAO_REGION_CODE,STATE_CODE,COUNTRY_CODE,LAT_DECIMAL,LONG_DECIMAL,FIX_USE_CODE,ARTCC_ID_HIGH,ARTCC_ID_LOW,COMPULSORY,CHARTS
FIX:MNURE,MNURE,K4,TX,US,29.99302222,-96.56606666,WP,ZHU,ZHU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SID,STAR"
FIX:MOANS,MOANS,K7,FL,US,27.91388055,-81.74858055,RP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,STAR"
FIX:MOBBS,MOBBS,K6,MA,US,42.12523333,-73.26016388,RP,,ZBW,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,SID"
FIX:MOBLE,MOBLE,K5,MI,US,41.94555555,-87.06333333,WP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:MOGUL,MOGUL,K6,CT,US,41.72298888,-72.00913055,WP,,ZBW,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,STAR"
FIX:MOLLR,MOLLR,K4,TX,US,29.65561944,-95.27661944,WP,ZHU,ZHU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID,STAR"
FIX:MOMIE,MOMIE,K7,FL,US,28.66013333,-82.87036944,WP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:MONDI,MONDI,K6,NY,US,41.15478333,-72.19965833,RP,,ZBW,,"IAP,STAR"
FIX:MONEE,MONEE,K5,MI,US,43.2405,-84.46415277,RP,ZOB,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:MONNY,MONNY,K3,IA,US,42.07894722,-91.28105555,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:MOOCH,MOOCH,K3,MO,US,37.02666944,-89.91924166,WP,ZME,ZME,,STAR
FIX:MOOKY,MOOKY,K,OA,US,26.10638888,-82.36388888,WP,ZMA,ZMA,,"ENROUTE HIGH,ENROUTE LOW"
FIX:MOONI,MOONI,K6,CT,US,41.63146666,-73.32206388,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,SID"
FIX:MOONY,MOONY,K2,CA,US,37.13855555,-121.57210833,RP,ZOA,ZOA,,SID
FIX:MOPPP,MOPPP,K4,TX,US,30.17617777,-100.00759166,WP,ZHU,ZHU,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:MOSEY,MOSEY,K5,KY,US,38.709325,-85.37568333,RP,ZID,ZID,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:MOVDD,MOVDD,K2,CA,US,37.66135555,-121.44820277,WP,ZOA,ZOA,,"CONTROLLER,ENROUTE LOW,IAP,STAR"
FIX:MOVIL,MOVIL,K7,AL,US,33.02358611,-87.55276666,WP,ZTL,ZTL,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:MOXXY,MOXXY,K7,NC,US,36.04628611,-77.325475,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:MRDOC,MRDOC,CY,,CA,42.09256388,-81.59065,WP,ZOB,ZOB,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:MRPIT,MRPIT,K7,NC,US,34.43474722,-79.02919444,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,STAR"
FIX:MRSSH,MRSSH,K4,TX,US,32.58529722,-94.77439722,WP,ZFW,ZFW,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:MRUTT,MRUTT,K7,FL,US,29.20344444,-81.39875,WP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:MSLIN,MSLIN,K6,NY,US,41.49189444,-74.55396666,RP,ZNY,ZNY,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW"
FIX:MTBAL,MTBAL,K2,CA,US,33.60331388,-116.04230555,WP,ZLA,ZLA,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:MTCAF,MTCAF,K6,PA,US,41.76981666,-76.52238333,WP,ZNY,ZNY,,"CONTROLLER,ENROUTE HIGH"
FIX:MTHEW,MTHEW,K7,TN,US,35.43007777,-86.186575,WP,ZTL,ZME,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:MUCOW,MUCOW,K6,MA,US,42.48304166,-72.95228611,WP,ZBW,ZBW,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:MUDHN,MUDHN,K5,OH,US,41.65705555,-84.34047777,WP,ZOB,ZOB,,"CONTROLLER,ENROUTE LOW"
FIX:MUGZY,MUGZY,K6,NJ,US,41.03012777,-74.96936111,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:MULRR,MULRR,K6,MD,US,39.63142222,-77.33569722,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:MUNNY,MUNNY,K7,TN,US,36.50401388,-84.9529,WP,ZID,ZID,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:MURDO,MURDO,K7,FL,US,27.31873611,-82.32941944,RP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SID,STAR"
FIX:MYERZ,MYERZ,K3,MO,US,37.19838333,-90.66415277,RP,ZKC,ZKC,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:MYKIE,MYKIE,K5,IL,US,42.16325277,-88.80844444,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:MYRCA,MYRCA,K6,NJ,US,40.34526944,-73.94946388,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:MYRRS,MYRRS,K3,IA,US,42.52389444,-92.059925,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:MZULO,MZULO,K,OA,US,28.53542777,-80.29173055,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:NABOR,NABOR,K6,NY,US,42.96861666,-76.78487777,WP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:NACYN,NACYN,K6,NJ,US,39.61366388,-75.41647222,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:NAKIY,NAKIY,K5,KY,US,36.64580277,-88.24183333,WP,ZME,ZME,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:NALES,NALES,K6,DE,US,38.89311111,-75.636425,WP,,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:NEATO,NEATO,K5,IL,US,42.47184444,-87.95314166,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW"
FIX:NEAVL,NEAVL,K6,VA,US,36.97886111,-77.75828333,WP,ZDC,ZDC,,"CONTROLLER,ENROUTE LOW,STAR"
FIX:NECCK,NECCK,K6,NJ,US,40.31160833,-74.15994166,WP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,IAP,SID"
FIX:NEION,NEION,K6,NJ,US,41.22811388,-74.58077222,RP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID"
FIX:NELIE,NELIE,K6,CT,US,41.94101111,-72.68857777,RP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID,STAR"
FIX:NELLS,NELLS,K5,MI,US,41.93492222,-83.4962,RP,ZOB,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:NELVY,NELVY,K3,MO,US,37.91635277,-93.64904444,WP,ZKC,ZKC,,STAR
FIX:NESSI,NESSI,K6,CT,US,41.10044444,-73.03924444,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:NESTO,NESTO,K6,PA,US,40.19445833,-79.71374722,RP,ZOB,ZOB,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:NESTS,NESTS,K7,AL,US,33.61481666,-87.34773888,WP,ZTL,ZTL,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL"
FIX:NEWBB,NEWBB,K7,TN,US,35.73629444,-86.40332777,WP,ZME,ZME,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:NEWBE,NEWBE,K6,RI,US,41.206775,-71.07414444,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:NEWEL,NEWEL,K6,PA,US,40.92194444,-75.17083333,RP,ZNY,ZNY,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:NEWER,NEWER,K7,FL,US,26.23193888,-80.61819166,RP,ZMA,ZMA,,"AREA,CONTROLLER LOW,ENROUTE LOW,SPECIAL IAP,STAR"
FIX:NICKI,NICKI,K7,FL,US,29.25560833,-83.34216666,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:NIGHT,NIGHT,K3,IA,US,41.83833333,-91.77361111,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:NIKKL,NIKKL,K2,CA,US,33.73086666,-117.37295277,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW,IAP,SID,SPECIAL DP,SPECIAL IAP"
FIX:NIOLA,NIOLA,K7,GA,US,34.78321944,-85.27058055,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH"
FIX:NITWT,NITWT,K3,IA,US,41.73472222,-93.41416666,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:NOEND,NOEND,PA,AK,US,61.13318888,-148.46666666,WP,ZAN,ZAN,,"SID,SPECIAL IAP"
FIX:NOLNN,NOLNN,K5,OH,US,41.234375,-84.63666944,WP,ZOB,ZOB,,"CONTROLLER,ENROUTE HIGH,SID,STAR"
FIX:NOOKS,NOOKS,K7,SC,US,33.98222222,-81.03222222,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:NOONY,NOONY,K5,IL,US,42.04658611,-88.80844444,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:NORCL,NORCL,K2,CA,US,37.51740555,-121.71961111,WP,ZOA,ZOA,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:NORMY,NORMY,K1,WA,US,47.42955277,-121.721225,RP,ZSE,ZSE,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:NOSIK,NOSIK,CY,,CA,43.98333333,-82.1978615,WP,ZMP,ZMP,,"ENROUTE HIGH,IAP"
FIX:NOTWO,NOTWO,K7,GA,US,34.20278611,-84.30168055,WP,ZTL,ZTL,,"AREA,CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:NOWAE,NOWAE,K7,NC,US,36.37763611,-78.24978055,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:NUCAR,NUCAR,K7,,BS,28.12602777,-77.633,RP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:NUGGY,NUGGY,K6,PA,US,39.74293333,-76.00616944,RP,,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:NULLS,NULLS,K7,AL,US,34.04013888,-86.93823333,WP,ZTL,ZTL,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL"
FIX:NUSMM,NUSMM,K5,OH,US,40.03369166,-80.81722777,WP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:NUTIY,NUTIY,K6,VA,US,36.94541111,-76.55006666,WP,ZDC,ZDC,,"IAP,SID"
FIX:NUTZE,NUTZE,K7,NC,US,35.84456388,-77.68242222,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:NYACK,NYACK,K6,NY,US,41.12478055,-73.98707222,RP,,ZNY,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:NYTES,NYTES,K7,FL,US,28.6131,-81.22750277,WP,ZJX,ZJX,,"CONTROLLER LOW,SID"
FIX:OAKEY,OAKEY,K2,CA,US,38.05661944,-121.67183055,RP,ZOA,ZOA,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:OATHE,OATHE,K3,KS,US,38.84973055,-101.79425833,RP,ZDV,ZDV,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:OBENE,OBENE,K5,IL,US,41.85011388,-89.72015833,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:OBNEE,OBNEE,K7,SC,US,34.74005555,-80.62664444,WP,ZTL,ZTL,,STAR
FIX:OBWON,OBWON,K6,MD,US,39.198525,-76.53467777,WP,ZDC,ZDC,,"AREA,CONTROLLER LOW,ENROUTE LOW"
FIX:ODDEL,ODDEL,K7,FL,US,28.095975,-81.16951111,RP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:ODESA,ODESA,K6,MD,US,39.49138888,-75.82899166,RP,,ZDC,,"AREA,CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SID,SPECIAL IAP,STAR"
FIX:OGALE,OGALE,K3,IA,US,41.4025,-93.48138888,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:OGRAE,OGRAE,K7,NC,US,35.74566944,-79.185475,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:OHHMY,OHHMY,K3,IA,US,42.88138888,-91.75833333,WP,ZMP,ZMP,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:OHIOS,OHIOS,K5,OH,US,38.81837777,-82.677575,WP,ZID,ZID,,"CONTROLLER LOW,ENROUTE LOW"
FIX:OHRYN,OHRYN,K,OA,US,39.1995,-71.5697,WP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,NORTH ATLANTIC ROUTE,WESTERN ATLANTIC ROUTE"
FIX:OJAAY,OJAAY,K6,VA,US,38.29263055,-77.15628888,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:OKNEE,OKNEE,K7,SC,US,34.26108888,-79.17796666,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:OLEDD,OLEDD,K4,LA,US,29.74422222,-90.47716388,RP,ZHU,ZHU,,"CONTROLLER LOW,ENROUTE LOW,IAP,MILITARY IAP,STAR"
FIX:OLINN,OLINN,K5,IL,US,41.91328888,-88.80844444,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:OLSIE,OLSIE,K5,KY,US,37.23176944,-86.07063333,WP,ZME,ZME,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:OLYEE,OLYEE,K5,MI,US,42.78463055,-85.48611388,WP,ZAU,ZAU,,STAR
FIX:OMMNI,OMMNI,K7,FL,US,28.85813611,-82.16159722,WP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:ONTIJ,ONTIJ,K3,IA,US,43.29763333,-94.51290555,RP,ZMP,ZMP,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:ORCHA,ORCHA,K6,NY,US,40.91540555,-72.31212222,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,STAR"
FIX:OREOS,OREOS,K5,IL,US,41.90021111,-89.20928611,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:ORRCA,ORRCA,K2,CA,US,38.44365833,-121.55162222,WP,ZOA,ZOA,,"CONTROLLER HIGH,ENROUTE HIGH,IAP,SID,STAR"
FIX:ORRKK,ORRKK,K7,AL,US,32.53959722,-87.95693055,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:ORRTH,ORRTH,K4,LA,US,32.557775,-92.73882222,WP,ZFW,ZFW,,"CONTROLLER,SID"
FIX:OSPRY,OSPRY,K7,FL,US,28.29474722,-81.89328333,WP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:OSTNN,OSTNN,K,OA,US,33.52368055,-77.96025,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,WESTERN ATLANTIC ROUTE"
FIX:OTENS,OTENS,K5,MI,US,41.66655555,-84.78333333,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:OTONE,OTONE,K6,VA,US,37.23109166,-81.45296666,WP,ZID,ZID,,"CONTROLLER HIGH,ENROUTE HIGH,IAP,STAR"
FIX:OTTTO,OTTTO,K6,VA,US,38.85439166,-78.20555833,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,MILITARY SID,SID,STAR"
FIX:OUTLA,OUTLA,K6,VA,US,37.34596666,-75.99835555,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL,SID,STAR"
FIX:OWENZ,OWENZ,K,OA,US,39.82335555,-72.83052777,RP,,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:OXMAN,OXMAN,K6,NY,US,42.11055555,-79.36611111,WP,ZOB,ZOB,,CONTROLLER
FIX:OYVEY,OYVEY,K2,CA,US,35.79972222,-118.9225,WP,ZLA,ZLA,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:PAACK,PAACK,K7,NC,US,35.92785,-77.25860833,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:PAAGE,PAAGE,K1,WA,US,46.42277777,-121.74555555,WP,ZSE,ZSE,,"CONTROLLER,ENROUTE HIGH,MILITARY SID"
FIX:PACIF,PACIF,K2,CA,US,33.28588611,-117.74803333,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW,IAP,MILITARY SID,STAR"
FIX:PADDE,PADDE,K5,MI,US,42.28583333,-84.47444444,WP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:PADRE,PADRE,K6,PA,US,39.93796388,-76.055175,RP,,ZNY,,"AREA,CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:PAINN,PAINN,K7,FL,US,29.89018333,-81.50306944,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:PALEO,PALEO,K6,MD,US,39.02799444,-76.372725,RP,ZDC,ZDC,,"AREA,CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SID,STAR"
FIX:PALMZ,PALMZ,K7,FL,US,25.92371944,-81.50925277,RP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:PANDY,PANDY,K7,SC,US,33.47483055,-80.44866944,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:PANZE,PANZE,K6,NJ,US,39.67599444,-74.16818055,RP,ZDC,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,MILITARY IAP,MILITARY SID,MILITARY STAR,SECTIONAL,SID,STAR"
FIX:PARBB,PARBB,K2,CA,US,37.60762222,-121.94496666,WP,ZOA,ZOA,,IAP
FIX:PARKE,PARKE,K6,NJ,US,40.68318333,-75.07647777,RP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:PASKE,PASKE,K2,CA,US,36.13416666,-119.00805555,WP,ZOA,ZOA,,"CONTROLLER,ENROUTE HIGH"
FIX:PATOY,PATOY,K7,FL,US,29.06458055,-82.900025,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:PATSS,PATSS,K6,MA,US,42.08907222,-71.71084166,RP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:PAYGE,PAYGE,K6,NY,US,43.01402222,-74.25354444,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL"
FIX:PAYTN,PAYTN,K7,AL,US,31.467875,-87.88553055,RP,ZHU,ZHU,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:PBCUP,PBCUP,K7,NC,US,34.99156944,-78.33085277,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,SID"
FIX:PEABO,PEABO,K3,KS,US,38.15021388,-97.37527222,RP,ZKC,ZKC,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:PEAPS,PEAPS,K6,DE,US,39.04191666,-75.07890277,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:PEARS,PEARS,K7,NC,US,35.78676666,-76.95054722,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:PEASE,PEASE,K6,NH,US,43.084475,-70.83197222,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SID"
FIX:PEBLE,PEBLE,K2,CA,US,33.18195,-117.83616666,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:PEETT,PEETT,K7,NC,US,36.44581388,-78.57115833,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:PEGEE,PEGEE,K5,MI,US,43.14223611,-84.91244722,RP,ZOB,ZOB,,ENROUTE HIGH
FIX:PEKON,PEKON,K4,LA,US,29.62302222,-92.92399166,RP,ZHU,ZHU,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:PEKUE,PEKUE,K5,IL,US,41.79656944,-88.80844444,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:PELCN,PELCN,K,OA,US,30.13514722,-78.39090555,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,WESTERN ATLANTIC ROUTE"
FIX:PENSI,PENSI,K7,FL,US,30.79324444,-87.27375555,RP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,IAP,MILITARY IAP"
FIX:PENSY,PENSY,K6,PA,US,39.90721111,-76.18253611,RP,,ZNY,,ENROUTE HIGH
FIX:PETIS,PETIS,K2,CA,US,34.05647222,-117.36611388,RP,ZLA,ZLA,,"AREA,IAP,STAR"
FIX:PETTO,PETTO,K7,SC,US,33.05222777,-81.12290833,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:PETTY,PETTY,K5,WI,US,42.82735555,-87.63391944,RP,ZAU,ZAU,,"AREA,CONTROLLER LOW,ENROUTE LOW,IAP,SID"
FIX:PHASE,PHASE,K2,AZ,US,32.36131111,-109.15788888,WP,ZAB,ZAB,,SID
FIX:PHEEB,PHEEB,K5,IL,US,40.26411944,-89.27334444,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:PHIIL,PHIIL,K7,GA,US,33.65631666,-83.63717222,WP,ZTL,ZTL,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:PHRED,PHRED,K2,AZ,US,33.64575,-114.12175,WP,ZLA,ZLA,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:PIGON,PIGON,K7,AL,US,31.55932777,-86.66421666,RP,ZTL,ZTL,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:PIKKR,PIKKR,K,OG,US,26.94011944,-82.69035555,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:PIPPN,PIPPN,K5,IL,US,41.67340833,-89.728075,WP,ZAU,ZAU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW"
FIX:PITTS,PITTS,K2,CA,US,38.04988611,-121.89136111,RP,ZOA,ZOA,,"CONTROLLER,ENROUTE LOW,SID"
FIX:PITVE,PITVE,K2,CA,US,41.00388888,-120.41583333,WP,ZSE,ZSE,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:PKACZ,PKACZ,K5,OH,US,40.01344722,-83.58302222,WP,ZID,ZID,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:PLASH,PLASH,K5,OH,US,40.01646388,-84.397075,WP,ZID,ZID,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,SID,STAR"
FIX:PLESS,PLESS,K5,IL,US,37.80957777,-88.96318888,RP,ZKC,ZKC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:PLUME,PLUME,K6,NJ,US,40.11851944,-73.28556388,RP,ZBW,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,STAR"
FIX:PLYER,PLYER,K7,FL,US,28.9476,-83.33571944,RP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:PLZZZ,PLZZZ,K7,SC,US,32.73055555,-81.21833333,WP,ZJX,ZJX,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW"
FIX:PMPKN,PMPKN,K5,IL,US,42.30918888,-87.93381388,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:PNTAC,PNTAC,K5,IL,US,40.822025,-88.73366666,WP,ZAU,ZAU,,STAR
FIX:PNUTS,PNUTS,K4,LA,US,31.60653888,-93.53886111,WP,ZFW,ZFW,,"CONTROLLER,ENROUTE LOW,STAR"
FIX:POLYY,POLYY,K7,NC,US,34.81042777,-79.99883611,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
