routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,rejectReason
MDSD:CYYZ:H:3,MDSD,CYYZ,H,3,origin_airport_not_found
MDSD:DAY:H:1,MDSD,DAY,H,1,origin_airport_not_found
MDSD:DAY:H:2,MDSD,DAY,H,2,origin_airport_not_found
MDSD:DAY:H:3,MDSD,DAY,H,3,origin_airport_not_found
MDSD:DCA:H:2,MDSD,DCA,H,2,origin_airport_not_found
MDSD:DCA:H:4,MDSD,DCA,H,4,origin_airport_not_found
MDSD:DCA:H:6,MDSD,DCA,H,6,origin_airport_not_found
MDSD:DTW:H:1,MDSD,DTW,H,1,origin_airport_not_found
MDSD:DTW:H:2,MDSD,DTW,H,2,origin_airport_not_found
MDSD:DTW:H:3,MDSD,DTW,H,3,origin_airport_not_found
MDSD:DTW:H:4,MDSD,DTW,H,4,origin_airport_not_found
MDSD:DTW:H:5,MDSD,DTW,H,5,origin_airport_not_found
MDSD:DTW:H:6,MDSD,DTW,H,6,origin_airport_not_found
MDSD:EWR:H:2,MDSD,EWR,H,2,origin_airport_not_found
MDSD:EWR:H:3,MDSD,EWR,H,3,origin_airport_not_found
MDSD:EWR:H:4,MDSD,EWR,H,4,origin_airport_not_found
MDSD:EWR:H:6,MDSD,EWR,H,6,origin_airport_not_found
MDSD:EWR:H:8,MDSD,EWR,H,8,origin_airport_not_found
MDSD:HPN:H:1,MDSD,HPN,H,1,origin_airport_not_found
MDSD:HPN:H:2,MDSD,HPN,H,2,origin_airport_not_found
MDSD:HPN:H:4,MDSD,HPN,H,4,origin_airport_not_found
MDSD:HPN:H:5,MDSD,HPN,H,5,origin_airport_not_found
MDSD:IAD:H:1,MDSD,IAD,H,1,origin_airport_not_found
MDSD:IAD:H:3,MDSD,IAD,H,3,origin_airport_not_found
MDSD:IAD:H:5,MDSD,IAD,H,5,origin_airport_not_found
MDSD:IND:H:1,MDSD,IND,H,1,origin_airport_not_found
MDSD:IND:H:2,MDSD,IND,H,2,origin_airport_not_found
MDSD:IND:H:3,MDSD,IND,H,3,origin_airport_not_found
MDSD:JFK:H:1,MDSD,JFK,H,1,origin_airport_not_found
MDSD:JFK:H:2,MDSD,JFK,H,2,origin_airport_not_found
MDSD:JFK:H:3,MDSD,JFK,H,3,origin_airport_not_found
MDSD:JFK:H:4,MDSD,JFK,H,4,origin_airport_not_found
MDSD:JFK:H:5,MDSD,JFK,H,5,origin_airport_not_found
MDSD:LGA:H:2,MDSD,LGA,H,2,origin_airport_not_found
MDSD:LGA:H:4,MDSD,LGA,H,4,origin_airport_not_found
MDSD:LGA:H:5,MDSD,LGA,H,5,origin_airport_not_found
MDSD:MMU:H:1,MDSD,MMU,H,1,origin_airport_not_found
MDSD:MMU:H:2,MDSD,MMU,H,2,origin_airport_not_found
MDSD:MMU:H:3,MDSD,MMU,H,3,origin_airport_not_found
MDSD:MMU:H:4,MDSD,MMU,H,4,origin_airport_not_found
MDSD:MMU:H:5,MDSD,MMU,H,5,origin_airport_not_found
MDSD:ORD:H:1,MDSD,ORD,H,1,origin_airport_not_found
MDSD:ORD:H:2,MDSD,ORD,H,2,origin_airport_not_found
MDSD:PHL:H:1,MDSD,PHL,H,1,origin_airport_not_found
MDSD:PHL:H:2,MDSD,PHL,H,2,origin_airport_not_found
MDSD:PHL:H:3,MDSD,PHL,H,3,origin_airport_not_found
MDSD:PHL:H:4,MDSD,PHL,H,4,origin_airport_not_found
MDSD:PVD:H:1,MDSD,PVD,H,1,origin_airport_not_found
MDSD:PVD:H:2,MDSD,PVD,H,2,origin_airport_not_found
MDSD:PVD:H:3,MDSD,PVD,H,3,origin_airport_not_found
MDSD:PVD:H:4,MDSD,PVD,H,4,origin_airport_not_found
MDSD:PVD:H:5,MDSD,PVD,H,5,origin_airport_not_found
MDSD:RDU:H:1,MDSD,RDU,H,1,origin_airport_not_found
MDSD:RDU:H:2,MDSD,RDU,H,2,origin_airport_not_found
MDSD:SDF:H:1,MDSD,SDF,H,1,origin_airport_not_found
MDSD:SDF:H:2,MDSD,SDF,H,2,origin_airport_not_found
MDSD:SDF:H:3,MDSD,SDF,H,3,origin_airport_not_found
MDSD:TEB:H:1,MDSD,TEB,H,1,origin_airport_not_found
MDSD:TEB:H:2,MDSD,TEB,H,2,origin_airport_not_found
MDSD:TEB:H:4,MDSD,TEB,H,4,origin_airport_not_found
MDSD:TEB:H:5,MDSD,TEB,H,5,origin_airport_not_found
MELDI:ANATI:NAR:1,MELDI,ANATI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MELDI:EBONY:NAR:1,MELDI,EBONY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MELDI:HULTN:NAR:1,MELDI,HULTN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MELDI:KJOHN:NAR:1,MELDI,KJOHN,NAR,1,origin_airport_not_found|destination_airport_not_found
MELDI:MIILS:NAR:1,MELDI,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MELDI:QUBIS:NAR:1,MELDI,QUBIS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MELDI:TAFFY:NAR:1,MELDI,TAFFY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MELDI:TOPPS:NAR:1,MELDI,TOPPS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MELDI:TUSKY:NAR:1,MELDI,TUSKY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MHR:AUN:TEC:1,MHR,AUN,TEC,1,route_segments_not_found
MIA:BDA:SHD:1,MIA,BDA,SHD,1,destination_airport_not_found
MIA:CHIEZ:SHD:1,MIA,CHIEZ,SHD,1,destination_airport_not_found
MIA:CYUL:H:1,MIA,CYUL,H,1,destination_airport_not_found
MIA:GARIC:SHD:1,MIA,GARIC,SHD,1,destination_airport_not_found
MIA:MDCS:SHD:1,MIA,MDCS,SHD,1,destination_airport_not_found
MIA:MUFH:SHD:1,MIA,MUFH,SHD,1,destination_airport_not_found
MIA:MUFH:SHD:2,MIA,MUFH,SHD,2,destination_airport_not_found
MIA:MUFH:SHD:3,MIA,MUFH,SHD,3,destination_airport_not_found
MIA:MUFH:SHD:4,MIA,MUFH,SHD,4,destination_airport_not_found
MIA:PRONI:SHD:1,MIA,PRONI,SHD,1,destination_airport_not_found
MIA:SKARP:SHD:1,MIA,SKARP,SHD,1,destination_airport_not_found
MIILS:ADW:NAR:1,MIILS,ADW,NAR,1,origin_airport_not_found
MIILS:ALLRY:NAR:1,MIILS,ALLRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:ATL:NAR:1,MIILS,ATL,NAR,1,origin_airport_not_found
MIILS:AUS:NAR:1,MIILS,AUS,NAR,1,origin_airport_not_found
MIILS:BDL:NAR:1,MIILS,BDL,NAR,1,origin_airport_not_found
MIILS:BED:NAR:1,MIILS,BED,NAR,1,origin_airport_not_found
MIILS:BNA:NAR:1,MIILS,BNA,NAR,1,origin_airport_not_found
MIILS:BOS:NAR:1,MIILS,BOS,NAR,1,origin_airport_not_found
MIILS:BUDAR:NAR:1,MIILS,BUDAR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:BUDAR:NAR:2,MIILS,BUDAR,NAR,2,origin_airport_not_found|destination_airport_not_found
MIILS:BWI:NAR:1,MIILS,BWI,NAR,1,origin_airport_not_found
MIILS:CHS:NAR:1,MIILS,CHS,NAR,1,origin_airport_not_found
MIILS:CLT:NAR:1,MIILS,CLT,NAR,1,origin_airport_not_found
MIILS:CVG:NAR:1,MIILS,CVG,NAR,1,origin_airport_not_found
MIILS:CYMX:NAR:1,MIILS,CYMX,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:CYUL:NAR:1,MIILS,CYUL,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:CYYZ:NAR:1,MIILS,CYYZ,NAR,1,origin_airport_not_found
MIILS:DFW:NAR:1,MIILS,DFW,NAR,1,origin_airport_not_found
MIILS:DFW:NAR:2,MIILS,DFW,NAR,2,origin_airport_not_found
MIILS:DORYY:NAR:1,MIILS,DORYY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:DOV:NAR:1,MIILS,DOV,NAR,1,origin_airport_not_found
MIILS:DTW:NAR:1,MIILS,DTW,NAR,1,origin_airport_not_found
MIILS:ELSIR:NAR:1,MIILS,ELSIR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:ENNSO:NAR:1,MIILS,ENNSO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:EWR:NAR:1,MIILS,EWR,NAR,1,origin_airport_not_found
MIILS:FAY:NAR:1,MIILS,FAY,NAR,1,origin_airport_not_found
MIILS:FLL:NAR:1,MIILS,FLL,NAR,1,origin_airport_not_found
MIILS:FOK:NAR:1,MIILS,FOK,NAR,1,origin_airport_not_found
MIILS:GSP:NAR:1,MIILS,GSP,NAR,1,origin_airport_not_found
MIILS:HOIST:NAR:1,MIILS,HOIST,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:HPN:NAR:1,MIILS,HPN,NAR,1,origin_airport_not_found
MIILS:IAD:NAR:1,MIILS,IAD,NAR,1,origin_airport_not_found
MIILS:IAH:NAR:1,MIILS,IAH,NAR,1,origin_airport_not_found
MIILS:IAH:NAR:2,MIILS,IAH,NAR,2,origin_airport_not_found
MIILS:IBERG:NAR:1,MIILS,IBERG,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:IBERG:NAR:2,MIILS,IBERG,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:IRLOK:NAR:1,MIILS,IRLOK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:JANJO:NAR:1,MIILS,JANJO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:JFK:NAR:1,MIILS,JFK,NAR,1,origin_airport_not_found
MIILS:JFK:NAR:2,MIILS,JFK,NAR,2,origin_airport_not_found
MIILS:JOOPY:NAR:1,MIILS,JOOPY,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:JOOPY:NAR:2,MIILS,JOOPY,NAR,2,origin_airport_not_found|destination_airport_not_found
MIILS:JOOPY:NAR:3,MIILS,JOOPY,NAR,3,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:KODIK:NAR:1,MIILS,KODIK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:LOMSI:NAR:1,MIILS,LOMSI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:MCO:NAR:1,MIILS,MCO,NAR,1,origin_airport_not_found
MIILS:MELDI:NAR:1,MIILS,MELDI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:MEM:NAR:1,MIILS,MEM,NAR,1,origin_airport_not_found
MIILS:MIA:NAR:1,MIILS,MIA,NAR,1,origin_airport_not_found
MIILS:MLB:NAR:1,MIILS,MLB,NAR,1,origin_airport_not_found
MIILS:MSY:NAR:1,MIILS,MSY,NAR,1,origin_airport_not_found
MIILS:MUSAK:NAR:1,MIILS,MUSAK,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:MUSAK:NAR:2,MIILS,MUSAK,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:NEEKO:NAR:1,MIILS,NEEKO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:NICSO:NAR:1,MIILS,NICSO,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:NICSO:NAR:2,MIILS,NICSO,NAR,2,origin_airport_not_found|destination_airport_not_found
MIILS:NICSO:NAR:3,MIILS,NICSO,NAR,3,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:OMSAT:NAR:1,MIILS,OMSAT,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:OMSAT:NAR:2,MIILS,OMSAT,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:ORD:NAR:1,MIILS,ORD,NAR,1,origin_airport_not_found
MIILS:PELTU:NAR:1,MIILS,PELTU,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:PHL:NAR:1,MIILS,PHL,NAR,1,origin_airport_not_found
MIILS:PIT:NAR:1,MIILS,PIT,NAR,1,origin_airport_not_found
MIILS:POB:NAR:1,MIILS,POB,NAR,1,origin_airport_not_found
MIILS:PORTI:NAR:1,MIILS,PORTI,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:PORTI:NAR:2,MIILS,PORTI,NAR,2,origin_airport_not_found|destination_airport_not_found
MIILS:PORTI:NAR:3,MIILS,PORTI,NAR,3,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:RAFIN:NAR:1,MIILS,RAFIN,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:RAFIN:NAR:2,MIILS,RAFIN,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:RDU:NAR:1,MIILS,RDU,NAR,1,origin_airport_not_found
MIILS:RELIC:NAR:2,MIILS,RELIC,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:RIKAL:NAR:1,MIILS,RIKAL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:SAXAN:NAR:1,MIILS,SAXAN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:SDF:NAR:1,MIILS,SDF,NAR,1,origin_airport_not_found
MIILS:STL:NAR:1,MIILS,STL,NAR,1,origin_airport_not_found
MIILS:SUPRY:NAR:1,MIILS,SUPRY,NAR,1,origin_airport_not_found|destination_airport_not_found
MIILS:SUPRY:NAR:2,MIILS,SUPRY,NAR,2,origin_airport_not_found|destination_airport_not_found
MIILS:SUPRY:NAR:3,MIILS,SUPRY,NAR,3,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:SWF:NAR:1,MIILS,SWF,NAR,1,origin_airport_not_found
MIILS:TEB:NAR:1,MIILS,TEB,NAR,1,origin_airport_not_found
MIILS:TPA:NAR:1,MIILS,TPA,NAR,1,origin_airport_not_found
MIILS:TUDEP:NAR:1,MIILS,TUDEP,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:UMESI:NAR:1,MIILS,UMESI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MIILS:WRI:NAR:1,MIILS,WRI,NAR,1,origin_airport_not_found
MKE:CYUL:H:1,MKE,CYUL,H,1,destination_airport_not_found
MMUN:TPA:SHD:1,MMUN,TPA,SHD,1,origin_airport_not_found
MMUN:TPA:SHD:2,MMUN,TPA,SHD,2,origin_airport_not_found
MMUN:TPA:SHD:3,MMUN,TPA,SHD,3,origin_airport_not_found
MNATE:FUNDI:HPD:1,MNATE,FUNDI,HPD,1,origin_airport_not_found|destination_airport_not_found
MOD:LVK:TEC:2,MOD,LVK,TEC,2,route_segments_not_found
MOUGH:DOV:NAR:1,MOUGH,DOV,NAR,1,origin_airport_not_found
MOUGH:IAD:NAR:1,MOUGH,IAD,NAR,1,origin_airport_not_found
MOUGH:JFK:NAR:1,MOUGH,JFK,NAR,1,origin_airport_not_found
MOUGH:PHL:NAR:1,MOUGH,PHL,NAR,1,origin_airport_not_found
MOUGH:WRI:NAR:1,MOUGH,WRI,NAR,1,origin_airport_not_found
MRPIT:ENEME:HPD:1,MRPIT,ENEME,HPD,1,origin_airport_not_found|destination_airport_not_found
MT:ADW:NAR:1,MT,ADW,NAR,1,origin_airport_not_found
MT:ATL:NAR:1,MT,ATL,NAR,1,origin_airport_not_found
MT:BWI:NAR:1,MT,BWI,NAR,1,origin_airport_not_found
MT:CHS:NAR:1,MT,CHS,NAR,1,origin_airport_not_found
MT:CLT:NAR:1,MT,CLT,NAR,1,origin_airport_not_found
MT:CYMX:NAR:1,MT,CYMX,NAR,1,origin_airport_not_found|destination_airport_not_found
MT:CYUL:NAR:1,MT,CYUL,NAR,1,origin_airport_not_found|destination_airport_not_found
MT:CYYZ:NAR:1,MT,CYYZ,NAR,1,origin_airport_not_found
MT:DFW:NAR:1,MT,DFW,NAR,1,origin_airport_not_found
MT:DFW:NAR:2,MT,DFW,NAR,2,origin_airport_not_found
MT:DOV:NAR:1,MT,DOV,NAR,1,origin_airport_not_found
MT:DTW:NAR:1,MT,DTW,NAR,1,origin_airport_not_found
MT:EWR:NAR:1,MT,EWR,NAR,1,origin_airport_not_found
MT:FLL:NAR:1,MT,FLL,NAR,1,origin_airport_not_found
MT:IAD:NAR:1,MT,IAD,NAR,1,origin_airport_not_found
MT:IAH:NAR:1,MT,IAH,NAR,1,origin_airport_not_found
MT:IAH:NAR:2,MT,IAH,NAR,2,origin_airport_not_found
MT:JFK:NAR:1,MT,JFK,NAR,1,origin_airport_not_found
MT:MCO:NAR:1,MT,MCO,NAR,1,origin_airport_not_found
MT:MCO:NAR:2,MT,MCO,NAR,2,origin_airport_not_found
MT:MIA:NAR:1,MT,MIA,NAR,1,origin_airport_not_found
MT:ORD:NAR:1,MT,ORD,NAR,1,origin_airport_not_found
MT:PHL:NAR:1,MT,PHL,NAR,1,origin_airport_not_found
MT:PIT:NAR:1,MT,PIT,NAR,1,origin_airport_not_found
MT:STL:NAR:1,MT,STL,NAR,1,origin_airport_not_found
MT:STL:NAR:2,MT,STL,NAR,2,origin_airport_not_found
MT:TPA:NAR:1,MT,TPA,NAR,1,origin_airport_not_found
MT:WRI:NAR:1,MT,WRI,NAR,1,origin_airport_not_found
MTPP:ATL:H:2,MTPP,ATL,H,2,origin_airport_not_found
MTPP:ATL:H:4,MTPP,ATL,H,4,origin_airport_not_found
MTPP:ATL:H:5,MTPP,ATL,H,5,origin_airport_not_found
MTPP:ATL:H:6,MTPP,ATL,H,6,origin_airport_not_found
MTPP:EWR:H:1,MTPP,EWR,H,1,origin_airport_not_found
MTPP:EWR:H:3,MTPP,EWR,H,3,origin_airport_not_found
MTPP:EWR:H:5,MTPP,EWR,H,5,origin_airport_not_found
MTPP:EWR:H:6,MTPP,EWR,H,6,origin_airport_not_found
MTPP:EWR:H:7,MTPP,EWR,H,7,origin_airport_not_found
MTPP:FLL:SHD:1,MTPP,FLL,SHD,1,origin_airport_not_found
MTPP:FLL:SHD:2,MTPP,FLL,SHD,2,origin_airport_not_found
MTPP:JFK:H:1,MTPP,JFK,H,1,origin_airport_not_found
MTPP:JFK:H:2,MTPP,JFK,H,2,origin_airport_not_found
MTPP:JFK:H:3,MTPP,JFK,H,3,origin_airport_not_found
MTPP:JFK:H:4,MTPP,JFK,H,4,origin_airport_not_found
MTPP:JFK:H:5,MTPP,JFK,H,5,origin_airport_not_found
MTPP:MCO:SHD:1,MTPP,MCO,SHD,1,origin_airport_not_found
MTPP:MIA:SHD:1,MTPP,MIA,SHD,1,origin_airport_not_found
MTPP:MIA:SHD:2,MTPP,MIA,SHD,2,origin_airport_not_found
MTPP:PBI:SHD:1,MTPP,PBI,SHD,1,origin_airport_not_found
MUFH:CHIEZ:SHD:1,MUFH,CHIEZ,SHD,1,origin_airport_not_found|destination_airport_not_found
MUFH:FLL:SHD:1,MUFH,FLL,SHD,1,origin_airport_not_found
MUFH:FLL:SHD:2,MUFH,FLL,SHD,2,origin_airport_not_found
MUFH:FLL:SHD:3,MUFH,FLL,SHD,3,origin_airport_not_found
MUFH:FLL:SHD:4,MUFH,FLL,SHD,4,origin_airport_not_found
MUFH:GARIC:SHD:1,MUFH,GARIC,SHD,1,origin_airport_not_found|destination_airport_not_found
MUFH:MCO:SHD:1,MUFH,MCO,SHD,1,origin_airport_not_found
MUFH:MCO:SHD:2,MUFH,MCO,SHD,2,origin_airport_not_found
MUFH:MCO:SHD:3,MUFH,MCO,SHD,3,origin_airport_not_found
MUFH:MCO:SHD:4,MUFH,MCO,SHD,4,origin_airport_not_found
MUFH:MIA:SHD:1,MUFH,MIA,SHD,1,origin_airport_not_found
MUFH:MIA:SHD:3,MUFH,MIA,SHD,3,origin_airport_not_found
MUFH:MIA:SHD:4,MUFH,MIA,SHD,4,origin_airport_not_found
MUFH:PBI:SHD:1,MUFH,PBI,SHD,1,origin_airport_not_found
MUFH:PBI:SHD:2,MUFH,PBI,SHD,2,origin_airport_not_found
MUFH:PBI:SHD:3,MUFH,PBI,SHD,3,origin_airport_not_found
MUFH:PBI:SHD:4,MUFH,PBI,SHD,4,origin_airport_not_found
MUFH:PRONI:SHD:1,MUFH,PRONI,SHD,1,origin_airport_not_found|destination_airport_not_found
MUFH:TPA:SHD:1,MUFH,TPA,SHD,1,origin_airport_not_found
MUFH:TPA:SHD:2,MUFH,TPA,SHD,2,origin_airport_not_found
MUFH:ZMA:SHD:1,MUFH,ZMA,SHD,1,origin_airport_not_found|destination_airport_not_found
MUFH:ZMA:SHD:2,MUFH,ZMA,SHD,2,origin_airport_not_found|destination_airport_not_found
MUFH:ZMA:SHD:6,MUFH,ZMA,SHD,6,origin_airport_not_found|destination_airport_not_found
MUFH:ZMA:SHD:7,MUFH,ZMA,SHD,7,origin_airport_not_found|destination_airport_not_found
MUFH:ZMA:SHD:8,MUFH,ZMA,SHD,8,origin_airport_not_found|destination_airport_not_found
MUFH:ZMA:SHD:9,MUFH,ZMA,SHD,9,origin_airport_not_found|destination_airport_not_found
MUHA:FLL:H:1,MUHA,FLL,H,1,origin_airport_not_found
MUHA:FLL:H:3,MUHA,FLL,H,3,origin_airport_not_found
MUHA:MIA:H:1,MUHA,MIA,H,1,origin_airport_not_found
MUHA:MIA:H:3,MUHA,MIA,H,3,origin_airport_not_found
MUSAK:ALLEX:NAR:1,MUSAK,ALLEX,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:ANATI:NAR:1,MUSAK,ANATI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:BRADD:NAR:1,MUSAK,BRADD,NAR,1,origin_airport_not_found|destination_airport_not_found
MUSAK:BRADD:NAR:2,MUSAK,BRADD,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:BRADD:NAR:3,MUSAK,BRADD,NAR,3,origin_airport_not_found|destination_airport_not_found
MUSAK:EBONY:NAR:1,MUSAK,EBONY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:HULTN:NAR:1,MUSAK,HULTN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:KANNI:NAR:1,MUSAK,KANNI,NAR,1,origin_airport_not_found|destination_airport_not_found
MUSAK:KANNI:NAR:2,MUSAK,KANNI,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:MIILS:NAR:1,MUSAK,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:TOPPS:NAR:1,MUSAK,TOPPS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:TUSKY:NAR:1,MUSAK,TUSKY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:TUSKY:NAR:2,MUSAK,TUSKY,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:VITOL:NAR:1,MUSAK,VITOL,NAR,1,origin_airport_not_found|destination_airport_not_found
MUSAK:VITOL:NAR:2,MUSAK,VITOL,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUSAK:WHALE:NAR:1,MUSAK,WHALE,NAR,1,origin_airport_not_found|destination_airport_not_found
MUSAK:WHALE:NAR:2,MUSAK,WHALE,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
MUVR:CHIEZ:SHD:1,MUVR,CHIEZ,SHD,1,origin_airport_not_found|destination_airport_not_found
MUVR:GARIC:SHD:1,MUVR,GARIC,SHD,1,origin_airport_not_found|destination_airport_not_found
MUVR:PRONI:SHD:1,MUVR,PRONI,SHD,1,origin_airport_not_found|destination_airport_not_found
MXE:BAMMY:SLD:1,MXE,BAMMY,SLD,1,origin_airport_not_found|destination_airport_not_found
MYNN:CYUL:H:1,MYNN,CYUL,H,1,destination_airport_not_found
NEEKO:ALLEX:NAR:1,NEEKO,ALLEX,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:ALLEX:NAR:2,NEEKO,ALLEX,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:ANATI:NAR:1,NEEKO,ANATI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:EBONY:NAR:1,NEEKO,EBONY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:HULTN:NAR:1,NEEKO,HULTN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:KJOHN:NAR:1,NEEKO,KJOHN,NAR,1,origin_airport_not_found|destination_airport_not_found
NEEKO:MIILS:NAR:1,NEEKO,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:TAFFY:NAR:1,NEEKO,TAFFY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:TAFFY:NAR:2,NEEKO,TAFFY,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:TOPPS:NAR:1,NEEKO,TOPPS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:TOPPS:NAR:2,NEEKO,TOPPS,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:TUSKY:NAR:1,NEEKO,TUSKY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NEEKO:YRI:NAR:1,NEEKO,YRI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:ALLEX:NAR:1,NICSO,ALLEX,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:ANATI:NAR:1,NICSO,ANATI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:BRADD:NAR:1,NICSO,BRADD,NAR,1,origin_airport_not_found|destination_airport_not_found
NICSO:BRADD:NAR:2,NICSO,BRADD,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:EBONY:NAR:1,NICSO,EBONY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:HULTN:NAR:1,NICSO,HULTN,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:KANNI:NAR:1,NICSO,KANNI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:MIILS:NAR:1,NICSO,MIILS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:TOPPS:NAR:1,NICSO,TOPPS,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:TUSKY:NAR:1,NICSO,TUSKY,NAR,1,origin_airport_not_found|destination_airport_not_found
NICSO:TUSKY:NAR:2,NICSO,TUSKY,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:VITOL:NAR:1,NICSO,VITOL,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NICSO:WHALE:NAR:1,NICSO,WHALE,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
NIFTY:LOPVI:NAR:1,NIFTY,LOPVI,NAR,1,origin_airport_not_found|destination_airport_not_found
NIFTY:MUSLO:NAR:1,NIFTY,MUSLO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
