edgeKey,routeKey
AIRPORT:AUG->FIX:CLOWW,AUG:PNE:TEC:2
AIRPORT:AUG->NAVAID:CON:VOR/DME,AUG:ALB:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:ACK:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:BED:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:BOS:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:BOS:TEC:2
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:CON:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:GON:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:HYA:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:MHT:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:MVY:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:OWD:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:PNE:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:PSM:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:PVC:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:PVD:TEC:1
AIRPORT:AUG->NAVAID:ENE:VOR/DME,AUG:SWF:TEC:1
AIRPORT:AUS->FIX:ILEXY,AUS:HOU:H:1
AIRPORT:AUS->FIX:ILEXY,AUS:IAH:H:1
AIRPORT:AUS->FIX:ILEXY,AUS:IAH:H:2
AIRPORT:AUS->FIX:JAYJO,AUS:HOU:H:2
AIRPORT:AUS->FIX:ZENZI,AUS:BOS:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:BWI:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:BWI:H:2
AIRPORT:AUS->FIX:ZENZI,AUS:DCA:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:DCA:H:2
AIRPORT:AUS->FIX:ZENZI,AUS:EWR:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:IAD:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:IAD:H:2
AIRPORT:AUS->FIX:ZENZI,AUS:JFK:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:JFK:H:2
AIRPORT:AUS->FIX:ZENZI,AUS:LGA:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:PHL:H:1
AIRPORT:AUS->FIX:ZENZI,AUS:PHL:H:2
AIRPORT:AUS->FIX:ZENZI,AUS:TEB:H:1
AIRPORT:AUS->NAVAID:TNV:VOR/DME,AUS:45R:TEC:1
AIRPORT:AUS->NAVAID:TNV:VOR/DME,AUS:BMT:TEC:1
AIRPORT:AUS->NAVAID:TNV:VOR/DME,AUS:BPT:TEC:1
AIRPORT:AUS->NAVAID:TNV:VOR/DME,AUS:LCH:TEC:1
AIRPORT:AUS->NAVAID:TNV:VOR/DME,AUS:ORG:TEC:1
AIRPORT:AVL->FIX:WIGVO,AVL:EYW:H:1
AIRPORT:AVP->FIX:WLKES,AVP:BGM:TEC:1
AIRPORT:AVP->FIX:WLKES,AVP:ELM:TEC:1
AIRPORT:AVP->FIX:WLKES,AVP:ELM:TEC:2
AIRPORT:AVP->FIX:WLKES,AVP:EWR:TEC:1
AIRPORT:AVP->FIX:WLKES,AVP:EWR:TEC:2
AIRPORT:AVP->NAVAID:LVZ:VORTAC,AVP:CXY:TEC:1
AIRPORT:AVP->NAVAID:LVZ:VORTAC,AVP:LNS:TEC:1
AIRPORT:AVP->NAVAID:LVZ:VORTAC,AVP:RDG:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:AJO:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:CCB:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:CNO:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:EMT:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:F70:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:HMT:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:L65:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:ONT:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:POC:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:RAL:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:REI:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:RIR:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:RIV:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:SBD:TEC:1
AIRPORT:AVX->NAVAID:SLI:VORTAC,AVX:VNY:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:BUR:TEC:5
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:BUR:TEC:6
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:BUR:TEC:7
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:CMA:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:CRQ:TEC:4
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:MYF:TEC:5
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:MYF:TEC:6
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:NFG:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:NKX:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:NRS:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:NRS:TEC:2
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:NTD:TEC:2
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:NZY:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:NZY:TEC:2
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:OKB:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:OXR:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:RNM:TEC:3
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SAN:TEC:7
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SAN:TEC:8
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SAN:TEC:9
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SBA:TEC:3
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SDM:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SDM:TEC:2
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SEE:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SEE:TEC:2
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SMO:TEC:1
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:SMO:TEC:2
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:VNY:TEC:2
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:VNY:TEC:3
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:VNY:TEC:4
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:WHP:TEC:4
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:WHP:TEC:5
AIRPORT:AVX->NAVAID:SXC:VORTAC,AVX:WHP:TEC:6
AIRPORT:AZO->FIX:DETMR,AZO:CLE:H:1
AIRPORT:AZO->NAVAID:FWA:VORTAC,AZO:CVG:H:1
AIRPORT:BBG->NAVAID:SGF:VORTAC,BBG:MDW:H:1
AIRPORT:BCE->NAVAID:BCE:VORTAC,BCE:SLC:SHD:1
AIRPORT:BCT->FIX:MATLK,BCT:FRG:H:1
AIRPORT:BDL->FIX:GRAYM,BDL:BED:TEC:1
AIRPORT:BDL->FIX:KEYNN,BDL:LEB:TEC:1
AIRPORT:BDL->FIX:MOBBS,BDL:EWR:L:1
AIRPORT:BDL->FIX:MOBBS,BDL:IAD:H:2
AIRPORT:BDL->FIX:MOBBS,BDL:PHL:L:2
AIRPORT:BDL->FIX:MOBBS,BDL:PHL:L:3
AIRPORT:BDL->FIX:MOBBS,BDL:PHL:L:4
AIRPORT:BDL->FIX:MOBBS,BDL:PNE:L:5
AIRPORT:BDL->FIX:MOBBS,BDL:PNE:L:6
AIRPORT:BDL->FIX:MOBBS,BDL:TTN:L:4
AIRPORT:BDL->FIX:MOBBS,BDL:TTN:L:5
AIRPORT:BDL->FIX:VEERS,BDL:AFW:H:1
AIRPORT:BDL->FIX:VEERS,BDL:AGS:H:1
AIRPORT:BDL->FIX:VEERS,BDL:APF:H:1
AIRPORT:BDL->FIX:VEERS,BDL:ATL:H:2
AIRPORT:BDL->FIX:VEERS,BDL:CAE:H:1
AIRPORT:BDL->FIX:VEERS,BDL:CLT:H:1
AIRPORT:BDL->FIX:VEERS,BDL:DCA:H:3
AIRPORT:BDL->FIX:VEERS,BDL:DFW:H:2
AIRPORT:BDL->FIX:VEERS,BDL:DFW:H:3
AIRPORT:BDL->FIX:VEERS,BDL:DXR:TEC:2
AIRPORT:BDL->FIX:VEERS,BDL:EWR:L:2
AIRPORT:BDL->FIX:VEERS,BDL:IAD:H:1
AIRPORT:BDL->FIX:VEERS,BDL:IAH:H:1
AIRPORT:BDL->FIX:VEERS,BDL:IAH:H:2
AIRPORT:BDL->FIX:VEERS,BDL:ILN:H:1
AIRPORT:BDL->FIX:VEERS,BDL:LAS:H:1
AIRPORT:BDL->FIX:VEERS,BDL:MEM:H:1
AIRPORT:BDL->FIX:VEERS,BDL:MYR:H:2
AIRPORT:BDL->FIX:VEERS,BDL:RDU:H:1
AIRPORT:BDL->FIX:VEERS,BDL:RSW:H:1
AIRPORT:BDL->FIX:VEERS,BDL:STL:H:1
AIRPORT:BDL->FIX:VEERS,BDL:SWF:TEC:1
AIRPORT:BDL->FIX:VEERS,BDL:TPA:H:2
AIRPORT:BDL->NAVAID:ALB:VORTAC,BDL:BUF:TEC:1
AIRPORT:BDL->NAVAID:ALB:VORTAC,BDL:ROC:TEC:1
AIRPORT:BDL->NAVAID:ALB:VORTAC,BDL:SYR:TEC:1
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:AUG:TEC:1
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:BGR:TEC:1
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:BHB:TEC:1
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:CON:TEC:1
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:MHT:TEC:1
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:PSM:TEC:1
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:PSM:TEC:2
AIRPORT:BDL->NAVAID:BAF:VORTAC,BDL:PWM:TEC:1
AIRPORT:BDL->NAVAID:BOS:VOR/DME,BDL:PNE:L:4
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:BCT:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:BCT:H:3
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:BLM:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:BWI:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:CHS:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:DCA:H:2
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:FLL:H:10
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:FLL:H:11
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:FLL:H:5
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:JAX:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:MCO:H:5
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:MCO:H:6
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:MCO:H:7
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:MIA:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:MIA:H:3
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:MYR:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:ORF:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:ORL:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:ORL:H:2
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:PBI:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:PBI:H:3
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:PHL:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:RIC:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:SAV:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:VRB:H:1
AIRPORT:BDL->NAVAID:CCC:VOR/DME,BDL:VRB:H:2
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:AGC:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:CAK:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:CLE:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:CVG:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:DEN:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:DET:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:DTW:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:DTW:H:2
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:ELM:TEC:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:ERI:L:2
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:ERI:TEC:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:MDW:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:MSP:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:ORD:H:2
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:PIT:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:RFD:H:1
AIRPORT:BDL->NAVAID:CTR:VOR/DME,BDL:YIP:H:2
AIRPORT:BDL->NAVAID:GON:VOR/DME,BDL:ACY:TEC:1
AIRPORT:BDL->NAVAID:GON:VOR/DME,BDL:BWI:TEC:1
AIRPORT:BDL->NAVAID:GON:VOR/DME,BDL:PHL:TEC:1
AIRPORT:BDL->NAVAID:GON:VOR/DME,BDL:PNE:TEC:1
AIRPORT:BDL->NAVAID:GON:VOR/DME,BDL:RIC:TEC:1
AIRPORT:BDL->NAVAID:GON:VOR/DME,BDL:TTN:TEC:1
AIRPORT:BDL->NAVAID:GON:VOR/DME,BDL:WRI:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:BDR:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:DXR:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:EWR:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:EWR:TEC:2
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:FOK:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:FRG:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:GON:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:HPN:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:ILG:L:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:ILG:L:2
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:ISP:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:LGA:TEC:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:PHL:L:1
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:PNE:L:3
AIRPORT:BDL->NAVAID:HFD:VOR/DME,BDL:TTN:L:3
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:ACY:TEC:2
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:BWI:TEC:2
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:DOV:TEC:1
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:DOV:TEC:2
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:JFK:TEC:1
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:PHL:TEC:2
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:PNE:TEC:2
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:RIC:TEC:2
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:TTN:TEC:2
AIRPORT:BDL->NAVAID:MAD:VOR/DME,BDL:WRI:TEC:2
AIRPORT:BDL->NAVAID:PUT:VOR/DME,BDL:BOS:TEC:1
AIRPORT:BDL->NAVAID:PUT:VOR/DME,BDL:OWD:TEC:1
AIRPORT:BDL->NAVAID:PVD:VOR/DME,BDL:ACK:TEC:1
AIRPORT:BDL->NAVAID:PVD:VOR/DME,BDL:HYA:TEC:1
AIRPORT:BDL->NAVAID:PVD:VOR/DME,BDL:MVY:TEC:1
AIRPORT:BDL->NAVAID:PVD:VOR/DME,BDL:PVC:TEC:1
AIRPORT:BDL->NAVAID:PWL:VOR/DME,BDL:ABE:TEC:1
AIRPORT:BDL->NAVAID:PWL:VOR/DME,BDL:AVP:TEC:1
AIRPORT:BDR->FIX:ALIXX,BDR:HPN:TEC:1
AIRPORT:BDR->FIX:BEADS,BDR:BWI:H:1
AIRPORT:BDR->FIX:BEADS,BDR:BWI:L:2
AIRPORT:BDR->FIX:BEADS,BDR:DCA:H:2
AIRPORT:BDR->FIX:DIXIE,BDR:PHL:TEC:1
AIRPORT:BDR->FIX:HAAYS,BDR:SYR:TEC:1
AIRPORT:BDR->FIX:JUDDS,BDR:IAD:H:1
AIRPORT:BDR->FIX:ORCHA,BDR:AUG:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:BGR:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:CON:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:EEN:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:LCI:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:LEB:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:LEW:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:PSM:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:RKD:L:1
AIRPORT:BDR->FIX:ORCHA,BDR:WVL:L:1
AIRPORT:BDR->FIX:SOARS,BDR:ALB:L:1
AIRPORT:BDR->FIX:SOARS,BDR:ALB:TEC:1
AIRPORT:BDR->FIX:SOARS,BDR:BTV:TEC:1
AIRPORT:BDR->NAVAID:BDR:VOR/DME,BDR:BDL:TEC:1
AIRPORT:BDR->NAVAID:BDR:VOR/DME,BDR:BDR:TEC:1
AIRPORT:BDR->NAVAID:BDR:VOR/DME,BDR:BOS:L:1
AIRPORT:BDR->NAVAID:BDR:VOR/DME,BDR:BTV:TEC:2
AIRPORT:BDR->NAVAID:BDR:VOR/DME,BDR:EEN:TEC:2
AIRPORT:BDR->NAVAID:BDR:VOR/DME,BDR:LEB:TEC:2
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:ACY:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:BWI:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:DCA:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:IAD:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:ISP:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:MIV:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:ORF:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:PNE:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:RIC:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:SBY:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:WRI:TEC:1
AIRPORT:BDR->NAVAID:CCC:VOR/DME,BDR:WWD:TEC:1
AIRPORT:BDR->NAVAID:CMK:VOR/DME,BDR:EWR:TEC:1
AIRPORT:BDR->NAVAID:DPK:VOR/DME,BDR:BLM:TEC:1
AIRPORT:BDR->NAVAID:DPK:VOR/DME,BDR:JFK:TEC:1
AIRPORT:BDR->NAVAID:HTO:VORTAC,BDR:JPX:TEC:1
AIRPORT:BDR->NAVAID:HUO:VOR/DME,BDR:ABE:TEC:1
AIRPORT:BDR->NAVAID:HUO:VOR/DME,BDR:CXY:TEC:1
AIRPORT:BDR->NAVAID:HUO:VOR/DME,BDR:LNS:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:ACK:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:ASH:L:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:AUG:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:AUG:TEC:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BED:L:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BED:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BGR:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BGR:TEC:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BHB:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BHB:TEC:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BID:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BOS:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BOS:TEC:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:BVY:L:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:CON:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:CON:TEC:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:EEN:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:EWB:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:GON:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:HFD:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:HYA:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:LEB:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:LWM:L:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:MHT:L:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:MHT:L:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:MHT:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:MHT:TEC:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:MMK:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:MVY:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:OQU:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:ORH:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:OWD:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:PSM:TEC:2
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:PVC:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:PVD:L:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:PVD:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:PWM:L:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:PWM:TEC:1
AIRPORT:BDR->NAVAID:MAD:VOR/DME,BDR:PWM:TEC:2
AIRPORT:BDR->NAVAID:SAX:VORTAC,BDR:RDG:TEC:1
AIRPORT:BED->FIX:HYLND,BED:ASE:H:1
AIRPORT:BED->FIX:HYLND,BED:MDW:H:1
AIRPORT:BED->FIX:REVSS,BED:AUS:H:1
AIRPORT:BED->FIX:REVSS,BED:BHM:H:1
AIRPORT:BED->FIX:REVSS,BED:CLT:H:1
AIRPORT:BED->FIX:REVSS,BED:HPN:L:1
AIRPORT:BED->FIX:REVSS,BED:HPN:L:2
AIRPORT:BED->FIX:REVSS,BED:LAS:H:1
AIRPORT:BED->FIX:REVSS,BED:LGA:L:1
AIRPORT:BED->FIX:REVSS,BED:LGA:L:2
AIRPORT:BED->FIX:REVSS,BED:RSW:H:1
AIRPORT:BED->FIX:REVSS,BED:SRQ:H:1
AIRPORT:BED->FIX:REVSS,BED:TEB:L:1
AIRPORT:BED->FIX:REVSS,BED:TPA:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:BWI:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:DCA:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:FLL:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:FLL:H:2
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:FLL:H:3
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:MCO:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:MCO:H:2
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:MCO:H:3
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:MIA:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:MIA:H:2
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:PBI:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:PBI:H:2
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:PHL:H:1
AIRPORT:BED->NAVAID:PUT:VOR/DME,BED:PNE:H:1
AIRPORT:BFI->FIX:JJAMM,BFI:OAK:H:1
AIRPORT:BFI->FIX:JJAMM,BFI:SFO:H:1
AIRPORT:BFI->FIX:JJAMM,BFI:SJC:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:BUR:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:LAX:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:LGB:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:ONT:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:PSP:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:SAN:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:SMO:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:SNA:H:1
AIRPORT:BFI->FIX:TAOMA,BFI:VNY:H:1
AIRPORT:BGM->NAVAID:CFB:VOR/DME,BGM:ABE:TEC:1
AIRPORT:BGM->NAVAID:CFB:VOR/DME,BGM:AVP:TEC:1
AIRPORT:BGM->NAVAID:CFB:VOR/DME,BGM:BUF:TEC:1
AIRPORT:BGM->NAVAID:CFB:VOR/DME,BGM:ELM:TEC:1
AIRPORT:BGM->NAVAID:CFB:VOR/DME,BGM:PHL:TEC:1
AIRPORT:BGM->NAVAID:CFB:VOR/DME,BGM:PNE:TEC:1
AIRPORT:BGM->NAVAID:CFB:VOR/DME,BGM:SYR:TEC:1
