edgeKey,fromNodeKey,toNodeKey,fromType,toType,directionType,sourceRouteCount,sourceRouteKeys
NAVAID:PMD:VORTAC->AIRPORT:NID,NAVAID:PMD:VORTAC,AIRPORT:NID,Navaid,Airport,original,4,CMA:NID:TEC:1|HHR:NID:TEC:1|OXR:NID:TEC:1|TOA:NID:TEC:1
NAVAID:PMD:VORTAC->AIRPORT:ONT,NAVAID:PMD:VORTAC,AIRPORT:ONT,Navaid,Airport,original,1,BFI:ONT:H:1
NAVAID:PMD:VORTAC->AIRPORT:PMD,NAVAID:PMD:VORTAC,AIRPORT:PMD,Navaid,Airport,original,4,CMA:PMD:TEC:1|HHR:PMD:TEC:1|OXR:PMD:TEC:3|TOA:PMD:TEC:1
NAVAID:PMD:VORTAC->AIRPORT:TSP,NAVAID:PMD:VORTAC,AIRPORT:TSP,Navaid,Airport,original,4,CMA:TSP:TEC:1|HHR:TSP:TEC:1|OXR:TSP:TEC:1|TOA:TSP:TEC:1
NAVAID:PMD:VORTAC->AIRPORT:VCV,NAVAID:PMD:VORTAC,AIRPORT:VCV,Navaid,Airport,original,4,CMA:VCV:TEC:1|HHR:VCV:TEC:1|OXR:VCV:TEC:1|TOA:VCV:TEC:1
NAVAID:PMD:VORTAC->AIRPORT:WJF,NAVAID:PMD:VORTAC,AIRPORT:WJF,Navaid,Airport,original,4,CMA:WJF:TEC:1|HHR:WJF:TEC:1|OXR:WJF:TEC:1|TOA:WJF:TEC:1
NAVAID:PMD:VORTAC->FIX:BERRI,NAVAID:PMD:VORTAC,FIX:BERRI,Navaid,Fix,original,25,EDW:FUL:TEC:2|EDW:LGB:TEC:2|EDW:SLI:TEC:2|EDW:SNA:TEC:2|EDW:TOA:TEC:2|L00:FUL:TEC:2|L00:LGB:TEC:2|L00:SLI:TEC:2|L00:SNA:TEC:2|L00:TOA:TEC:2|MHV:FUL:TEC:2|MHV:LGB:TEC:2|MHV:SLI:TEC:2|MHV:SNA:TEC:2|MHV:TOA:TEC:2|PMD:FUL:TEC:2|PMD:LGB:TEC:2|PMD:SLI:TEC:2|PMD:SNA:TEC:2|PMD:TOA:TEC:2|WJF:FUL:TEC:2|WJF:LGB:TEC:2|WJF:SLI:TEC:2|WJF:SNA:TEC:2|WJF:TOA:TEC:2
NAVAID:PMD:VORTAC->FIX:COREZ,NAVAID:PMD:VORTAC,FIX:COREZ,Navaid,Fix,original,1,PHX:SFO:H:1
NAVAID:PMD:VORTAC->FIX:KIMMO,NAVAID:PMD:VORTAC,FIX:KIMMO,Navaid,Fix,original,10,EDW:HHR:TEC:1|EDW:SMO:TEC:1|L00:HHR:TEC:1|L00:SMO:TEC:1|MHV:HHR:TEC:1|MHV:SMO:TEC:1|PMD:HHR:TEC:1|PMD:SMO:TEC:1|WJF:HHR:TEC:1|WJF:SMO:TEC:1
NAVAID:PMD:VORTAC->FIX:LYNXX,NAVAID:PMD:VORTAC,FIX:LYNXX,Navaid,Fix,original,10,EDW:BUR:TEC:1|EDW:VNY:TEC:1|L00:BUR:TEC:1|L00:VNY:TEC:1|MHV:BUR:TEC:1|MHV:VNY:TEC:1|PMD:BUR:TEC:1|PMD:VNY:TEC:1|WJF:BUR:TEC:1|WJF:VNY:TEC:1
NAVAID:PMD:VORTAC->FIX:VAZCU,NAVAID:PMD:VORTAC,FIX:VAZCU,Navaid,Fix,original,25,EDW:FUL:TEC:1|EDW:LGB:TEC:1|EDW:SLI:TEC:1|EDW:SNA:TEC:1|EDW:TOA:TEC:1|L00:FUL:TEC:1|L00:LGB:TEC:1|L00:SLI:TEC:1|L00:SNA:TEC:1|L00:TOA:TEC:1|MHV:FUL:TEC:1|MHV:LGB:TEC:1|MHV:SLI:TEC:1|MHV:SNA:TEC:1|MHV:TOA:TEC:1|PMD:FUL:TEC:1|PMD:LGB:TEC:1|PMD:SLI:TEC:1|PMD:SNA:TEC:1|PMD:TOA:TEC:1|WJF:FUL:TEC:1|WJF:LGB:TEC:1|WJF:SLI:TEC:1|WJF:SNA:TEC:1|WJF:TOA:TEC:1
NAVAID:PMD:VORTAC->NAVAID:AVE:VOR/DME,NAVAID:PMD:VORTAC,NAVAID:AVE:VOR/DME,Navaid,Navaid,original,3,DFW:SFO:H:2|DFW:SJC:H:1|PHX:SJC:H:1
NAVAID:PMD:VORTAC->NAVAID:FIM:VORTAC,NAVAID:PMD:VORTAC,NAVAID:FIM:VORTAC,Navaid,Navaid,original,15,EDW:CMA:TEC:1|EDW:NTD:TEC:1|EDW:OXR:TEC:1|L00:CMA:TEC:1|L00:NTD:TEC:1|L00:OXR:TEC:1|MHV:CMA:TEC:1|MHV:NTD:TEC:1|MHV:OXR:TEC:1|PMD:CMA:TEC:1|PMD:NTD:TEC:1|PMD:OXR:TEC:1|WJF:CMA:TEC:1|WJF:NTD:TEC:1|WJF:OXR:TEC:1
NAVAID:PMD:VORTAC->NAVAID:GMN:VORTAC,NAVAID:PMD:VORTAC,NAVAID:GMN:VORTAC,Navaid,Navaid,original,1,PHX:OAK:H:1
NAVAID:PMD:VORTAC->NAVAID:HEC:VORTAC,NAVAID:PMD:VORTAC,NAVAID:HEC:VORTAC,Navaid,Navaid,original,1,SJC:AUS:H:1
NAVAID:PMM:VOR/DME->NAVAID:DBQ:VORTAC,NAVAID:PMM:VOR/DME,NAVAID:DBQ:VORTAC,Navaid,Navaid,original,1,CLE:SFO:H:2
NAVAID:PNH:VORTAC->FIX:PRTZY,NAVAID:PNH:VORTAC,FIX:PRTZY,Navaid,Fix,original,1,DEN:SAT:H:1
NAVAID:PNH:VORTAC->FIX:ZIGEE,NAVAID:PNH:VORTAC,FIX:ZIGEE,Navaid,Fix,original,1,SAT:DEN:H:1
NAVAID:PNH:VORTAC->NAVAID:MQP:VORTAC,NAVAID:PNH:VORTAC,NAVAID:MQP:VORTAC,Navaid,Navaid,original,9,PDX:HOU:H:2|PDX:IAH:H:1|PDX:IAH:H:2|SEA:HOU:H:1|SEA:IAH:H:1|SEA:IAH:H:2|SLC:HOU:H:2|SLC:IAH:H:2|SLC:IAH:H:3
NAVAID:POM:VORTAC->AIRPORT:CCB,NAVAID:POM:VORTAC,AIRPORT:CCB,Navaid,Airport,original,58,AVX:CCB:TEC:1|BUR:CCB:TEC:3|CMA:CCB:TEC:1|CRQ:CCB:TEC:5|CRQ:CCB:TEC:6|FUL:CCB:TEC:4|HHR:CCB:TEC:4|IZA:CCB:TEC:1|IZA:CCB:TEC:2|L18:CCB:TEC:1|L18:CCB:TEC:2|LAX:CCB:TEC:10|LAX:CCB:TEC:11|LAX:CCB:TEC:8|LAX:CCB:TEC:9|LGB:CCB:TEC:1|LPC:CCB:TEC:1|LPC:CCB:TEC:2|MYF:CCB:TEC:1|MYF:CCB:TEC:2|NFG:CCB:TEC:1|NFG:CCB:TEC:2|NKX:CCB:TEC:1|NKX:CCB:TEC:2|NRS:CCB:TEC:1|NRS:CCB:TEC:2|NZY:CCB:TEC:1|NZY:CCB:TEC:2|OKB:CCB:TEC:1|OKB:CCB:TEC:2|OXR:CCB:TEC:3|PSP:CCB:TEC:1|RNM:CCB:TEC:1|RNM:CCB:TEC:2|SAN:CCB:TEC:1|SAN:CCB:TEC:2|SBA:CCB:TEC:4|SBA:CCB:TEC:5|SBP:CCB:TEC:1|SBP:CCB:TEC:2|SDM:CCB:TEC:1|SDM:CCB:TEC:2|SEE:CCB:TEC:1|SEE:CCB:TEC:2|SLI:CCB:TEC:1|SMO:CCB:TEC:2|SMO:CCB:TEC:3|SMX:CCB:TEC:1|SMX:CCB:TEC:2|SNA:CCB:TEC:1|TOA:CCB:TEC:1|TOA:CCB:TEC:2|TRM:CCB:TEC:1|UDD:CCB:TEC:1|VBG:CCB:TEC:1|VBG:CCB:TEC:2|VNY:CCB:TEC:1|WHP:CCB:TEC:1
NAVAID:POM:VORTAC->AIRPORT:EMT,NAVAID:POM:VORTAC,AIRPORT:EMT,Navaid,Airport,original,41,AVX:EMT:TEC:1|CRQ:EMT:TEC:1|CRQ:EMT:TEC:2|FUL:EMT:TEC:1|HHR:EMT:TEC:1|L18:EMT:TEC:1|L18:EMT:TEC:2|LAX:EMT:TEC:1|LAX:EMT:TEC:2|LAX:EMT:TEC:3|LAX:EMT:TEC:4|LGB:EMT:TEC:1|MYF:EMT:TEC:1|MYF:EMT:TEC:2|NFG:EMT:TEC:1|NFG:EMT:TEC:2|NKX:EMT:TEC:1|NKX:EMT:TEC:2|NRS:EMT:TEC:1|NRS:EMT:TEC:2|NZY:EMT:TEC:1|NZY:EMT:TEC:2|OKB:EMT:TEC:1|OKB:EMT:TEC:2|PSP:EMT:TEC:4|RNM:EMT:TEC:1|RNM:EMT:TEC:2|SAN:EMT:TEC:1|SAN:EMT:TEC:2|SDM:EMT:TEC:1|SDM:EMT:TEC:2|SEE:EMT:TEC:1|SEE:EMT:TEC:2|SLI:EMT:TEC:1|SMO:EMT:TEC:1|SMO:EMT:TEC:2|SNA:EMT:TEC:1|TOA:EMT:TEC:1|TOA:EMT:TEC:2|TRM:EMT:TEC:1|UDD:EMT:TEC:1
NAVAID:POM:VORTAC->AIRPORT:POC,NAVAID:POM:VORTAC,AIRPORT:POC,Navaid,Airport,original,41,AVX:POC:TEC:1|CRQ:POC:TEC:1|CRQ:POC:TEC:2|FUL:POC:TEC:1|HHR:POC:TEC:1|L18:POC:TEC:1|L18:POC:TEC:2|LAX:POC:TEC:1|LAX:POC:TEC:2|LAX:POC:TEC:3|LAX:POC:TEC:4|LGB:POC:TEC:1|MYF:POC:TEC:1|MYF:POC:TEC:2|NFG:POC:TEC:1|NFG:POC:TEC:2|NKX:POC:TEC:1|NKX:POC:TEC:2|NRS:POC:TEC:1|NRS:POC:TEC:2|NZY:POC:TEC:1|NZY:POC:TEC:2|OKB:POC:TEC:1|OKB:POC:TEC:2|PSP:POC:TEC:1|RNM:POC:TEC:1|RNM:POC:TEC:2|SAN:POC:TEC:1|SAN:POC:TEC:2|SDM:POC:TEC:1|SDM:POC:TEC:2|SEE:POC:TEC:1|SEE:POC:TEC:2|SLI:POC:TEC:1|SMO:POC:TEC:1|SMO:POC:TEC:2|SNA:POC:TEC:1|TOA:POC:TEC:1|TOA:POC:TEC:2|TRM:POC:TEC:1|UDD:POC:TEC:1
NAVAID:POM:VORTAC->AIRPORT:VNY,NAVAID:POM:VORTAC,AIRPORT:VNY,Navaid,Airport,original,1,AVX:VNY:TEC:1
NAVAID:POM:VORTAC->FIX:DARTS,NAVAID:POM:VORTAC,FIX:DARTS,Navaid,Fix,original,3,PSP:SMO:TEC:2|TRM:SMO:TEC:3|UDD:SMO:TEC:3
NAVAID:POM:VORTAC->FIX:ITSME,NAVAID:POM:VORTAC,FIX:ITSME,Navaid,Fix,original,98,AJO:BUR:TEC:2|AJO:CMA:TEC:2|AJO:NTD:TEC:2|AJO:OXR:TEC:2|AJO:SBA:TEC:2|AJO:VNY:TEC:2|AJO:WHP:TEC:2|CCB:BUR:TEC:4|CCB:CMA:TEC:4|CCB:NTD:TEC:2|CCB:OXR:TEC:2|CCB:SBA:TEC:4|CCB:VNY:TEC:2|CCB:WHP:TEC:2|CNO:BUR:TEC:2|CNO:CMA:TEC:2|CNO:NTD:TEC:2|CNO:OXR:TEC:2|CNO:SBA:TEC:2|CNO:VNY:TEC:2|CNO:WHP:TEC:2|EMT:BUR:TEC:2|EMT:CMA:TEC:2|EMT:NTD:TEC:2|EMT:OXR:TEC:2|EMT:SBA:TEC:2|EMT:VNY:TEC:2|EMT:WHP:TEC:2|F70:BUR:TEC:2|F70:CMA:TEC:2|F70:NTD:TEC:2|F70:OXR:TEC:2|F70:SBA:TEC:2|F70:VNY:TEC:2|F70:WHP:TEC:2|HMT:BUR:TEC:2|HMT:CMA:TEC:2|HMT:NTD:TEC:2|HMT:OXR:TEC:2|HMT:SBA:TEC:2|HMT:VNY:TEC:2|HMT:WHP:TEC:2|L65:BUR:TEC:2|L65:CMA:TEC:2|L65:NTD:TEC:2|L65:OXR:TEC:2|L65:SBA:TEC:2|L65:VNY:TEC:2|L65:WHP:TEC:2|ONT:BUR:TEC:2|ONT:CMA:TEC:2|ONT:NTD:TEC:2|ONT:OXR:TEC:2|ONT:SBA:TEC:2|ONT:VNY:TEC:2|ONT:WHP:TEC:2|POC:BUR:TEC:2|POC:CMA:TEC:2|POC:NTD:TEC:2|POC:OXR:TEC:2|POC:SBA:TEC:2|POC:VNY:TEC:2|POC:WHP:TEC:2|RAL:BUR:TEC:2|RAL:CMA:TEC:2|RAL:NTD:TEC:2|RAL:OXR:TEC:2|RAL:SBA:TEC:2|RAL:VNY:TEC:2|RAL:WHP:TEC:2|REI:BUR:TEC:2|REI:CMA:TEC:2|REI:NTD:TEC:2|REI:OXR:TEC:2|REI:SBA:TEC:2|REI:VNY:TEC:2|REI:WHP:TEC:2|RIR:BUR:TEC:2|RIR:CMA:TEC:2|RIR:NTD:TEC:2|RIR:OXR:TEC:2|RIR:SBA:TEC:2|RIR:VNY:TEC:2|RIR:WHP:TEC:2|RIV:BUR:TEC:2|RIV:CMA:TEC:2|RIV:NTD:TEC:2|RIV:OXR:TEC:2|RIV:SBA:TEC:2|RIV:VNY:TEC:2|RIV:WHP:TEC:2|SBD:BUR:TEC:2|SBD:CMA:TEC:2|SBD:NTD:TEC:2|SBD:OXR:TEC:2|SBD:SBA:TEC:2|SBD:VNY:TEC:2|SBD:WHP:TEC:2
NAVAID:POM:VORTAC->FIX:POWUP,NAVAID:POM:VORTAC,FIX:POWUP,Navaid,Fix,original,3,BUR:HHR:TEC:6|VNY:HHR:TEC:2|WHP:HHR:TEC:2
NAVAID:POM:VORTAC->NAVAID:PDZ:VORTAC,NAVAID:POM:VORTAC,NAVAID:PDZ:VORTAC,Navaid,Navaid,original,114,BUR:AJO:TEC:2|BUR:CNO:TEC:4|BUR:EMT:TEC:2|BUR:F70:TEC:3|BUR:HMT:TEC:4|BUR:L65:TEC:2|BUR:ONT:TEC:2|BUR:POC:TEC:2|BUR:RAL:TEC:2|BUR:REI:TEC:2|BUR:RIR:TEC:2|BUR:RIV:TEC:2|BUR:SBD:TEC:2|CMA:AJO:TEC:2|CMA:CNO:TEC:2|CMA:EMT:TEC:2|CMA:F70:TEC:2|CMA:HMT:TEC:2|CMA:L65:TEC:2|CMA:ONT:TEC:2|CMA:POC:TEC:2|CMA:RAL:TEC:2|CMA:REI:TEC:2|CMA:RIR:TEC:2|CMA:RIV:TEC:2|CMA:SBD:TEC:2|IZA:F70:TEC:2|IZA:HMT:TEC:2|IZA:PSP:TEC:1|IZA:RIV:TEC:2|IZA:SBD:TEC:2|IZA:TRM:TEC:1|IZA:UDD:TEC:1|LPC:F70:TEC:2|LPC:HMT:TEC:2|LPC:PSP:TEC:1|LPC:RIV:TEC:2|LPC:SBD:TEC:2|LPC:TRM:TEC:1|LPC:UDD:TEC:1|OXR:AJO:TEC:2|OXR:CNO:TEC:4|OXR:EMT:TEC:2|OXR:F70:TEC:3|OXR:HMT:TEC:4|OXR:L65:TEC:2|OXR:ONT:TEC:2|OXR:POC:TEC:2|OXR:RAL:TEC:2|OXR:REI:TEC:2|OXR:RIR:TEC:2|OXR:RIV:TEC:2|OXR:SBD:TEC:2|SBA:AJO:TEC:2|SBA:CNO:TEC:5|SBA:EMT:TEC:2|SBA:F70:TEC:4|SBA:HMT:TEC:5|SBA:L65:TEC:2|SBA:ONT:TEC:2|SBA:POC:TEC:2|SBA:RAL:TEC:2|SBA:REI:TEC:2|SBA:RIR:TEC:2|SBA:RIV:TEC:2|SBA:SBD:TEC:2|SBP:CNO:TEC:2|SBP:F70:TEC:2|SBP:HMT:TEC:2|SBP:PSP:TEC:1|SBP:RIV:TEC:2|SBP:SBD:TEC:2|SBP:TRM:TEC:1|SBP:UDD:TEC:1|SMX:F70:TEC:2|SMX:HMT:TEC:2|SMX:PSP:TEC:1|SMX:RIV:TEC:2|SMX:SBD:TEC:2|SMX:TRM:TEC:1|SMX:UDD:TEC:1|VBG:F70:TEC:2|VBG:HMT:TEC:2|VBG:PSP:TEC:1|VBG:RIV:TEC:2|VBG:SBD:TEC:2|VBG:TRM:TEC:1|VBG:UDD:TEC:1|VNY:AJO:TEC:2|VNY:CNO:TEC:2|VNY:EMT:TEC:2|VNY:F70:TEC:2|VNY:HMT:TEC:2|VNY:L65:TEC:2|VNY:ONT:TEC:2|VNY:POC:TEC:2|VNY:RAL:TEC:2|VNY:REI:TEC:2|VNY:RIR:TEC:2|VNY:RIV:TEC:2|VNY:SBD:TEC:2|WHP:AJO:TEC:2|WHP:CNO:TEC:2|WHP:EMT:TEC:2|WHP:F70:TEC:2|WHP:HMT:TEC:2|WHP:L65:TEC:2|WHP:ONT:TEC:2|WHP:POC:TEC:2|WHP:RAL:TEC:2|WHP:REI:TEC:2|WHP:RIR:TEC:2|WHP:RIV:TEC:2|WHP:SBD:TEC:2
NAVAID:POM:VORTAC->NAVAID:VNY:VOR/DME,NAVAID:POM:VORTAC,NAVAID:VNY:VOR/DME,Navaid,Navaid,original,21,PSP:BUR:TEC:4|PSP:CMA:TEC:4|PSP:NTD:TEC:2|PSP:OXR:TEC:2|PSP:SBA:TEC:4|PSP:VNY:TEC:2|PSP:WHP:TEC:2|TRM:BUR:TEC:2|TRM:CMA:TEC:2|TRM:NTD:TEC:2|TRM:OXR:TEC:2|TRM:SBA:TEC:2|TRM:VNY:TEC:2|TRM:WHP:TEC:2|UDD:BUR:TEC:2|UDD:CMA:TEC:2|UDD:NTD:TEC:2|UDD:OXR:TEC:2|UDD:SBA:TEC:2|UDD:VNY:TEC:2|UDD:WHP:TEC:2
NAVAID:PSB:VORTAC->AIRPORT:DCA,NAVAID:PSB:VORTAC,AIRPORT:DCA,Navaid,Airport,original,2,BUF:DCA:L:1|ROC:DCA:H:1
NAVAID:PSB:VORTAC->AIRPORT:DUJ,NAVAID:PSB:VORTAC,AIRPORT:DUJ,Navaid,Airport,original,1,TTN:DUJ:TEC:1
NAVAID:PSB:VORTAC->AIRPORT:IAD,NAVAID:PSB:VORTAC,AIRPORT:IAD,Navaid,Airport,original,1,SYR:IAD:NAR:1
NAVAID:PSB:VORTAC->AIRPORT:PHL,NAVAID:PSB:VORTAC,AIRPORT:PHL,Navaid,Airport,original,1,BUF:PHL:H:1
NAVAID:PSB:VORTAC->AIRPORT:PIT,NAVAID:PSB:VORTAC,AIRPORT:PIT,Navaid,Airport,original,6,EWR:PIT:L:1|EWR:PIT:L:2|HPN:PIT:L:1|JFK:PIT:H:1|LGA:PIT:L:1|LGA:PIT:L:2
NAVAID:PSB:VORTAC->AIRPORT:YNG,NAVAID:PSB:VORTAC,AIRPORT:YNG,Navaid,Airport,original,1,TEB:YNG:H:1
NAVAID:PSB:VORTAC->FIX:ARRKK,NAVAID:PSB:VORTAC,FIX:ARRKK,Navaid,Fix,original,1,MEM:BDL:H:1
NAVAID:PSB:VORTAC->FIX:BIGEO,NAVAID:PSB:VORTAC,FIX:BIGEO,Navaid,Fix,original,1,BNA:PVD:H:1
NAVAID:PSB:VORTAC->FIX:DANZI,NAVAID:PSB:VORTAC,FIX:DANZI,Navaid,Fix,original,1,PIT:HPN:H:1
NAVAID:PSB:VORTAC->FIX:EARED,NAVAID:PSB:VORTAC,FIX:EARED,Navaid,Fix,original,1,LGA:AGC:H:2
NAVAID:PSB:VORTAC->FIX:EMNEM,NAVAID:PSB:VORTAC,FIX:EMNEM,Navaid,Fix,original,15,OGS:MCO:H:1|OGS:MCO:H:2|OGS:PIE:H:2|OGS:SFB:H:1|SYR:FLL:H:1|SYR:FLL:NAR:2|SYR:MCO:H:2|SYR:MCO:H:3|SYR:MCO:NAR:1|SYR:MCO:NAR:2|SYR:MIA:NAR:1|SYR:PBI:H:1|SYR:RSW:H:1|SYR:TPA:H:2|SYR:TPA:NAR:1
NAVAID:PSB:VORTAC->FIX:GEFFS,NAVAID:PSB:VORTAC,FIX:GEFFS,Navaid,Fix,original,8,SYR:ATL:NAR:1|SYR:AUS:NAR:1|SYR:BNA:NAR:1|SYR:CLT:H:2|SYR:GSP:NAR:1|SYR:MEM:NAR:1|SYR:MSY:NAR:1|SYR:SDF:NAR:1
NAVAID:PSB:VORTAC->FIX:GRACE,NAVAID:PSB:VORTAC,FIX:GRACE,Navaid,Fix,original,3,MHT:PIT:TEC:1|PSM:PIT:TEC:1|TTN:BTP:TEC:2
NAVAID:PSB:VORTAC->FIX:MAULL,NAVAID:PSB:VORTAC,FIX:MAULL,Navaid,Fix,original,4,BDL:CVG:H:1|BOS:CVG:H:2|PVD:CVG:H:1|SWF:CVG:H:2
NAVAID:PSB:VORTAC->FIX:PONCT,NAVAID:PSB:VORTAC,FIX:PONCT,Navaid,Fix,original,2,BNA:PWM:H:1|CVG:MHT:H:1
NAVAID:PSB:VORTAC->FIX:QUARM,NAVAID:PSB:VORTAC,FIX:QUARM,Navaid,Fix,original,1,SYR:MLB:NAR:1
NAVAID:PSB:VORTAC->FIX:SHILO,NAVAID:PSB:VORTAC,FIX:SHILO,Navaid,Fix,original,1,SYR:ADW:NAR:1
NAVAID:PSB:VORTAC->FIX:SOORD,NAVAID:PSB:VORTAC,FIX:SOORD,Navaid,Fix,original,5,BDL:CAK:H:1|BOS:CAK:H:1|EWR:CAK:H:1|LGA:CAK:H:1|TEB:CAK:H:1
NAVAID:PSB:VORTAC->FIX:UPPRR,NAVAID:PSB:VORTAC,FIX:UPPRR,Navaid,Fix,original,7,EWR:CLE:H:1|EWR:CLE:L:1|EWR:CLE:L:2|HPN:CLE:H:1|JFK:CLE:H:1|LGA:CLE:H:1|PHL:CLE:H:1
NAVAID:PSB:VORTAC->FIX:WOZEE,NAVAID:PSB:VORTAC,FIX:WOZEE,Navaid,Fix,original,1,PHL:CYYZ:H:1
NAVAID:PSB:VORTAC->FIX:WWSHR,NAVAID:PSB:VORTAC,FIX:WWSHR,Navaid,Fix,original,1,PHL:DET:H:1
NAVAID:PSB:VORTAC->NAVAID:DJB:VOR/DME,NAVAID:PSB:VORTAC,NAVAID:DJB:VOR/DME,Navaid,Navaid,original,3,PHL:DEN:H:1|PHL:MDW:H:1|PHL:MSP:H:1
NAVAID:PSB:VORTAC->NAVAID:EMI:VORTAC,NAVAID:PSB:VORTAC,NAVAID:EMI:VORTAC,Navaid,Navaid,original,2,SYR:FAY:NAR:1|SYR:POB:NAR:1
NAVAID:PSB:VORTAC->NAVAID:ERI:TACAN,NAVAID:PSB:VORTAC,NAVAID:ERI:TACAN,Navaid,Navaid,original,2,UNV:DTW:H:1|UNV:DTW:H:2
NAVAID:PSB:VORTAC->NAVAID:HAR:VORTAC,NAVAID:PSB:VORTAC,NAVAID:HAR:VORTAC,Navaid,Navaid,original,2,BUF:PHL:L:1|SYR:WRI:NAR:1
NAVAID:PSB:VORTAC->NAVAID:HVQ:VOR/DME,NAVAID:PSB:VORTAC,NAVAID:HVQ:VOR/DME,Navaid,Navaid,original,1,SYR:CLT:NAR:1
NAVAID:PSB:VORTAC->NAVAID:SYR:VORTAC,NAVAID:PSB:VORTAC,NAVAID:SYR:VORTAC,Navaid,Navaid,original,1,CLT:CYOW:H:1
NAVAID:PSK:VORTAC->FIX:ALEAN,NAVAID:PSK:VORTAC,FIX:ALEAN,Navaid,Fix,original,3,RIC:HOU:H:1|RIC:IAH:H:1|RIC:IAH:H:2
NAVAID:PSK:VORTAC->FIX:HEVAN,NAVAID:PSK:VORTAC,FIX:HEVAN,Navaid,Fix,original,1,GSO:ORD:H:1
NAVAID:PSK:VORTAC->FIX:OBNEE,NAVAID:PSK:VORTAC,FIX:OBNEE,Navaid,Fix,original,1,PIT:CHS:H:1
NAVAID:PSK:VORTAC->FIX:SITTR,NAVAID:PSK:VORTAC,FIX:SITTR,Navaid,Fix,original,1,GSO:ORD:H:3
NAVAID:PSK:VORTAC->NAVAID:HNN:DME,NAVAID:PSK:VORTAC,NAVAID:HNN:DME,Navaid,Navaid,original,1,GSO:MDW:H:1
NAVAID:PSK:VORTAC->NAVAID:HVQ:VOR/DME,NAVAID:PSK:VORTAC,NAVAID:HVQ:VOR/DME,Navaid,Navaid,original,2,GSO:LUK:H:1|GSO:MDW:H:2
NAVAID:PSP:VORTAC->AIRPORT:PSP,NAVAID:PSP:VORTAC,AIRPORT:PSP,Navaid,Airport,original,6,IZA:PSP:TEC:1|LPC:PSP:TEC:1|SBA:PSP:TEC:1|SBP:PSP:TEC:1|SMX:PSP:TEC:1|VBG:PSP:TEC:1
NAVAID:PSP:VORTAC->AIRPORT:SNA,NAVAID:PSP:VORTAC,AIRPORT:SNA,Navaid,Airport,original,3,HOU:SNA:H:1|IAH:SNA:H:1|IAH:SNA:H:2
NAVAID:PSP:VORTAC->AIRPORT:TRM,NAVAID:PSP:VORTAC,AIRPORT:TRM,Navaid,Airport,original,6,IZA:TRM:TEC:1|LPC:TRM:TEC:1|SBA:TRM:TEC:1|SBP:TRM:TEC:1|SMX:TRM:TEC:1|VBG:TRM:TEC:1
NAVAID:PSP:VORTAC->AIRPORT:UDD,NAVAID:PSP:VORTAC,AIRPORT:UDD,Navaid,Airport,original,6,IZA:UDD:TEC:1|LPC:UDD:TEC:1|SBA:UDD:TEC:1|SBP:UDD:TEC:1|SMX:UDD:TEC:1|VBG:UDD:TEC:1
NAVAID:PSP:VORTAC->FIX:ACINS,NAVAID:PSP:VORTAC,FIX:ACINS,Navaid,Fix,original,3,PSP:LAX:TEC:9|TRM:LAX:TEC:3|UDD:LAX:TEC:3
NAVAID:PSP:VORTAC->FIX:DEWAY,NAVAID:PSP:VORTAC,FIX:DEWAY,Navaid,Fix,original,42,PSP:BUR:TEC:4|PSP:CMA:TEC:4|PSP:F70:TEC:2|PSP:FUL:TEC:4|PSP:LGB:TEC:2|PSP:NTD:TEC:2|PSP:OXR:TEC:2|PSP:SBA:TEC:4|PSP:SLI:TEC:2|PSP:SMO:TEC:2|PSP:SNA:TEC:2|PSP:TOA:TEC:2|PSP:VNY:TEC:2|PSP:WHP:TEC:2|TRM:BUR:TEC:2|TRM:CMA:TEC:2|TRM:F70:TEC:1|TRM:FUL:TEC:2|TRM:LGB:TEC:2|TRM:NTD:TEC:2|TRM:OXR:TEC:2|TRM:SBA:TEC:2|TRM:SLI:TEC:2|TRM:SMO:TEC:3|TRM:SNA:TEC:2|TRM:TOA:TEC:2|TRM:VNY:TEC:2|TRM:WHP:TEC:2|UDD:BUR:TEC:2|UDD:CMA:TEC:2|UDD:F70:TEC:1|UDD:FUL:TEC:2|UDD:LGB:TEC:2|UDD:NTD:TEC:2|UDD:OXR:TEC:2|UDD:SBA:TEC:2|UDD:SLI:TEC:2|UDD:SMO:TEC:3|UDD:SNA:TEC:2|UDD:TOA:TEC:2|UDD:VNY:TEC:2|UDD:WHP:TEC:2
NAVAID:PSP:VORTAC->FIX:DOWDD,NAVAID:PSP:VORTAC,FIX:DOWDD,Navaid,Fix,original,3,PSP:LAX:TEC:7|TRM:LAX:TEC:1|UDD:LAX:TEC:1
NAVAID:PSP:VORTAC->FIX:LENHO,NAVAID:PSP:VORTAC,FIX:LENHO,Navaid,Fix,original,3,PSP:LAX:TEC:11|TRM:LAX:TEC:5|UDD:LAX:TEC:5
NAVAID:PSP:VORTAC->FIX:RNDAL,NAVAID:PSP:VORTAC,FIX:RNDAL,Navaid,Fix,original,12,PSP:CCB:TEC:1|PSP:EMT:TEC:4|PSP:POC:TEC:1|PSP:SNA:TEC:1|TRM:CCB:TEC:1|TRM:EMT:TEC:1|TRM:POC:TEC:1|TRM:SNA:TEC:1|UDD:CCB:TEC:1|UDD:EMT:TEC:1|UDD:POC:TEC:1|UDD:SNA:TEC:1
