airwayId,airwayLocation,airwayStringRaw,airwayStringTokens,orderedSegValues,tokenCount,pointRowCount,exactTokenMatch,normalizedTokenMatch,firstMismatchIndex,mismatchReason
V101,C,GLL LIBEL RIDJE FROGS BROCC UYRAG ECHOA ZOMBU LORIN CHE HAGJI STRIM RENAE VEL NEOLA TCH KAYZE JEMKU OGD KREBS BEARR BLIDA SHEAR NULTE MALTT BYI REAPS HLE SOLDE,GLL|LIBEL|RIDJE|FROGS|BROCC|UYRAG|ECHOA|ZOMBU|LORIN|CHE|HAGJI|STRIM|RENAE|VEL|NEOLA|TCH|KAYZE|JEMKU|OGD|KREBS|BEARR|BLIDA|SHEAR|NULTE|MALTT|BYI|REAPS|HLE|SOLDE,GLL|LIBEL|RIDJE|FROGS|BROCC|UYRAG|ECHOA|ZOMBU|LORIN|CHE|HAGJI|STRIM|RENAE|VEL|NEOLA|TCH|KAYZE|JEMKU|OGD|KREBS|BEARR|BLIDA|SHEAR|NULTE|MALTT|BYI|REAPS|HLE|SOLDE,29,29,true,true,,exact_match
V102,C,SFL AXEPE CNM HOMEX WUDRU DYETT HOB DEKEC IBOCO ELOYE TASNE RUKTE HEGTA MANIC JOXUL LBB,SFL|AXEPE|CNM|HOMEX|WUDRU|DYETT|HOB|DEKEC|IBOCO|ELOYE|TASNE|RUKTE|HEGTA|MANIC|JOXUL|LBB,SFL|AXEPE|CNM|HOMEX|WUDRU|DYETT|HOB|DEKEC|IBOCO|ELOYE|TASNE|RUKTE|HEGTA|MANIC|JOXUL|LBB,16,16,true,true,,exact_match
V103,C,CTF ZOPOC GANTS KEWPI GSO MAYOS EKN CKB STORE BURGS KIVGE AIR ATWOO MINER WNGFT ACO,CTF|ZOPOC|GANTS|KEWPI|GSO|MAYOS|EKN|CKB|STORE|BURGS|KIVGE|AIR|ATWOO|MINER|WNGFT|ACO,CTF|ZOPOC|GANTS|KEWPI|GSO|MAYOS|EKN|CKB|STORE|BURGS|KIVGE|AIR|ATWOO|MINER|WNGFT|ACO,16,16,true,true,,exact_match
V105,C,TUS TORTS ZEKAP ALMON BASER TFD POPKE PXR JONHH GINKE KARLO ZADER DRK HOBES BEYMI SINHO TRUXE PRFUM ZIVSI WINDS BLD LAS HARLS LUCKY HIDEN BTY LIDAT TEZUM ZOTUX OAL YERIN RYANN CHIME FMG,TUS|TORTS|ZEKAP|ALMON|BASER|TFD|POPKE|PXR|JONHH|GINKE|KARLO|ZADER|DRK|HOBES|BEYMI|SINHO|TRUXE|PRFUM|ZIVSI|WINDS|BLD|LAS|HARLS|LUCKY|HIDEN|BTY|LIDAT|TEZUM|ZOTUX|OAL|YERIN|RYANN|CHIME|FMG,TUS|TORTS|ZEKAP|ALMON|BASER|TFD|POPKE|PXR|JONHH|GINKE|KARLO|ZADER|DRK|HOBES|BEYMI|SINHO|TRUXE|PRFUM|ZIVSI|WINDS|BLD|LAS|HARLS|LUCKY|HIDEN|BTY|LIDAT|TEZUM|ZOTUX|OAL|YERIN|RYANN|CHIME|FMG,34,34,true,true,,exact_match
V106,C,JST WILTT HUDON RASHE,JST|WILTT|HUDON|RASHE,JST|WILTT|HUDON|RASHE,4,4,true,true,,exact_match
V107,C,LAX STABO SMO BAYST SADDE GUYBE GINNA FIM PIRUE REYES DERBB AVE CITIE PXN CATHE VINCO MABRY MISON DECOT OAK COMMO MICRA PYE BOARS,LAX|STABO|SMO|BAYST|SADDE|GUYBE|GINNA|FIM|PIRUE|REYES|DERBB|AVE|CITIE|PXN|CATHE|VINCO|MABRY|MISON|DECOT|OAK|COMMO|MICRA|PYE|BOARS,LAX|STABO|SMO|BAYST|SADDE|GUYBE|GINNA|FIM|PIRUE|REYES|DERBB|AVE|CITIE|PXN|CATHE|VINCO|MABRY|MISON|DECOT|OAK|COMMO|MICRA|PYE|BOARS,24,24,true,true,,exact_match
V108,C,ROZZA HABAP SGD CROIT CCR PITTS OAKEY LODDI LIN EKR TRUEL LILXO AJAXX DBL JNETT BASEE MURFE STAMY BRK AFDUC ADANE CHEBA HGO YAKIY GLD DEPAY CUGGA HLC,ROZZA|HABAP|SGD|CROIT|CCR|PITTS|OAKEY|LODDI|LIN|EKR|TRUEL|LILXO|AJAXX|DBL|JNETT|BASEE|MURFE|STAMY|BRK|AFDUC|ADANE|CHEBA|HGO|YAKIY|GLD|DEPAY|CUGGA|HLC,ROZZA|HABAP|SGD|CROIT|CCR|PITTS|OAKEY|LODDI|LIN|EKR|TRUEL|LILXO|AJAXX|DBL|JNETT|BASEE|MURFE|STAMY|BRK|AFDUC|ADANE|CHEBA|HGO|YAKIY|GLD|DEPAY|CUGGA|HLC,28,28,true,true,,exact_match
V11,C,CNG WESON PXV MACKY CLOWN RACYR SCOTO KELLY VHP WELDO DEEKS MZZ LATES CHMLY CRETE FWA ZOLNR GRABI EDGEE,CNG|WESON|PXV|MACKY|CLOWN|RACYR|SCOTO|KELLY|VHP|WELDO|DEEKS|MZZ|LATES|CHMLY|CRETE|FWA|ZOLNR|GRABI|EDGEE,CNG|WESON|PXV|MACKY|CLOWN|RACYR|SCOTO|KELLY|VHP|WELDO|DEEKS|MZZ|LATES|CHMLY|CRETE|FWA|ZOLNR|GRABI|EDGEE,19,19,true,true,,exact_match
V11,H,REEFS MYNAH FLITT UPP PULPS LNBRG BARBY SWEEP OPANA OGG,REEFS|MYNAH|FLITT|UPP|PULPS|LNBRG|BARBY|SWEEP|OPANA|OGG,REEFS|MYNAH|FLITT|UPP|PULPS|LNBRG|BARBY|SWEEP|OPANA|OGG,10,10,true,true,,exact_match
V110,C,DMN NUWIN WUMEX LAYEN TCS,DMN|NUWIN|WUMEX|LAYEN|TCS,DMN|NUWIN|WUMEX|LAYEN|TCS,5,5,true,true,,exact_match
V111,C,BSR SNS JEJMA HENCE CATHE KARNN WINDY PATYY MOD,BSR|SNS|JEJMA|HENCE|CATHE|KARNN|WINDY|PATYY|MOD,BSR|SNS|JEJMA|HENCE|CATHE|KARNN|WINDY|PATYY|MOD,9,9,true,true,,exact_match
V112,C,HQM ZEDAT ILWAC AST KEIKO PITER BTG PIQRI CARBY LTJ VECCU OGPAY LOAMS ECHOD FODOP PDT TACUP LYLES RODNA GEG DAZIE CEMOM JOMRU DIANN EDGES,HQM|ZEDAT|ILWAC|AST|KEIKO|PITER|BTG|PIQRI|CARBY|LTJ|VECCU|OGPAY|LOAMS|ECHOD|FODOP|PDT|TACUP|LYLES|RODNA|GEG|DAZIE|CEMOM|JOMRU|DIANN|EDGES,HQM|ZEDAT|ILWAC|AST|KEIKO|PITER|BTG|PIQRI|CARBY|LTJ|VECCU|OGPAY|LOAMS|ECHOD|FODOP|PDT|TACUP|LYLES|RODNA|GEG|DAZIE|CEMOM|JOMRU|DIANN|EDGES|U.S. CANADIAN BORDER-2,25,26,false,false,25,token_count_mismatch
V113,C,MQO JEDGI PRB PXN VOLTA PATYY MOD LIN KATSO SPOOK RICHY HUYJO FMG NICER ROBUD GOWZE SDO REO RENOL BOI PLUTO LKT FANID JUNKA SLIPP CPN NUNZU EVVER HUDVU LOCIS UGACE HLN HONVI ANNEM LINGE TEKOE AXABE LWT,MQO|JEDGI|PRB|PXN|VOLTA|PATYY|MOD|LIN|KATSO|SPOOK|RICHY|HUYJO|FMG|NICER|ROBUD|GOWZE|SDO|REO|RENOL|BOI|PLUTO|LKT|FANID|JUNKA|SLIPP|CPN|NUNZU|EVVER|HUDVU|LOCIS|UGACE|HLN|HONVI|ANNEM|LINGE|TEKOE|AXABE|LWT,MQO|JEDGI|PRB|PXN|VOLTA|PATYY|MOD|LIN|KATSO|SPOOK|RICHY|HUYJO|FMG|NICER|ROBUD|GOWZE|SDO|REO|RENOL|BOI|PLUTO|LKT|FANID|JUNKA|SLIPP|CPN|NUNZU|EVVER|HUDVU|LOCIS|UGACE|HLN|HONVI|ANNEM|LINGE|TEKOE|AXABE|LWT,38,38,true,true,,exact_match
V114,C,PNH CAUDE DOGIN CDS PEWAE VASTY SPS FLOPP FERET BYP GGG SPOUT EKPOW CARTH EXITE COVEX MARTA NUBOY AEX CATCS MIKLE MOGAN KNAPP ALIYA LSU VEILS RQR SNAKI SLIDD CLERY MUDDA GPT MINDO WIGGO AKXUT LBY,PNH|CAUDE|DOGIN|CDS|PEWAE|VASTY|SPS|FLOPP|FERET|BYP|GGG|SPOUT|EKPOW|CARTH|EXITE|COVEX|MARTA|NUBOY|AEX|CATCS|MIKLE|MOGAN|KNAPP|ALIYA|LSU|VEILS|RQR|SNAKI|SLIDD|CLERY|MUDDA|GPT|MINDO|WIGGO|AKXUT|LBY,PNH|CAUDE|DOGIN|CDS|PEWAE|VASTY|SPS|FLOPP|FERET|BYP|GGG|SPOUT|EKPOW|CARTH|EXITE|COVEX|MARTA|NUBOY|AEX|CATCS|MIKLE|MOGAN|KNAPP|ALIYA|LSU|VEILS|RQR|SNAKI|SLIDD|CLERY|MUDDA|GPT|MINDO|WIGGO|AKXUT|LBY,36,36,true,true,,exact_match
V115,C,CEW ITUYU ROMEK PIGON CHAFF REDDI MGM BEING KORNR WALTY TASYU HEENA JAPAM VUZ COLIG WILED SNEAR ARBEE BOAZE DUBBS ETOWA GROSS VXV HVQ MORAN JPU,CEW|ITUYU|ROMEK|PIGON|CHAFF|REDDI|MGM|BEING|KORNR|WALTY|TASYU|HEENA|JAPAM|VUZ|COLIG|WILED|SNEAR|ARBEE|BOAZE|DUBBS|ETOWA|GROSS|VXV|HVQ|MORAN|JPU,CEW|ITUYU|ROMEK|PIGON|CHAFF|REDDI|MGM|BEING|KORNR|WALTY|TASYU|HEENA|JAPAM|VUZ|COLIG|WILED|SNEAR|ARBEE|BOAZE|DUBBS|ETOWA|GROSS|VXV|HVQ|MORAN|JPU,26,26,true,true,,exact_match
V116,C,SFK GUYED LACIE LOPEZ LVZ EXAGE TALLI COATE SAX,SFK|GUYED|LACIE|LOPEZ|LVZ|EXAGE|TALLI|COATE|SAX,SFK|GUYED|LACIE|LOPEZ|LVZ|EXAGE|TALLI|COATE|SAX,9,9,true,true,,exact_match
V117,C,JPU PYRAT WEELD BEALL AIR WISKE,JPU|PYRAT|WEELD|BEALL|AIR|WISKE,JPU|PYRAT|WEELD|BEALL|AIR|WISKE,6,6,true,true,,exact_match
V118,C,MBW YEKUS PUCIP LAR JESAR SENSE RENRE CYS,MBW|YEKUS|PUCIP|LAR|JESAR|SENSE|RENRE|CYS,MBW|YEKUS|PUCIP|LAR|JESAR|SENSE|RENRE|CYS,8,8,true,true,,exact_match
V12,C,GVO RZS EMUXY PMD ETHER NASTE HELDE NULMN BASAL HEC CLIPP EED MEMPE JAWSY MUMTE TURNE CHILY DRK DRRTY JUWSO OATES HOXOL INW ZUN TAPDE CARTY HEGMA ABQ OTO ACH WASBI TCC JADIL VEGGE PNH UKDEW BROKE HINOD MMB ICT INDIC GAMWY LASKI AGEXY EMP EBJEL DODSN WETZL IYOCO ANX OCTAM FRANC COU STITH FTZ AUGST SNYDR TOY JACOB TWILA JIGSY CORKI BIB JOVAR WORKE LUPCE KELLY ZARHO OZMOE SHB AGC FURIX MILWO JST ZOTBI MIROY COFAX JUNEY POLLS LOMON HAR KUPPS BOYER WEPNA PTW,GVO|RZS|EMUXY|PMD|ETHER|NASTE|HELDE|NULMN|BASAL|HEC|CLIPP|EED|MEMPE|JAWSY|MUMTE|TURNE|CHILY|DRK|DRRTY|JUWSO|OATES|HOXOL|INW|ZUN|TAPDE|CARTY|HEGMA|ABQ|OTO|ACH|WASBI|TCC|JADIL|VEGGE|PNH|UKDEW|BROKE|HINOD|MMB|ICT|INDIC|GAMWY|LASKI|AGEXY|EMP|EBJEL|DODSN|WETZL|IYOCO|ANX|OCTAM|FRANC|COU|STITH|FTZ|AUGST|SNYDR|TOY|JACOB|TWILA|JIGSY|CORKI|BIB|JOVAR|WORKE|LUPCE|KELLY|ZARHO|OZMOE|SHB|AGC|FURIX|MILWO|JST|ZOTBI|MIROY|COFAX|JUNEY|POLLS|LOMON|HAR|KUPPS|BOYER|WEPNA|PTW,GVO|RZS|EMUXY|PMD|ETHER|NASTE|HELDE|NULMN|BASAL|HEC|CLIPP|EED|MEMPE|JAWSY|MUMTE|TURNE|CHILY|DRK|DRRTY|JUWSO|OATES|HOXOL|INW|ZUN|TAPDE|CARTY|HEGMA|ABQ|OTO|ACH|WASBI|TCC|JADIL|VEGGE|PNH|UKDEW|BROKE|HINOD|MMB|ICT|INDIC|GAMWY|LASKI|AGEXY|EMP|EBJEL|DODSN|WETZL|IYOCO|ANX|OCTAM|FRANC|COU|STITH|FTZ|AUGST|SNYDR|TOY|JACOB|TWILA|JIGSY|CORKI|BIB|JOVAR|WORKE|LUPCE|KELLY|ZARHO|OZMOE|SHB|AGC|FURIX|MILWO|JST|ZOTBI|MIROY|COFAX|JUNEY|POLLS|LOMON|HAR|KUPPS|BOYER|WEPNA|PTW,85,85,true,true,,exact_match
V12,H,KATHS NONNI LEANE KRYST KEOLA SHIGI HNL CKH GRITL BAMBO JOELE MAGGI SHARK,KATHS|NONNI|LEANE|KRYST|KEOLA|SHIGI|HNL|CKH|GRITL|BAMBO|JOELE|MAGGI|SHARK,KATHS|NONNI|LEANE|KRYST|KEOLA|SHIGI|HNL|CKH|GRITL|BAMBO|JOELE|MAGGI|SHARK,13,13,true,true,,exact_match
V120,C,SEA TAGOR NORMY FITGA WINIM CUNUR CASHS EAT OZALI EPH WIPES OWOSE EPAFY GEG PYPER EPENE JURSY KARPS MLP EDOBE HANIM CHARL SHIMY GTF JAYKE YOGOS ZEKEL UFXIT LWT CIWXU ESTRO MLS DIXLE DPR TUZCO NENOE PIR ELREE KAATS MHE YUGUL FRYRE FSD BILOO HAYNS GRUVE ONTIJ BANCO HAYOR JUGTO MCW AREDA SEATS ALO,SEA|TAGOR|NORMY|FITGA|WINIM|CUNUR|CASHS|EAT|OZALI|EPH|WIPES|OWOSE|EPAFY|GEG|PYPER|EPENE|JURSY|KARPS|MLP|EDOBE|HANIM|CHARL|SHIMY|GTF|JAYKE|YOGOS|ZEKEL|UFXIT|LWT|CIWXU|ESTRO|MLS|DIXLE|DPR|TUZCO|NENOE|PIR|ELREE|KAATS|MHE|YUGUL|FRYRE|FSD|BILOO|HAYNS|GRUVE|ONTIJ|BANCO|HAYOR|JUGTO|MCW|AREDA|SEATS|ALO,SEA|TAGOR|NORMY|FITGA|WINIM|CUNUR|CASHS|EAT|OZALI|EPH|WIPES|OWOSE|EPAFY|GEG|PYPER|EPENE|JURSY|KARPS|MLP|EDOBE|HANIM|CHARL|SHIMY|GTF|JAYKE|YOGOS|ZEKEL|UFXIT|LWT|CIWXU|ESTRO|MLS|DIXLE|DPR|TUZCO|NENOE|PIR|ELREE|KAATS|MHE|YUGUL|FRYRE|FSD|BILOO|HAYNS|GRUVE|ONTIJ|BANCO|HAYOR|JUGTO|MCW|AREDA|SEATS|ALO,54,54,true,true,,exact_match
V121,C,FJS BAYTS GYPSE OED UZEHE BROKN MOURN RBG SOZKY OTH SCOTY VAUGN EUG DOSEE MOHWK VIDAS WHIFF SNOKY DSD JABOT IMB JONWE BKE GOYEK DNJ LKT OSURE NOSEY DLN,FJS|BAYTS|GYPSE|OED|UZEHE|BROKN|MOURN|RBG|SOZKY|OTH|SCOTY|VAUGN|EUG|DOSEE|MOHWK|VIDAS|WHIFF|SNOKY|DSD|JABOT|IMB|JONWE|BKE|GOYEK|DNJ|LKT|OSURE|NOSEY|DLN,FJS|BAYTS|GYPSE|OED|UZEHE|BROKN|MOURN|RBG|SOZKY|OTH|SCOTY|VAUGN|EUG|DOSEE|MOHWK|VIDAS|WHIFF|SNOKY|DSD|JABOT|IMB|JONWE|BKE|GOYEK|DNJ|LKT|OSURE|NOSEY|DLN,29,29,true,true,,exact_match
V122,C,CEC REFIX OBRIN CEXUN CONLI WISEP PAPLE OLECY GNATS OED BRUTE LANKS JEXAM CEGAN ACLOB LEIFF OLEBY LMT BIDDS LKV REO,CEC|REFIX|OBRIN|CEXUN|CONLI|WISEP|PAPLE|OLECY|GNATS|OED|BRUTE|LANKS|JEXAM|CEGAN|ACLOB|LEIFF|OLEBY|LMT|BIDDS|LKV|REO,CEC|REFIX|OBRIN|CEXUN|CONLI|WISEP|PAPLE|OLECY|GNATS|OED|BRUTE|LANKS|JEXAM|CEGAN|ACLOB|LEIFF|OLEBY|LMT|BIDDS|LKV|REO,21,21,true,true,,exact_match
V123,C,MITCH GEEMO SWANN TACKS UKIEY CANUV OOD RUUTH DAVYS ENZEW HOLEY BRAND KORRY RBV TYKES MINKS RENUE APPLE TICKL PROUD DIALS LGA FAMMA CRALY HAARP RYMES CMK NOBBI CASSH TRESA WIGAN ATHOS GROUP ALB TIMKE CAM,MITCH|GEEMO|SWANN|TACKS|UKIEY|CANUV|OOD|RUUTH|DAVYS|ENZEW|HOLEY|BRAND|KORRY|RBV|TYKES|MINKS|RENUE|APPLE|TICKL|PROUD|DIALS|LGA|FAMMA|CRALY|HAARP|RYMES|CMK|NOBBI|CASSH|TRESA|WIGAN|ATHOS|GROUP|ALB|TIMKE|CAM,MITCH|GEEMO|SWANN|TACKS|UKIEY|CANUV|OOD|RUUTH|DAVYS|ENZEW|HOLEY|BRAND|KORRY|RBV|TYKES|MINKS|RENUE|APPLE|TICKL|PROUD|DIALS|LGA|FAMMA|CRALY|HAARP|RYMES|CMK|NOBBI|CASSH|TRESA|WIGAN|ATHOS|GROUP|ALB|TIMKE|CAM,36,36,true,true,,exact_match
V124,C,BYP OKUCI MONTE RAKOC PRX YOTUB DEENS NEPRE HOT BEGAN LIT HILLE,BYP|OKUCI|MONTE|RAKOC|PRX|YOTUB|DEENS|NEPRE|HOT|BEGAN|LIT|HILLE,BYP|OKUCI|MONTE|RAKOC|PRX|YOTUB|DEENS|NEPRE|HOT|BEGAN|LIT|HILLE,12,12,true,true,,exact_match
V128,C,HVQ SWIFT BITES HAWKI VELLI BOIER DEKAY TTUMS LURAY CSN,HVQ|SWIFT|BITES|HAWKI|VELLI|BOIER|DEKAY|TTUMS|LURAY|CSN,HVQ|SWIFT|BITES|HAWKI|VELLI|BOIER|DEKAY|TTUMS|LURAY|CSN,10,10,true,true,,exact_match
V129,C,SPI GROWL LOTTO EVERY PIA JPAUL GENSO NOWSO CVA LOTTE DBQ SWAGG FARON QUEST PKRNA ODI CALMS WUMBO EAU UCACI ENTAF QESCA LAMPY DLH HIB TOEGO INKER ZUNNI RAXUE SWAMP INL,SPI|GROWL|LOTTO|EVERY|PIA|JPAUL|GENSO|NOWSO|CVA|LOTTE|DBQ|SWAGG|FARON|QUEST|PKRNA|ODI|CALMS|WUMBO|EAU|UCACI|ENTAF|QESCA|LAMPY|DLH|HIB|TOEGO|INKER|ZUNNI|RAXUE|SWAMP|INL,SPI|GROWL|LOTTO|EVERY|PIA|JPAUL|GENSO|NOWSO|CVA|LOTTE|DBQ|SWAGG|FARON|QUEST|PKRNA|ODI|CALMS|WUMBO|EAU|UCACI|ENTAF|QESCA|LAMPY|DLH|HIB|TOEGO|INKER|ZUNNI|RAXUE|SWAMP|INL,31,31,true,true,,exact_match
V13,C,MFE RAYMO MANNY OPULL ASCOT SOLON POGOE CRP ROKKI WORRY AUSTS BLOKS IVOLY TANNA PSX PUKME COSDI ROSEN IAH CLEEP LEGGE WELRO LFK JIPRI CARTH SAMMS ZEVEB BEKEN YECLU EIC IDDAS YIBUN DUBOW TXK DEENS PGO HADES UXADY FSM IXNEL AYUWU CHESO BARKK WARAR BOYLE RZC BUM INRAM ANX LYMES EXCEL LASSO JAWED LMN WIVEY DSM ANKEN NEVAD SHODR ALOCK MCW GOTHE NEWRY KASPR ZIBBY DELZY PEPPR AHMIT FGT,MFE|RAYMO|MANNY|OPULL|ASCOT|SOLON|POGOE|CRP|ROKKI|WORRY|AUSTS|BLOKS|IVOLY|TANNA|PSX|PUKME|COSDI|ROSEN|IAH|CLEEP|LEGGE|WELRO|LFK|JIPRI|CARTH|SAMMS|ZEVEB|BEKEN|YECLU|EIC|IDDAS|YIBUN|DUBOW|TXK|DEENS|PGO|HADES|UXADY|FSM|IXNEL|AYUWU|CHESO|BARKK|WARAR|BOYLE|RZC|BUM|INRAM|ANX|LYMES|EXCEL|LASSO|JAWED|LMN|WIVEY|DSM|ANKEN|NEVAD|SHODR|ALOCK|MCW|GOTHE|NEWRY|KASPR|ZIBBY|DELZY|PEPPR|AHMIT|FGT,MFE|RAYMO|MANNY|OPULL|ASCOT|SOLON|POGOE|CRP|ROKKI|WORRY|AUSTS|BLOKS|IVOLY|TANNA|PSX|PUKME|COSDI|ROSEN|IAH|CLEEP|LEGGE|WELRO|LFK|JIPRI|CARTH|SAMMS|ZEVEB|BEKEN|YECLU|EIC|IDDAS|YIBUN|DUBOW|TXK|DEENS|PGO|HADES|UXADY|FSM|IXNEL|AYUWU|CHESO|BARKK|WARAR|BOYLE|RZC|BUM|INRAM|ANX|LYMES|EXCEL|LASSO|JAWED|LMN|WIVEY|DSM|ANKEN|NEVAD|SHODR|ALOCK|MCW|GOTHE|NEWRY|KASPR|ZIBBY|DELZY|PEPPR|AHMIT|FGT,69,69,true,true,,exact_match
V13,H,CKH GRITL BAMBO JOELE MAGGI SERYU TOADS,CKH|GRITL|BAMBO|JOELE|MAGGI|SERYU|TOADS,CKH|GRITL|BAMBO|JOELE|MAGGI|SERYU|TOADS,7,7,true,true,,exact_match
V132,C,MBW MOIST CYS HAMER SHOOP RAYME TUMBL AKO GERON GLD ORION RANSO DISKS HARAN SPELT YETRU OKZUC JASIG HUT SGF ROBCO LANEZ STEME TBN BACTA LENOX,MBW|MOIST|CYS|HAMER|SHOOP|RAYME|TUMBL|AKO|GERON|GLD|ORION|RANSO|DISKS|HARAN|SPELT|YETRU|OKZUC|JASIG|HUT|SGF|ROBCO|LANEZ|STEME|TBN|BACTA|LENOX,MBW|MOIST|CYS|HAMER|SHOOP|RAYME|TUMBL|AKO|GERON|GLD|ORION|RANSO|DISKS|HARAN|SPELT|YETRU|OKZUC|JASIG|HUT|SGF|ROBCO|LANEZ|STEME|TBN|BACTA|LENOX,26,26,true,true,,exact_match
V133,C,LINCO ALDOH BZM ZUGAT MULBE HUBVA STOVE DORFF TELOC KENYA PINEE FEDEX HVQ MBS WHIPP LADIN BORIN TVC CUBKO ESC ZALKI VNZNT SAW PEVXI CMX INL JGKPL,LINCO|ALDOH|BZM|ZUGAT|MULBE|HUBVA|STOVE|DORFF|TELOC|KENYA|PINEE|FEDEX|HVQ|MBS|WHIPP|LADIN|BORIN|TVC|CUBKO|ESC|ZALKI|VNZNT|SAW|PEVXI|CMX|INL|JGKPL,LINCO|ALDOH|BZM|ZUGAT|MULBE|HUBVA|STOVE|DORFF|TELOC|KENYA|PINEE|FEDEX|HVQ|MBS|WHIPP|LADIN|BORIN|TVC|CUBKO|ESC|ZALKI|VNZNT|SAW|PEVXI|CMX|INL|JGKPL|U.S. CANADIAN BORDER-6,27,28,false,false,27,token_count_mismatch
V134,C,FFU MAYGY YMONT ARBIH PUC COPUK JISIG JNC PACES EDUKY HUGSI RIYNO SLOLM GLENO LINDZ DBL HERLS LAWSN DAVVY FUNDS BREWS BINBE FQF,FFU|MAYGY|YMONT|ARBIH|PUC|COPUK|JISIG|JNC|PACES|EDUKY|HUGSI|RIYNO|SLOLM|GLENO|LINDZ|DBL|HERLS|LAWSN|DAVVY|FUNDS|BREWS|BINBE|FQF,FFU|MAYGY|YMONT|ARBIH|PUC|COPUK|JISIG|JNC|PACES|EDUKY|HUGSI|RIYNO|SLOLM|GLENO|LINDZ|DBL|HERLS|LAWSN|DAVVY|FUNDS|BREWS|BINBE|FQF,23,23,true,true,,exact_match
V135,C,SAYUL BZA COPAW YOCEP BLH ROGBE PKE EED GORSY GFS WHIGG CLARR HIDEN BTY LIDAT TEZUM TPH,SAYUL|BZA|COPAW|YOCEP|BLH|ROGBE|PKE|EED|GORSY|GFS|WHIGG|CLARR|HIDEN|BTY|LIDAT|TEZUM|TPH,SAYUL|BZA|COPAW|YOCEP|BLH|ROGBE|PKE|EED|GORSY|GFS|WHIGG|CLARR|HIDEN|BTY|LIDAT|TEZUM|TPH,17,17,true,true,,exact_match
V136,C,HCH SWELL VXV AUBRY SOT BARRD AFTEN HMV DAMAS STOVE SPEEL MAXME PSK TABER PIGGS DUNCE SBV ALDAN BILLA DUHAM RDU GURBE LANHO DENIL HOKMU FAY EYOBI NERTE COTUB WILDS MOKKA HICKE CRE,HCH|SWELL|VXV|AUBRY|SOT|BARRD|AFTEN|HMV|DAMAS|STOVE|SPEEL|MAXME|PSK|TABER|PIGGS|DUNCE|SBV|ALDAN|BILLA|DUHAM|RDU|GURBE|LANHO|DENIL|HOKMU|FAY|EYOBI|NERTE|COTUB|WILDS|MOKKA|HICKE|CRE,HCH|SWELL|VXV|AUBRY|SOT|BARRD|AFTEN|HMV|DAMAS|STOVE|SPEEL|MAXME|PSK|TABER|PIGGS|DUNCE|SBV|ALDAN|BILLA|DUHAM|RDU|GURBE|LANHO|DENIL|HOKMU|FAY|EYOBI|NERTE|COTUB|WILDS|MOKKA|HICKE|CRE,33,33,true,true,,exact_match
V137,C,NOVOS IPL BRAWL ZUNGU HENOM TRM PSP WHETO MORON ARRAN PZUKY CAPTZ HITOP HESPE PURPS PMD MOLTT VICKY JEFFY GMN TAFTO AVE,NOVOS|IPL|BRAWL|ZUNGU|HENOM|TRM|PSP|WHETO|MORON|ARRAN|PZUKY|CAPTZ|HITOP|HESPE|PURPS|PMD|MOLTT|VICKY|JEFFY|GMN|TAFTO|AVE,NOVOS|IPL|BRAWL|ZUNGU|HENOM|TRM|PSP|WHETO|MORON|ARRAN|PZUKY|CAPTZ|HITOP|HESPE|PURPS|PMD|MOLTT|VICKY|JEFFY|GMN|TAFTO|AVE,22,22,true,true,,exact_match
V138,C,RIW HUNTZ MBW CIKNA MILKY CYS MOCTU EGBER PIETY SNY GRI BRADY CFLCV GAMBL OCEYI LNK LEBYI MEPWE OVR,RIW|HUNTZ|MBW|CIKNA|MILKY|CYS|MOCTU|EGBER|PIETY|SNY|GRI|BRADY|CFLCV|GAMBL|OCEYI|LNK|LEBYI|MEPWE|OVR,RIW|HUNTZ|MBW|CIKNA|MILKY|CYS|MOCTU|EGBER|PIETY|SNY|GRI|BRADY|CFLCV|GAMBL|OCEYI|LNK|LEBYI|MEPWE|OVR,19,19,true,true,,exact_match
