airwayId,airwayLocation,pointSeq,currentSegValue,currentSegType,nextRowPointSeq,nextRowSegValue,nextSegRaw,nextSegMatchesNextRow,magCourse,oppMagCourse,magCourseDistance,gapFlag,signalGapFlag,dogleg,isTerminalPoint,segmentAttributePresent,sourceRowNumber
T398,C,330,PRONE,RP   ,340,COMAR,COMAR,true,86.4,268.3,33.84,N,N,N,false,true,8301
T398,C,340,COMAR,WP   ,350,JILIS,JILIS,true,86.4,268.3,24.9,N,N,N,false,true,8302
T398,C,350,JILIS,WP   ,360,CRAND,CRAND,true,94.8,275.14,13.74,N,N,Y,false,true,8303
T398,C,360,CRAND,WP   ,370,MADOL,MADOL,true,96.25,277.41,11.92,N,N,Y,false,true,8304
T398,C,370,MADOL,RP   ,380,MELLS,MELLS,true,96.25,277.41,17.87,N,N,N,false,true,8305
T398,C,380,MELLS,RP   ,390,BALNN,BALNN,true,96.25,277.41,16.59,N,N,N,false,true,8306
T398,C,390,BALNN,WP   ,400,DAYEL,DAYEL,true,92.28,274.72,31.55,N,N,Y,false,true,8307
T398,C,400,DAYEL,WP   ,410,DILLA,DILLA,true,92.28,274.72,5.21,N,N,N,false,true,8308
T398,C,410,DILLA,WP   ,420,SUNET,SUNET,true,92.28,274.72,14.97,N,N,N,false,true,8309
T398,C,420,SUNET,WP   ,430,RESTS,RESTS,true,92.28,274.72,7.19,N,N,N,false,true,8310
T398,C,430,RESTS,WP   ,440,UNMAN,UNMAN,true,92.28,274.72,24.31,N,N,N,false,true,8311
T398,C,440,UNMAN,RP   ,450,BURGG,BURGG,true,92.28,274.72,14.96,N,N,N,false,true,8312
T398,C,450,BURGG,WP   ,460,GAFFE,GAFFE,true,85.94,266.39,18.6,N,N,Y,false,true,8313
T398,C,460,GAFFE,WP   ,470,CRLNA,CRLNA,true,83.89,264.64,30.73,N,N,Y,false,true,8314
T398,C,470,CRLNA,WP   ,480,LOCAS,LOCAS,true,99.51,280.1,24.77,N,N,Y,false,true,8315
T398,C,480,LOCAS,RP   ,490,ZOPOC,ZOPOC,true,96.86,277.64,14.2,N,N,Y,false,true,8316
T398,C,490,ZOPOC,RP   ,500,GIPPR,GIPPR,true,96.86,277.64,8.44,N,N,N,false,true,8317
T398,C,500,GIPPR,RP   ,510,PEKNN,PEKNN,true,96.86,277.64,5.55,N,N,N,false,true,8318
T398,C,510,PEKNN,RP   ,520,RELPY,RELPY,true,96.86,277.64,4,N,N,N,false,true,8319
T398,C,520,RELPY,WP   ,530,GMINI,GMINI,true,100.55,280.79,11.03,N,N,Y,false,true,8320
T398,C,530,GMINI,WP   ,540,JIMYV,JIMYV,true,56.39,236.75,18.54,N,N,Y,false,true,8321
T398,C,540,JIMYV,WP   ,550,ACUTE,ACUTE,true,51.97,232.25,16,N,N,Y,false,true,8322
T398,C,550,ACUTE,WP   ,560,RDU,RDU,true,50.18,230.54,20.91,N,N,Y,false,true,8323
T398,C,560,RDU,VORTAC,570,AIMHI,AIMHI,true,46.1,227.24,30.06,N,N,Y,false,true,8324
T398,C,570,AIMHI,WP   ,580,BEXGO,BEXGO,true,46.1,227.24,16.96,N,N,N,false,true,8325
T398,C,580,BEXGO,WP   ,590,BOUSY,BOUSY,true,46.1,227.24,23.95,N,N,N,false,true,8326
T398,C,590,BOUSY,WP   ,600,MANGE,MANGE,true,43.78,224.01,14.91,N,N,Y,false,true,8327
T398,C,600,MANGE,WP   ,610,THHMP,THHMP,true,44.95,225.49,34.19,N,N,Y,false,true,8328
T398,C,610,THHMP,WP   ,620,SVILL,SVILL,true,47.96,228.34,22.34,N,N,Y,false,true,8329
T398,C,620,SVILL,WP   ,630,TAPPA,TAPPA,true,49.51,229.74,14.18,N,N,Y,false,true,8330
T398,C,630,TAPPA,WP   ,,,,,,,,N,N,Y,true,false,8331
T399,A,10,TKA,VOR/DME,20,EGRAM,EGRAM,true,356.82,177.11,30.02,N,N,Y,false,true,8332
T399,A,20,EGRAM,RP   ,30,ZEKLI,ZEKLI,true,356.82,177.11,5.48,N,N,N,false,true,8333
T399,A,30,ZEKLI,WP   ,40,AILEE,AILEE,true,356.82,177.11,44.36,N,N,N,false,true,8334
T399,A,40,AILEE,RP   ,50,CRISL,CRISL,true,342.34,162.31,11.1,N,N,Y,false,true,8335
T399,A,50,CRISL,WP   ,60,PAWWW,PAWWW,true,342.34,162.31,11.12,N,N,N,false,true,8336
T399,A,60,PAWWW,WP   ,70,EVIEE,EVIEE,true,348.4,168.4,10,N,N,Y,false,true,8337
T399,A,70,EVIEE,WP   ,80,WHYTT,WHYTT,true,339.33,159.31,14.46,N,N,Y,false,true,8338
T399,A,80,WHYTT,WP   ,90,ENN,ENN,true,33.48,213.76,19.52,N,N,Y,false,true,8339
T399,A,90,ENN,VORTAC,,,,,,,,N,N,Y,true,false,8340
T400,C,10,LLUKY,WP   ,20,YAPUC,YAPUC,true,60.74,242.45,48.97,N,N,Y,false,true,8341
T400,C,20,YAPUC,WP   ,30,HIVNO,HIVNO,true,60.74,242.45,4.55,N,N,N,false,true,8342
T400,C,30,HIVNO,WP   ,40,FIITS,FIITS,true,60.74,242.45,7.55,N,N,N,false,true,8343
T400,C,40,FIITS,WP   ,50,JAKDI,JAKDI,true,57.42,239.98,12.1,N,N,Y,false,true,8344
T400,C,50,JAKDI,WP   ,60,JILRO,JILRO,true,57.42,239.98,24.21,N,N,N,false,true,8345
T400,C,60,JILRO,WP   ,70,CATID,CATID,true,57.42,239.98,24.05,N,N,N,false,true,8346
T400,C,70,CATID,WP   ,80,MUSGE,MUSGE,true,57.42,239.98,8.82,N,N,N,false,true,8347
T400,C,80,MUSGE,WP   ,90,DURWN,DURWN,true,57.42,239.98,21.12,N,N,N,false,true,8348
T400,C,90,DURWN,WP   ,100,CUDET,CUDET,true,62.32,244.75,10.86,N,N,Y,false,true,8349
T400,C,100,CUDET,WP   ,110,YOPBU,YOPBU,true,62.32,244.75,19.15,N,N,N,false,true,8350
T400,C,110,YOPBU,WP   ,120,WAGIK,WAGIK,true,62.32,244.75,22.14,N,N,N,false,true,8351
T400,C,120,WAGIK,WP   ,130,TUPBU,TUPBU,true,62.32,244.75,18,N,N,N,false,true,8352
T400,C,130,TUPBU,WP   ,140,MEMCO,MEMCO,true,62.32,244.75,9.99,N,N,N,false,true,8353
T400,C,140,MEMCO,WP   ,150,ZANNA,ZANNA,true,28.44,209.17,13.01,N,N,Y,false,true,8354
T400,C,150,ZANNA,WP   ,160,WULEP,WULEP,true,28.44,209.17,12.86,N,N,N,false,true,8355
T400,C,160,WULEP,RP   ,170,ZOSAG,ZOSAG,true,28.44,209.17,15.68,N,N,N,false,true,8356
T400,C,170,ZOSAG,WP   ,,,,,,,,N,N,Y,true,false,8357
T401,C,10,EXTRA,RP   ,20,ALTTA,ALTTA,true,326.76,146.63,14.46,N,N,Y,false,true,8358
T401,C,20,ALTTA,RP   ,30,NOHIT,NOHIT,true,343.48,163.33,35.51,N,N,Y,false,true,8359
T401,C,30,NOHIT,WP   ,40,BNAKI,BNAKI,true,331.05,150.67,46.78,N,N,Y,false,true,8360
T401,C,40,BNAKI,WP   ,50,UNDRR,UNDRR,true,326.33,146.22,12.96,N,N,Y,false,true,8361
T401,C,50,UNDRR,WP   ,60,OVRRR,OVRRR,true,346.9,166.8,26.7,N,N,Y,false,true,8362
T401,C,60,OVRRR,WP   ,70,MARRI,MARRI,true,1.53,181.55,13.95,N,N,Y,false,true,8363
T401,C,70,MARRI,RP   ,,,,,,,,N,N,Y,true,false,8364
T403,C,10,GENEO,WP   ,20,TESEE,TESEE,true,327.32,146.2,42.31,N,N,Y,false,true,8365
T403,C,20,TESEE,WP   ,30,AXN,AXN,true,327.32,146.2,19.42,N,N,N,false,true,8366
T403,C,30,AXN,VOR/DME,40,PKD,PKD,true,5.36,185.66,56.8,N,N,Y,false,true,8367
T403,C,40,PKD,DME,50,BLUOX,BLUOX,true,1.46,181.56,40.73,N,N,Y,false,true,8368
T403,C,50,BLUOX,RP   ,,,,,,,,N,N,Y,true,false,8369
T404,C,10,TYGRR,WP   ,20,RENFO,RENFO,true,64.05,245.89,19.22,N,N,Y,false,true,8370
T404,C,20,RENFO,RP   ,30,PREST,PREST,true,64.05,245.89,7.25,N,N,N,false,true,8371
T404,C,30,PREST,RP   ,40,WILMS,WILMS,true,64.05,245.89,20.2,N,N,N,false,true,8372
T404,C,40,WILMS,RP   ,50,POTAR,POTAR,true,64.05,245.89,16.9,N,N,N,false,true,8373
T404,C,50,POTAR,RP   ,60,BYROE,BYROE,true,64.05,245.89,15.18,N,N,N,false,true,8374
T404,C,60,BYROE,WP   ,70,NOKIE,NOKIE,true,64.05,245.89,8.74,N,N,N,false,true,8375
T404,C,70,NOKIE,WP   ,80,RIPPI,RIPPI,true,56.43,238.29,20.2,N,N,Y,false,true,8376
T404,C,80,RIPPI,RP   ,90,HADOC,HADOC,true,56.43,238.29,20.32,N,N,N,false,true,8377
T404,C,90,HADOC,RP   ,100,MISTY,MISTY,true,56.43,238.29,11.93,N,N,N,false,true,8378
T404,C,100,MISTY,WP   ,110,HARLE,HARLE,true,56.43,238.29,12.6,N,N,N,false,true,8379
T404,C,110,HARLE,WP   ,120,WANSA,WANSA,true,56.43,238.29,31.35,N,N,N,false,true,8380
T404,C,120,WANSA,WP   ,130,GRAZE,GRAZE,true,87.5,268.82,13.01,N,N,Y,false,true,8381
T404,C,130,GRAZE,WP   ,140,SAMMI,SAMMI,true,87.5,268.82,13.24,N,N,N,false,true,8382
T404,C,140,SAMMI,RP   ,150,STEET,STEET,true,87.5,268.82,13.59,N,N,N,false,true,8383
T404,C,150,STEET,RP   ,160,CAYCE,CAYCE,true,87.5,268.82,16.31,N,N,N,false,true,8384
T404,C,160,CAYCE,WP   ,,,,,,,,N,N,Y,true,false,8385
T405,C,10,FIITS,WP   ,20,PUKIC,PUKIC,true,328.19,147.28,17.15,N,N,Y,false,true,8386
T405,C,20,PUKIC,RP   ,30,HORML,HORML,true,328.19,147.28,12.28,N,N,N,false,true,8387
T405,C,30,HORML,WP   ,40,TECUD,TECUD,true,328.19,147.28,13.76,N,N,N,false,true,8388
T405,C,40,TECUD,WP   ,50,MHE,MHE,true,328.19,147.28,15.71,N,N,N,false,true,8389
T405,C,50,MHE,VOR/DME,60,WELEK,WELEK,true,340.07,159.68,13.95,N,N,Y,false,true,8390
T405,C,60,WELEK,WP   ,70,DIDDL,DIDDL,true,340.07,159.68,27.55,N,N,N,false,true,8391
T405,C,70,DIDDL,WP   ,80,TULLA,TULLA,true,353.93,173.84,21,N,N,Y,false,true,8392
T405,C,80,TULLA,WP   ,90,EFJAM,EFJAM,true,353.93,173.84,25.55,N,N,N,false,true,8393
T405,C,90,EFJAM,WP   ,100,ABR,ABR,true,353.93,173.84,12.15,N,N,N,false,true,8394
T405,C,100,ABR,VOR/DME,110,WODTY,WODTY,true,348.29,167.83,36,N,N,Y,false,true,8395
T405,C,110,WODTY,RP   ,120,GICAY,GICAY,true,348.29,167.83,2.89,N,N,N,false,true,8396
T405,C,120,GICAY,RP   ,130,FAHTU,FAHTU,true,348.29,167.83,38.06,N,N,N,false,true,8397
T405,C,130,FAHTU,RP   ,140,JMS,JMS,true,348.29,167.83,14.93,N,N,N,false,true,8398
T405,C,140,JMS,VOR/DME,150,FARRM,FARRM,true,333.03,152.53,36.19,N,N,Y,false,true,8399
T405,C,150,FARRM,WP   ,160,WADIM,WADIM,true,2.7,182.87,22.98,N,N,Y,false,true,8400
T405,C,160,WADIM,WP   ,170,GICHI,GICHI,true,2.7,182.87,14.99,N,N,N,false,true,8401
T405,C,170,GICHI,WP   ,,,,,,,,N,N,Y,true,false,8402
T406,C,10,KNZLY,WP   ,20,HAYES,HAYES,true,86.24,267.5,9.99,N,N,Y,false,true,8403
T406,C,20,HAYES,RP   ,30,ARTEL,ARTEL,true,86.24,267.5,9.5,N,N,N,false,true,8404
T406,C,30,ARTEL,RP   ,40,CRISP,CRISP,true,86.24,267.5,10.49,N,N,N,false,true,8405
T406,C,40,CRISP,RP   ,50,MICRO,MICRO,true,86.24,267.5,11.94,N,N,N,false,true,8406
T406,C,50,MICRO,RP   ,60,ZIROR,ZIROR,true,86.24,267.5,4.04,N,N,N,false,true,8407
T406,C,60,ZIROR,RP   ,70,DAFLY,DAFLY,true,86.24,267.5,11.99,N,N,N,false,true,8408
T406,C,70,DAFLY,WP   ,80,ROSEY,ROSEY,true,64.47,245.29,16.98,N,N,Y,false,true,8409
T406,C,80,ROSEY,RP   ,90,TATER,TATER,true,64.47,245.29,17.27,N,N,N,false,true,8410
T406,C,90,TATER,RP   ,100,RCOLA,RCOLA,true,64.47,245.29,6.01,N,N,N,false,true,8411
T406,C,100,RCOLA,WP   ,110,DILLS,DILLS,true,87.17,268.98,17.72,N,N,Y,false,true,8412
T406,C,110,DILLS,RP   ,120,WALKE,WALKE,true,87.17,268.98,8.11,N,N,N,false,true,8413
T406,C,120,WALKE,RP   ,130,TICKS,TICKS,true,87.17,268.98,12.16,N,N,N,false,true,8414
T406,C,130,TICKS,RP   ,140,RYTHM,RYTHM,true,87.17,268.98,18.69,N,N,N,false,true,8415
T406,C,140,RYTHM,RP   ,150,FRANK,FRANK,true,87.17,268.98,10.48,N,N,N,false,true,8416
T406,C,150,FRANK,RP   ,160,PELLO,PELLO,true,87.17,268.98,13.97,N,N,N,false,true,8417
T406,C,160,PELLO,WP   ,170,WIGGO,WIGGO,true,64.93,246.41,30.5,N,N,Y,false,true,8418
T406,C,170,WIGGO,RP   ,180,GARTS,GARTS,true,64.93,246.41,41.37,N,N,N,false,true,8419
T406,C,180,GARTS,WP   ,190,ERNON,ERNON,true,71.99,253.34,21.95,N,N,Y,false,true,8420
T406,C,190,ERNON,WP   ,200,WIILL,WIILL,true,71.99,253.34,40.25,N,N,N,false,true,8421
T406,C,200,WIILL,WP   ,210,CHAFF,CHAFF,true,76.35,257.55,39.39,N,N,Y,false,true,8422
T406,C,210,CHAFF,RP   ,220,RUTEL,RUTEL,true,76.35,257.55,13.74,N,N,N,false,true,8423
T406,C,220,RUTEL,RP   ,230,BANBI,BANBI,true,81.2,262.66,31.51,N,N,Y,false,true,8424
T406,C,230,BANBI,RP   ,240,CHIRP,CHIRP,true,81.2,262.66,18.35,N,N,N,false,true,8425
T406,C,240,CHIRP,RP   ,250,TYGRR,TYGRR,true,81.2,262.66,14.55,N,N,N,false,true,8426
T406,C,250,TYGRR,WP   ,260,LUMPP,LUMPP,true,83.77,265.72,28.5,N,N,Y,false,true,8427
T406,C,260,LUMPP,RP   ,270,AMAPO,AMAPO,true,83.77,265.72,13.44,N,N,N,false,true,8428
T406,C,270,AMAPO,RP   ,280,LILLY,LILLY,true,83.77,265.72,16.98,N,N,N,false,true,8429
T406,C,280,LILLY,RP   ,290,GUVNR,GUVNR,true,83.77,265.72,12.02,N,N,N,false,true,8430
T406,C,290,GUVNR,RP   ,300,GAMSE,GAMSE,true,83.77,265.72,5.02,N,N,N,false,true,8431
T406,C,300,GAMSE,RP   ,310,DOOLY,DOOLY,true,83.77,265.72,8.76,N,N,N,false,true,8432
T406,C,310,DOOLY,WP   ,320,OCONE,OCONE,true,72.23,254.9,46.56,N,N,Y,false,true,8433
T406,C,320,OCONE,RP   ,330,KLICK,KLICK,true,72.23,254.9,5.92,N,N,N,false,true,8434
T406,C,330,KLICK,RP   ,340,MILEN,MILEN,true,72.23,254.9,51.75,N,N,N,false,true,8435
T406,C,340,MILEN,RP   ,350,DURBE,DURBE,true,72.23,254.9,17.35,N,N,N,false,true,8436
T406,C,350,DURBE,WP   ,,,,,,,,N,N,Y,true,false,8437
T407,C,10,FSD,VORTAC,20,VOLGA,VOLGA,true,346.53,166.03,32,N,N,Y,false,true,8438
T407,C,20,VOLGA,RP   ,30,OBITT,OBITT,true,346.53,166.03,17.65,N,N,N,false,true,8439
T407,C,30,OBITT,WP   ,40,VESTY,VESTY,true,346.53,166.03,16.65,N,N,N,false,true,8440
T407,C,40,VESTY,WP   ,50,FFORT,FFORT,true,346.53,166.03,15.01,N,N,N,false,true,8441
T407,C,50,FFORT,WP   ,60,STUCK,STUCK,true,3.59,184.05,21.21,N,N,Y,false,true,8442
T407,C,60,STUCK,WP   ,70,RIRCO,RIRCO,true,3.59,184.05,17.79,N,N,N,false,true,8443
T407,C,70,RIRCO,WP   ,80,GUVEY,GUVEY,true,3.59,184.05,17.51,N,N,N,false,true,8444
T407,C,80,GUVEY,WP   ,90,LOCKR,LOCKR,true,3.59,184.05,19.56,N,N,N,false,true,8445
T407,C,90,LOCKR,WP   ,100,RUSTD,RUSTD,true,3.59,184.05,11.26,N,N,N,false,true,8446
T407,C,100,RUSTD,WP   ,110,FAR,FAR,true,3.59,184.05,19.81,N,N,N,false,true,8447
T407,C,110,FAR,VOR/DME,120,PAWSS,PAWSS,true,346.84,166.36,20,N,N,Y,false,true,8448
T407,C,120,PAWSS,RP   ,130,JOCOR,JOCOR,true,346.84,166.36,33.4,N,N,N,false,true,8449
T407,C,130,JOCOR,RP   ,140,GFK,GFK,true,346.84,166.36,20,N,N,N,false,true,8450
T407,C,140,GFK,VOR/DME,150,WUTSO,WUTSO,true,0,180.11,17.74,N,N,Y,false,true,8451
T407,C,150,WUTSO,WP   ,160,NALCO,NALCO,true,0,180.11,18.66,N,N,N,false,true,8452
T407,C,160,NALCO,WP   ,170,WUBED,WUBED,true,0,180.11,9.91,N,N,N,false,true,8453
T407,C,170,WUBED,WP   ,180,ZOMTA,ZOMTA,true,356.72,176.73,16.51,N,N,Y,false,true,8454
T407,C,180,ZOMTA,WP   ,190,U.S. CANADIAN BORDER-1,U.S. CANADIAN BORDER-1,true,,,,N,N,Y,false,true,8455
T407,C,190,U.S. CANADIAN BORDER-1,,,,,,,,,N,N,N,true,false,8456
T408,C,10,NOKIE,WP   ,20,OTGUQ,OTGUQ,true,106.23,287.17,13.09,N,N,Y,false,true,8457
T408,C,20,OTGUQ,WP   ,30,CARYS,CARYS,true,106.23,287.17,4.07,N,N,N,false,true,8458
T408,C,30,CARYS,WP   ,40,APELE,APELE,true,106.23,287.17,5.84,N,N,N,false,true,8459
T408,C,40,APELE,WP   ,50,GUMPY,GUMPY,true,106.23,287.17,19.1,N,N,N,false,true,8460
T408,C,50,GUMPY,WP   ,60,OCONE,OCONE,true,111.54,292.65,9.07,N,N,Y,false,true,8461
T408,C,60,OCONE,RP   ,70,EHEJO,EHEJO,true,111.54,292.65,30.07,N,N,N,false,true,8462
T408,C,70,EHEJO,RP   ,80,LOTTS,LOTTS,true,111.54,292.65,12.2,N,N,N,false,true,8463
T408,C,80,LOTTS,RP   ,90,BROSE,BROSE,true,115.72,296.45,9.27,N,N,Y,false,true,8464
