procedureKey,procedureType,variantCount,matchedVariantCount,connectedMatchedVariantCount,notConnectedMatchedVariantCount,uniqueInterfacePointCount,connectedInterfacePointCount,hasAnyMatchedVariant,hasAnyConnectedMatchedVariant,allMatchedVariantsUnconnected,onlyIncompleteVariants
PROCEDURE:STAR:CRVZA.CRVZA2,STAR,15,15,0,15,3,0,true,false,true,false
PROCEDURE:STAR:CSI.CSI3,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:CSTAL.CSTAL3,STAR,20,20,5,15,4,1,true,true,false,false
PROCEDURE:STAR:CURLY.CURLY3,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:CUTTA.JESEY5,STAR,6,6,0,6,2,0,true,false,true,false
PROCEDURE:STAR:CUUDA.CUUDA3,STAR,22,22,8,14,11,4,true,true,false,false
PROCEDURE:STAR:CUURT.CUURT1,STAR,16,16,10,6,8,5,true,true,false,false
PROCEDURE:STAR:DADES.DADES2,STAR,18,18,3,15,6,1,true,true,false,false
PROCEDURE:STAR:DANDD.DANDD1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:DAWGG.DAWGG2,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:DEEPO.DEEPO2,STAR,6,6,6,0,3,3,true,true,false,false
PROCEDURE:STAR:DEKAL.DEKAL9,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:DELMA.DELMA4,STAR,6,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:DELRO.DELRO5,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:DINGO.DINGO6,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:DIRBY.DIRBY2,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:DIRTT.DIRTT2,STAR,2,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:DIXEE.DIXEE3,STAR,3,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:DODJE.CABBY2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:DODJE.DODJE6,STAR,13,13,12,1,13,12,true,true,false,false
PROCEDURE:STAR:DODJE.FORNY3,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:DODJE.REEKO3,STAR,5,5,2,3,5,2,true,true,false,false
PROCEDURE:STAR:DOOBI.DOOBI3,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:DOOBI.SKNRD5,STAR,6,6,4,2,3,2,true,true,false,false
PROCEDURE:STAR:DPUTY.DNGLE1,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:DQO.PHLBO4,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:DSERT.DSERT2,STAR,8,8,6,2,4,3,true,true,false,false
PROCEDURE:STAR:DSNEE.DSNEE6,STAR,21,21,9,12,7,3,true,true,false,false
PROCEDURE:STAR:DUMBR.HAREI1,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:DUNNN.DUNNN6,STAR,6,6,0,6,2,0,true,false,true,false
PROCEDURE:STAR:DUUUK.DUUUK4,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:DVALL.DVALL4,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:DXEEE.DXEEE3,STAR,8,8,0,8,4,0,true,false,true,false
PROCEDURE:STAR:DYAMD.ALWYS3,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:DYAMD.DYAMD5,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:DYLLI.SHLAE1,STAR,5,5,4,1,5,4,true,true,false,false
PROCEDURE:STAR:EAGUL.EAGUL6,STAR,12,12,12,0,3,3,true,true,false,false
PROCEDURE:STAR:EATZZ.EATZZ1,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:EEGOR.EEGOR1,STAR,7,7,7,0,7,7,true,true,false,false
PROCEDURE:STAR:ELDRA.VAAIL1,STAR,5,5,0,5,5,0,true,false,true,false
PROCEDURE:STAR:ELLAM.ELLAM5,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:ELN.ELN4,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:EMMAS.EMMAS1,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:EMZOH.EMZOH4,STAR,3,3,0,3,1,0,true,false,true,false
PROCEDURE:STAR:ENCEE.ENCEE3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:ENDEE.ENDEE8,STAR,56,56,4,52,14,1,true,true,false,false
PROCEDURE:STAR:ENL.ENL2,STAR,2,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:ENO.ARLFT2,STAR,4,4,2,2,4,2,true,true,false,false
PROCEDURE:STAR:ENO.PROUD2,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:ERNNY.ERNNY8,STAR,20,20,0,20,10,0,true,false,true,false
PROCEDURE:STAR:ESSPO.ESSPO5,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:ESSSO.PAATS4,STAR,15,15,10,5,3,2,true,true,false,false
PROCEDURE:STAR:ETBUY.DMSTR2,STAR,12,12,3,9,4,1,true,true,false,false
PROCEDURE:STAR:EURRO.OOSHN5,STAR,35,35,20,15,7,4,true,true,false,false
PROCEDURE:STAR:FALCO.FALCO5,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:FARMR.FARMR3,STAR,5,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:FASTO.FASTO2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:FEVTA.FEVTA1,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:FIM.FERN7,STAR,12,12,12,0,4,4,true,true,false,false
PROCEDURE:STAR:FIM.MOOR4,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:FINGR.CRIKT1,STAR,10,10,0,10,10,0,true,false,true,false
PROCEDURE:STAR:FINGR.FINGR1,STAR,8,8,7,1,8,7,true,true,false,false
PROCEDURE:STAR:FINGR.HIBIL3,STAR,10,10,0,10,10,0,true,false,true,false
PROCEDURE:STAR:FINGR.SLANT3,STAR,8,8,0,8,8,0,true,false,true,false
PROCEDURE:STAR:FISSK.FISSK7,STAR,4,4,0,4,1,0,true,false,true,false
PROCEDURE:STAR:FLATI.FLATI5,STAR,30,30,0,30,6,0,true,false,true,false
PROCEDURE:STAR:FLCHR.FLCHR1,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:FLLGG.STOCR5,STAR,6,6,4,2,3,2,true,true,false,false
PROCEDURE:STAR:FLOSI.FLOSI4,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:FNLEE.FNLEE1,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:FNTSY.FNTSY1,STAR,18,18,15,3,6,5,true,true,false,false
PROCEDURE:STAR:FOREY.FOREY2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:FORTL.FORTL9,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:FOWEE.FOWEE2,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:FQM.FQM3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:FRIHO.FRIHO4,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:FRLON.FRLON2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:FROGZ.FROGZ5,STAR,80,80,56,24,10,7,true,true,false,false
PROCEDURE:STAR:FSHER.DBRY5,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:FSYTH.KUSTR3,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:FYTTE.FYTTE7,STAR,24,24,3,21,8,1,true,true,false,false
PROCEDURE:STAR:GABOO.GABOO1,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:GABOO.SEWZY6,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:GASSE.DREEM3,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:GAVNN.GAVNN8,STAR,10,10,5,5,2,1,true,true,false,false
PROCEDURE:STAR:GEP.GEP1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:GHOST.CCASH1,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:GHOST.GHOST3,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:GIBBZ.GIBBZ5,STAR,6,6,6,0,3,3,true,true,false,false
PROCEDURE:STAR:GIIBS.GIIBS4,STAR,8,8,0,8,2,0,true,false,true,false
PROCEDURE:STAR:GLASR.GLASR3,STAR,8,8,4,4,4,2,true,true,false,false
PROCEDURE:STAR:GLAVN.GLAVN2,STAR,21,21,0,21,3,0,true,false,true,false
PROCEDURE:STAR:GMANN.HTOWN3,STAR,6,6,3,3,6,3,true,true,false,false
PROCEDURE:STAR:GMANN.TEJAS5,STAR,18,18,9,9,6,3,true,true,false,false
PROCEDURE:STAR:GNDLF.GNDLF3,STAR,10,10,0,10,10,0,true,false,true,false
PROCEDURE:STAR:GOATZ.GOATZ2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:GOATZ.KARLB3,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:GOPAC.GOPAC3,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:GRACE.HAYNZ7,STAR,9,9,6,3,3,2,true,true,false,false
PROCEDURE:STAR:GRAYT.GRAYT2,STAR,6,6,3,3,2,1,true,true,false,false
PROCEDURE:STAR:GRAYT.LAYKS2,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:GREGS.GIBBI2,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:GREGS.GREGS1,STAR,8,8,7,1,8,7,true,true,false,false
PROCEDURE:STAR:GREGS.HERBZ2,STAR,9,9,1,8,9,1,true,true,false,false
PROCEDURE:STAR:GREGS.JFRYE5,STAR,9,9,1,8,9,1,true,true,false,false
PROCEDURE:STAR:GREGS.SHAAM2,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:GRNCH.GRNCH5,STAR,12,12,6,6,6,3,true,true,false,false
PROCEDURE:STAR:GTOUT.GTOUT1,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:GUERA.GUERA2,STAR,12,12,8,4,6,4,true,true,false,false
PROCEDURE:STAR:GULLI.GULLI3,STAR,6,6,6,0,3,3,true,true,false,false
PROCEDURE:STAR:HANBL.HANBL3,STAR,9,9,3,6,3,1,true,true,false,false
PROCEDURE:STAR:HANBL.LECTR3,STAR,3,3,1,2,3,1,true,true,false,false
PROCEDURE:STAR:HAR.BOJID4,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:HAR.BUNTS3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:HAR.HAR5,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:HARTT.EELZA4,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:HAWKZ.HAWKZ8,STAR,14,14,6,8,7,3,true,true,false,false
PROCEDURE:STAR:HAYLL.HAYLL3,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:HAYLL.VCTRZ2,STAR,6,6,0,6,2,0,true,false,true,false
PROCEDURE:STAR:HEDEE.HEDEE1,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:HELNS.HELNS6,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:HENBY.HENBY1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:HGO.OZZZY5,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:HHOOD.HHOOD6,STAR,21,21,0,21,7,0,true,false,true,false
PROCEDURE:STAR:HILIE.HILIE3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:HILRS.TIMMO1,STAR,3,3,3,0,1,1,true,true,false,false
PROCEDURE:STAR:HLNDS.BUKHD3,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:HLYWD.BRUEN2,STAR,8,8,2,6,4,1,true,true,false,false
PROCEDURE:STAR:HLYWD.HLYWD1,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:HOBRK.HOBRK4,STAR,10,10,6,4,5,3,true,true,false,false
PROCEDURE:STAR:HOBTT.HOBTT3,STAR,20,20,0,20,10,0,true,false,true,false
PROCEDURE:STAR:HOTAR.HOTAR1,STAR,4,4,0,4,1,0,true,false,true,false
PROCEDURE:STAR:HOWRY.HOWRY3,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:HSKNS.HSKNS1,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:HUBRD.HUBRD1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:HUDZY.HUDZY5,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:HUULL.HUULL2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:HUUTY.HUUTY1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:HUUVR.HUUVR1,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:HYDRR.HYDRR1,STAR,12,12,12,0,3,3,true,true,false,false
PROCEDURE:STAR:HYTHR.HYTHR3,STAR,3,3,1,2,3,1,true,true,false,false
PROCEDURE:STAR:IRNMN.IRNMN2,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:IRONS.IRONS7,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:IVINS.IVINS2,STAR,10,10,2,8,5,1,true,true,false,false
PROCEDURE:STAR:JAFAR.JAFAR3,STAR,9,9,0,9,3,0,true,false,true,false
PROCEDURE:STAR:JAIKE.JAIKE4,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:JAKIE.JAKIE7,STAR,24,24,12,12,4,2,true,true,false,false
PROCEDURE:STAR:JAKKS.JAKKS2,STAR,12,12,0,12,3,0,true,false,true,false
PROCEDURE:STAR:JAKTZ.JAKTZ2,STAR,10,10,5,5,2,1,true,true,false,false
PROCEDURE:STAR:JALIT.LIINN3,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:JAMMN.JAMMN5,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:JAMMN.QWENN7,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:JANNY.JANNY5,STAR,12,12,8,4,6,4,true,true,false,false
PROCEDURE:STAR:JAWBN.JAWBN7,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:JAYSN.JAYSN3,STAR,4,4,0,4,1,0,true,false,true,false
PROCEDURE:STAR:JCKIE.JCKIE2,STAR,8,8,4,4,4,2,true,true,false,false
PROCEDURE:STAR:JESSE.JESSE3,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:JESTR.JESTR1,STAR,6,6,6,0,2,2,true,true,false,false
PROCEDURE:STAR:JFUND.JFUND2,STAR,15,15,10,5,3,2,true,true,false,false
PROCEDURE:STAR:JHAUN.JHAUN1,STAR,2,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:JHAWK.JHAWK8,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:JIIMS.JIIMS4,STAR,18,18,18,0,3,3,true,true,false,false
PROCEDURE:STAR:JIINN.MBELL5,STAR,24,24,0,24,4,0,true,false,true,false
PROCEDURE:STAR:JINXX.JINXX1,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:JJEDI.JJEDI4,STAR,7,7,0,7,7,0,true,false,true,false
PROCEDURE:STAR:JJENY.FILPZ5,STAR,6,6,0,6,3,0,true,false,true,false
PROCEDURE:STAR:JLI.OCEAN3,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:JMONY.JMONY2,STAR,10,10,0,10,2,0,true,false,true,false
PROCEDURE:STAR:JOANZ.WIGOL3,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:JOKRS.JOKRS4,STAR,15,15,3,12,5,1,true,true,false,false
PROCEDURE:STAR:JONZE.JONZE6,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:JOOLS.JOOLS2,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:JORDN.JORDN2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:JOSHE.JOSHE3,STAR,12,12,12,0,4,4,true,true,false,false
PROCEDURE:STAR:JSONN.JSONN4,STAR,12,12,0,12,2,0,true,false,true,false
PROCEDURE:STAR:JULLE.JULLE5,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:JUNNR.JUNNR4,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:JVL.JVL1,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:KABEE.KABEE3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:KAENA.KAENA4,STAR,5,5,3,2,5,3,true,true,false,false
PROCEDURE:STAR:KASPR.KASPR8,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:KAYAK.KAYAK6,STAR,7,7,7,0,7,7,true,true,false,false
PROCEDURE:STAR:KAYLA.KAYLA3,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:KAYOH.KAYOH8,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:KIDDZ.KIDDZ5,STAR,25,25,10,15,5,2,true,true,false,false
PROCEDURE:STAR:KIMMO.KIMMO3,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:KKILR.KKILR4,STAR,12,12,0,12,4,0,true,false,true,false
PROCEDURE:STAR:KLANI.KLANI4,STAR,18,18,9,9,6,3,true,true,false,false
PROCEDURE:STAR:KLUBS.KLUBS1,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:KNEAD.BACHR4,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:KNEAD.DRYYE2,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:KNEAD.PAWLZ3,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:KNEAD.SWVAY4,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:KNEAD.TILLA3,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:KOHLS.KOHLS1,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:KOLTS.KOLTS2,STAR,6,6,3,3,2,1,true,true,false,false
PROCEDURE:STAR:KONNG.NTNDO1,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:KOOOP.KOOOP1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:KOURT.KOURT4,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:KRAKN.KRAKN1,STAR,18,18,18,0,6,6,true,true,false,false
PROCEDURE:STAR:KRATR.KRATR3,STAR,6,6,0,6,2,0,true,false,true,false
PROCEDURE:STAR:KROTO.KROTO5,STAR,6,6,4,2,3,2,true,true,false,false
PROCEDURE:STAR:KYAAN.KYAAN4,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:KYAKS.KYAKS3,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:KYCKR.DEVYN2,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:LAIKS.LAIKS4,STAR,10,10,6,4,5,3,true,true,false,false
PROCEDURE:STAR:LANDR.LANDR3,STAR,5,5,4,1,5,4,true,true,false,false
PROCEDURE:STAR:LANTK.LANTK2,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:LARKS.LARKS3,STAR,5,5,4,1,5,4,true,true,false,false
PROCEDURE:STAR:LAVAN.LAVAN3,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:LAVAS.LAVAS1,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:LAWGR.LAWGR4,STAR,30,30,0,30,6,0,true,false,true,false
PROCEDURE:STAR:LEESE.LEESE3,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:LEGOZ.LEGOZ4,STAR,7,7,2,5,7,2,true,true,false,false
PROCEDURE:STAR:LEMIG.LEMIG2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:LENNI.LENNI4,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:LHO.LHO5,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:LINKK.LINKK1,STAR,18,18,12,6,9,6,true,true,false,false
PROCEDURE:STAR:LINKK.NNCEE2,STAR,20,20,14,6,10,7,true,true,false,false
PROCEDURE:STAR:LIRCH.HYPER9,STAR,24,24,18,6,8,6,true,true,false,false
PROCEDURE:STAR:LNDHY.LNDHY1,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:LONGZ.LONGZ4,STAR,30,30,0,30,6,0,true,false,true,false
PROCEDURE:STAR:LORLE.LORLE3,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:LOSST.LOSST1,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:LOWBO.LOWBO3,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:LOZIT.BDEGA4,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:LOZIT.STLER4,STAR,8,8,0,8,4,0,true,false,true,false
PROCEDURE:STAR:LUBBR.LUBBR4,STAR,12,12,0,12,3,0,true,false,true,false
PROCEDURE:STAR:LUCIT.LUCIT3,STAR,12,12,2,10,6,1,true,true,false,false
PROCEDURE:STAR:LUCKI.LUCKI1,STAR,6,6,6,0,6,6,true,true,false,false
PROCEDURE:STAR:LUNNI.LUNNI2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:LVZ.LVZ5,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:LVZ.SLATT6,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:LVZ.SPUDS7,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:LYNXX.LYNXX8,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:LZZRD.LZZRD4,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:MAATY.MAATY5,STAR,18,18,9,9,6,3,true,true,false,false
PROCEDURE:STAR:MAD.DPK3,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:MADEE.MADEE6,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:MADII.MADII7,STAR,24,24,0,24,8,0,true,false,true,false
PROCEDURE:STAR:MAGGI.MAGGI3,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:MAHHI.MAHHI3,STAR,9,9,9,0,3,3,true,true,false,false
PROCEDURE:STAR:MAIER.BRUSR1,STAR,8,8,4,4,2,1,true,true,false,false
PROCEDURE:STAR:MAJIC.MAJIC4,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:MAKAH.MAKAH1,STAR,4,4,2,2,4,2,true,true,false,false
PROCEDURE:STAR:MARCS.MARCS2,STAR,15,15,9,6,5,3,true,true,false,false
PROCEDURE:STAR:MARCS.QERVO3,STAR,30,30,5,25,6,1,true,true,false,false
PROCEDURE:STAR:MARNR.MARNR8,STAR,10,10,4,6,5,2,true,true,false,false
PROCEDURE:STAR:MARQO.MARQO3,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:MARWI.MARWI4,STAR,6,6,6,0,2,2,true,true,false,false
PROCEDURE:STAR:MAZIE.MAZIE3,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:MCDON.ALDAN4,STAR,6,6,0,6,3,0,true,false,true,false
PROCEDURE:STAR:MCHLN.MCHLN2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:MDNYT.MDNYT2,STAR,10,10,3,7,10,3,true,true,false,false
PROCEDURE:STAR:MELZZ.DUBLN1,STAR,20,20,10,10,4,2,true,true,false,false
PROCEDURE:STAR:MIERA.MIERA2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:MIIDY.MIIDY4,STAR,7,7,7,0,1,1,true,true,false,false
PROCEDURE:STAR:MINEE.MINEE6,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:MIP.MIP4,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:MLB.MLB2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:MMARY.MMARY1,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:MNNDO.MNNDO4,STAR,9,9,1,8,9,1,true,true,false,false
PROCEDURE:STAR:MOD.MOD9,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:MOLLY.MOLLY5,STAR,4,4,2,2,2,1,true,true,false,false
PROCEDURE:STAR:MONAA.MONAA4,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:MOTZA.MOTZA1,STAR,8,8,7,1,8,7,true,true,false,false
PROCEDURE:STAR:MOTZA.WESAT3,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:MPORT.DRLLR5,STAR,18,18,12,6,6,4,true,true,false,false
PROCEDURE:STAR:MPORT.GUSHR3,STAR,6,6,4,2,6,4,true,true,false,false
PROCEDURE:STAR:MRB.EMI7,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,28,28,4,24,7,1,true,true,false,false
PROCEDURE:STAR:MURAH.JUDDG2,STAR,24,24,0,24,8,0,true,false,true,false
PROCEDURE:STAR:MURAH.MURAH3,STAR,24,24,0,24,8,0,true,false,true,false
PROCEDURE:STAR:MUSCL.MUSCL4,STAR,15,15,6,9,5,2,true,true,false,false
PROCEDURE:STAR:MVA.RYANN2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:MYBAD.WADOL4,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:NELIE.NELIE4,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:NESTO.DEMME5,STAR,6,6,6,0,2,2,true,true,false,false
PROCEDURE:STAR:NIIXX.NIIXX4,STAR,15,15,0,15,3,0,true,false,true,false
PROCEDURE:STAR:NITZR.NITZR4,STAR,12,12,12,0,3,3,true,true,false,false
PROCEDURE:STAR:NUTIY.NUTIY1,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:OAK.VNYRD1,STAR,5,5,1,4,5,1,true,true,false,false
PROCEDURE:STAR:OAKES.OAKES3,STAR,9,9,0,9,3,0,true,false,true,false
PROCEDURE:STAR:OCITY.OCITY3,STAR,5,5,2,3,5,2,true,true,false,false
PROCEDURE:STAR:OHDEA.OHDEA2,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:OHIIO.OHIIO4,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:OLAHS.OLAHS3,STAR,20,20,12,8,5,3,true,true,false,false
PROCEDURE:STAR:OLEDD.OLEDD4,STAR,2,2,2,0,2,2,true,true,false,false
