airwayOccurrenceKey,airwayPathKey,awyId,awyLocation,pointSeq,rawFromPoint,rawFromPointType,rawToPoint,rawNextMeaPoint,resolvedPointKey,resolveStatus,occurrenceRole,sourceCycle,sourceTable,sourceRowId
AWY_OCC:V193:C:90,AIRWAY_PATH:V193:C,V193,C,90,SIGOE,RP,SSM,,POINT:FIX:SIGOE:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11918
AWY_OCC:V193:C:100,AIRWAY_PATH:V193:C,V193,C,100,SSM,VOR/DME,,,POINT:NAVAID:SSM:VOR/DME:US:MI:SAULT_STE_MARIE,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,11919
AWY_OCC:V194:C:10,AIRWAY_PATH:V194:C,V194,C,10,CQY,VORTAC,ALLMO,KISER,POINT:NAVAID:CQY:VORTAC:US:TX:CEDAR_CREEK,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,11920
AWY_OCC:V194:C:20,AIRWAY_PATH:V194:C,V194,C,20,ALLMO,RP,KISER,,POINT:FIX:ALLMO:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11921
AWY_OCC:V194:C:30,AIRWAY_PATH:V194:C,V194,C,30,KISER,RP,NAVYS,CLL,POINT:FIX:KISER:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11922
AWY_OCC:V194:C:40,AIRWAY_PATH:V194:C,V194,C,40,NAVYS,RP,CLL,,POINT:FIX:NAVYS:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11923
AWY_OCC:V194:C:50,AIRWAY_PATH:V194:C,V194,C,50,CLL,VORTAC,SBI,SBI,POINT:NAVAID:CLL:VORTAC:US:TX:COLLEGE_STATION,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11924
AWY_OCC:V194:C:60,AIRWAY_PATH:V194:C,V194,C,60,SBI,VOR/DME,TEMCO,GUSTI,POINT:NAVAID:SBI:VOR/DME:US:TX:SABINE_PASS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11925
AWY_OCC:V194:C:70,AIRWAY_PATH:V194:C,V194,C,70,TEMCO,RP,CIPDA,,POINT:FIX:TEMCO:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11926
AWY_OCC:V194:C:80,AIRWAY_PATH:V194:C,V194,C,80,CIPDA,RP,GUSTI,,POINT:FIX:CIPDA:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11927
AWY_OCC:V194:C:90,AIRWAY_PATH:V194:C,V194,C,90,GUSTI,RP,LFT,LFT,POINT:FIX:GUSTI:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11928
AWY_OCC:V194:C:100,AIRWAY_PATH:V194:C,V194,C,100,LFT,VORTAC,ROSEY,ROSEY,POINT:NAVAID:LFT:VORTAC:US:LA:LAFAYETTE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11929
AWY_OCC:V194:C:110,AIRWAY_PATH:V194:C,V194,C,110,ROSEY,RP,TATER,LSU,POINT:FIX:ROSEY:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11930
AWY_OCC:V194:C:120,AIRWAY_PATH:V194:C,V194,C,120,TATER,RP,LSU,,POINT:FIX:TATER:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11931
AWY_OCC:V194:C:130,AIRWAY_PATH:V194:C,V194,C,130,LSU,VORTAC,CAZZZ,MCB,POINT:NAVAID:LSU:VORTAC:US:LA:BATON_ROUGE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11932
AWY_OCC:V194:C:140,AIRWAY_PATH:V194:C,V194,C,140,CAZZZ,RP,MCB,,POINT:FIX:CAZZZ:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11933
AWY_OCC:V194:C:150,AIRWAY_PATH:V194:C,V194,C,150,MCB,VORTAC,WIKZO,MIZZE,POINT:NAVAID:MCB:VORTAC:US:MS:MC_COMB,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11934
AWY_OCC:V194:C:160,AIRWAY_PATH:V194:C,V194,C,160,WIKZO,RP,MIZZE,,POINT:FIX:WIKZO:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11935
AWY_OCC:V194:C:170,AIRWAY_PATH:V194:C,V194,C,170,MIZZE,RP,BAING,PAULD,POINT:FIX:MIZZE:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11936
AWY_OCC:V194:C:180,AIRWAY_PATH:V194:C,V194,C,180,BAING,RP,PAULD,,POINT:FIX:BAING:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11937
AWY_OCC:V194:C:190,AIRWAY_PATH:V194:C,V194,C,190,PAULD,RP,MEI,MEI,POINT:FIX:PAULD:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11938
AWY_OCC:V194:C:200,AIRWAY_PATH:V194:C,V194,C,200,MEI,VORTAC,LIB,LIB,POINT:NAVAID:MEI:VORTAC:US:MS:MERIDIAN,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11939
AWY_OCC:V194:C:210,AIRWAY_PATH:V194:C,V194,C,210,LIB,VORTAC,GUSES,RDU,POINT:NAVAID:LIB:VORTAC:US:NC:LIBERTY,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11940
AWY_OCC:V194:C:220,AIRWAY_PATH:V194:C,V194,C,220,GUSES,RP,RDU,,POINT:FIX:GUSES:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11941
AWY_OCC:V194:C:230,AIRWAY_PATH:V194:C,V194,C,230,RDU,VORTAC,ZEBUL,TYI,POINT:NAVAID:RDU:VORTAC:US:NC:RALEIGH/DURHAM,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11942
AWY_OCC:V194:C:240,AIRWAY_PATH:V194:C,V194,C,240,ZEBUL,RP,EXULE,,POINT:FIX:ZEBUL:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11943
AWY_OCC:V194:C:250,AIRWAY_PATH:V194:C,V194,C,250,EXULE,RP,FEBEL,,POINT:FIX:EXULE:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11944
AWY_OCC:V194:C:260,AIRWAY_PATH:V194:C,V194,C,260,FEBEL,RP,TYI,,POINT:FIX:FEBEL:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11945
AWY_OCC:V194:C:270,AIRWAY_PATH:V194:C,V194,C,270,TYI,VORTAC,,,POINT:NAVAID:TYI:VORTAC:US:NC:ROCKY_MOUNT,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,11946
AWY_OCC:V195:C:10,AIRWAY_PATH:V195:C,V195,C,10,OAK,VOR/DME,BERKS,CROIT,POINT:NAVAID:OAK:VOR/DME:US:CA:OAKLAND,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,11947
AWY_OCC:V195:C:20,AIRWAY_PATH:V195:C,V195,C,20,BERKS,RP,SABLO,,POINT:FIX:BERKS:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11948
AWY_OCC:V195:C:30,AIRWAY_PATH:V195:C,V195,C,30,SABLO,RP,CROIT,,POINT:FIX:SABLO:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11949
AWY_OCC:V195:C:40,AIRWAY_PATH:V195:C,V195,C,40,CROIT,RP,CORDD,CORDD,POINT:FIX:CROIT:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11950
AWY_OCC:V195:C:50,AIRWAY_PATH:V195:C,V195,C,50,CORDD,RP,RAGGS,RAGGS,POINT:FIX:CORDD:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11951
AWY_OCC:V195:C:60,AIRWAY_PATH:V195:C,V195,C,60,RAGGS,RP,BESSA,BESSA,POINT:FIX:RAGGS:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11952
AWY_OCC:V195:C:70,AIRWAY_PATH:V195:C,V195,C,70,BESSA,RP,ELEGY,ILA,POINT:FIX:BESSA:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11953
AWY_OCC:V195:C:80,AIRWAY_PATH:V195:C,V195,C,80,ELEGY,RP,ZAKUL,,POINT:FIX:ELEGY:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11954
AWY_OCC:V195:C:90,AIRWAY_PATH:V195:C,V195,C,90,ZAKUL,RP,ILA,,POINT:FIX:ZAKUL:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11955
AWY_OCC:V195:C:100,AIRWAY_PATH:V195:C,V195,C,100,ILA,VORTAC,JINGO,RBL,POINT:NAVAID:ILA:VORTAC:US:CA:WILLIAMS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11956
AWY_OCC:V195:C:110,AIRWAY_PATH:V195:C,V195,C,110,JINGO,RP,GONGS,,POINT:FIX:JINGO:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11957
AWY_OCC:V195:C:120,AIRWAY_PATH:V195:C,V195,C,120,GONGS,RP,RBL,,POINT:FIX:GONGS:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11958
AWY_OCC:V195:C:130,AIRWAY_PATH:V195:C,V195,C,130,RBL,VORTAC,BURRS,BURRS,POINT:NAVAID:RBL:VORTAC:US:CA:RED_BLUFF,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11959
AWY_OCC:V195:C:140,AIRWAY_PATH:V195:C,V195,C,140,BURRS,RP,TOMAD,TOMAD,POINT:FIX:BURRS:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11960
AWY_OCC:V195:C:150,AIRWAY_PATH:V195:C,V195,C,150,TOMAD,RP,DINSE,YAGER,POINT:FIX:TOMAD:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11961
AWY_OCC:V195:C:160,AIRWAY_PATH:V195:C,V195,C,160,DINSE,RP,YAGER,,POINT:FIX:DINSE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11962
AWY_OCC:V195:C:170,AIRWAY_PATH:V195:C,V195,C,170,YAGER,RP,FOT,FOT,POINT:FIX:YAGER:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11963
AWY_OCC:V195:C:180,AIRWAY_PATH:V195:C,V195,C,180,FOT,VORTAC,,,POINT:NAVAID:FOT:VORTAC:US:CA:FORTUNA,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,11964
AWY_OCC:V197:C:10,AIRWAY_PATH:V197:C,V197,C,10,PDZ,VORTAC,POM,POM,POINT:NAVAID:PDZ:VORTAC:US:CA:ONTARIO,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,11965
AWY_OCC:V197:C:20,AIRWAY_PATH:V197:C,V197,C,20,POM,VORTAC,HASSA,HASSA,POINT:NAVAID:POM:VORTAC:US:CA:POMONA,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11966
AWY_OCC:V197:C:30,AIRWAY_PATH:V197:C,V197,C,30,HASSA,RP,PMD,PMD,POINT:FIX:HASSA:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11967
AWY_OCC:V197:C:40,AIRWAY_PATH:V197:C,V197,C,40,PMD,VORTAC,FISCH,FISCH,POINT:NAVAID:PMD:VORTAC:US:CA:PALMDALE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11968
AWY_OCC:V197:C:50,AIRWAY_PATH:V197:C,V197,C,50,FISCH,RP,JERID,KELEN,POINT:FIX:FISCH:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11969
AWY_OCC:V197:C:60,AIRWAY_PATH:V197:C,V197,C,60,JERID,RP,ZALJE,,POINT:FIX:JERID:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11970
AWY_OCC:V197:C:70,AIRWAY_PATH:V197:C,V197,C,70,ZALJE,RP,WIJYI,,POINT:FIX:ZALJE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11971
AWY_OCC:V197:C:80,AIRWAY_PATH:V197:C,V197,C,80,WIJYI,RP,KELEN,,POINT:FIX:WIJYI:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11972
AWY_OCC:V197:C:90,AIRWAY_PATH:V197:C,V197,C,90,KELEN,RP,AMONT,ARVIN,POINT:FIX:KELEN:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11973
AWY_OCC:V197:C:100,AIRWAY_PATH:V197:C,V197,C,100,AMONT,RP,MINGI,,POINT:FIX:AMONT:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11974
AWY_OCC:V197:C:110,AIRWAY_PATH:V197:C,V197,C,110,MINGI,RP,ARVIN,,POINT:FIX:MINGI:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11975
AWY_OCC:V197:C:120,AIRWAY_PATH:V197:C,V197,C,120,ARVIN,RP,EHF,EHF,POINT:FIX:ARVIN:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11976
AWY_OCC:V197:C:130,AIRWAY_PATH:V197:C,V197,C,130,EHF,VORTAC,,,POINT:NAVAID:EHF:VORTAC:US:CA:BAKERSFIELD,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,11977
AWY_OCC:V198:C:10,AIRWAY_PATH:V198:C,V198,C,10,SSO,VORTAC,HUSIT,CUS,POINT:NAVAID:SSO:VORTAC:US:AZ:SAN_SIMON,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,11978
AWY_OCC:V198:C:20,AIRWAY_PATH:V198:C,V198,C,20,HUSIT,RP,CUS,,POINT:FIX:HUSIT:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11979
AWY_OCC:V198:C:30,AIRWAY_PATH:V198:C,V198,C,30,CUS,VOR/DME,HANCH,ELP,POINT:NAVAID:CUS:VOR/DME:US:NM:COLUMBUS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11980
AWY_OCC:V198:C:40,AIRWAY_PATH:V198:C,V198,C,40,HANCH,RP,ELP,,POINT:FIX:HANCH:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11981
AWY_OCC:V198:C:50,AIRWAY_PATH:V198:C,V198,C,50,ELP,VORTAC,TYLAN,HUP,POINT:NAVAID:ELP:VORTAC:US:TX:EL_PASO,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11982
AWY_OCC:V198:C:60,AIRWAY_PATH:V198:C,V198,C,60,TYLAN,RP,FABAN,,POINT:FIX:TYLAN:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11983
AWY_OCC:V198:C:70,AIRWAY_PATH:V198:C,V198,C,70,FABAN,RP,HUP,,POINT:FIX:FABAN:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11984
AWY_OCC:V198:C:80,AIRWAY_PATH:V198:C,V198,C,80,HUP,VORTAC,AGAZY,AGAZY,POINT:NAVAID:HUP:VORTAC:US:TX:HUDSPETH,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11985
AWY_OCC:V198:C:90,AIRWAY_PATH:V198:C,V198,C,90,AGAZY,RP,DOWES,DOWES,POINT:FIX:AGAZY:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11986
AWY_OCC:V198:C:100,AIRWAY_PATH:V198:C,V198,C,100,DOWES,RP,FST,FST,POINT:FIX:DOWES:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11987
AWY_OCC:V198:C:110,AIRWAY_PATH:V198:C,V198,C,110,FST,VORTAC,OZMOS,KEMPL,POINT:NAVAID:FST:VORTAC:US:TX:FORT_STOCKTON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11988
AWY_OCC:V198:C:120,AIRWAY_PATH:V198:C,V198,C,120,OZMOS,RP,KEMPL,,POINT:FIX:OZMOS:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11989
AWY_OCC:V198:C:130,AIRWAY_PATH:V198:C,V198,C,130,KEMPL,RP,JCT,JCT,POINT:FIX:KEMPL:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11990
AWY_OCC:V198:C:140,AIRWAY_PATH:V198:C,V198,C,140,JCT,VORTAC,DOSSY,SAT,POINT:NAVAID:JCT:VORTAC:US:TX:JUNCTION,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11991
AWY_OCC:V198:C:150,AIRWAY_PATH:V198:C,V198,C,150,DOSSY,RP,LEJON,,POINT:FIX:DOSSY:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11992
AWY_OCC:V198:C:160,AIRWAY_PATH:V198:C,V198,C,160,LEJON,RP,TATAR,,POINT:FIX:LEJON:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11993
AWY_OCC:V198:C:170,AIRWAY_PATH:V198:C,V198,C,170,TATAR,RP,SAT,,POINT:FIX:TATAR:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11994
AWY_OCC:V198:C:180,AIRWAY_PATH:V198:C,V198,C,180,SAT,VORTAC,SBI,SBI,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11995
AWY_OCC:V198:C:190,AIRWAY_PATH:V198:C,V198,C,190,SBI,VOR/DME,HERBY,LLA,POINT:NAVAID:SBI:VOR/DME:US:TX:SABINE_PASS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11996
AWY_OCC:V198:C:200,AIRWAY_PATH:V198:C,V198,C,200,HERBY,RP,LLA,,POINT:FIX:HERBY:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11997
AWY_OCC:V198:C:210,AIRWAY_PATH:V198:C,V198,C,210,LLA,VOR/DME,DOYAD,TBD,POINT:NAVAID:LLA:VOR/DME:US:LA:WHITE_LAKE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11998
AWY_OCC:V198:C:220,AIRWAY_PATH:V198:C,V198,C,220,DOYAD,RP,EYUGU,,POINT:FIX:DOYAD:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,11999
AWY_OCC:V198:C:230,AIRWAY_PATH:V198:C,V198,C,230,EYUGU,RP,ORICH,,POINT:FIX:EYUGU:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12000
AWY_OCC:V198:C:240,AIRWAY_PATH:V198:C,V198,C,240,ORICH,RP,LUFFS,,POINT:FIX:ORICH:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12001
AWY_OCC:V198:C:250,AIRWAY_PATH:V198:C,V198,C,250,LUFFS,RP,LASYO,,POINT:FIX:LUFFS:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12002
AWY_OCC:V198:C:260,AIRWAY_PATH:V198:C,V198,C,260,LASYO,RP,TBD,,POINT:FIX:LASYO:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12003
AWY_OCC:V198:C:270,AIRWAY_PATH:V198:C,V198,C,270,TBD,VOR/DME,OLEDD,HRV,POINT:NAVAID:TBD:VOR/DME:US:LA:THIBODAUX,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12004
AWY_OCC:V198:C:280,AIRWAY_PATH:V198:C,V198,C,280,OLEDD,RP,SAFES,,POINT:FIX:OLEDD:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12005
AWY_OCC:V198:C:290,AIRWAY_PATH:V198:C,V198,C,290,SAFES,RP,HRV,,POINT:FIX:SAFES:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12006
AWY_OCC:V198:C:300,AIRWAY_PATH:V198:C,V198,C,300,HRV,VORTAC,MENTC,PEARL,POINT:NAVAID:HRV:VORTAC:US:LA:NEW_ORLEANS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12007
AWY_OCC:V198:C:310,AIRWAY_PATH:V198:C,V198,C,310,MENTC,RP,PEARL,,POINT:FIX:MENTC:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12008
AWY_OCC:V198:C:320,AIRWAY_PATH:V198:C,V198,C,320,PEARL,RP,MINNI,MINNI,POINT:FIX:PEARL:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12009
AWY_OCC:V198:C:330,AIRWAY_PATH:V198:C,V198,C,330,MINNI,RP,DOGMA,ELSIE,POINT:FIX:MINNI:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12010
AWY_OCC:V198:C:340,AIRWAY_PATH:V198:C,V198,C,340,DOGMA,RP,ELSIE,,POINT:FIX:DOGMA:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12011
AWY_OCC:V198:C:350,AIRWAY_PATH:V198:C,V198,C,350,ELSIE,RP,ROMMY,ROMMY,POINT:FIX:ELSIE:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12012
AWY_OCC:V198:C:360,AIRWAY_PATH:V198:C,V198,C,360,ROMMY,RP,VICKI,BFM,POINT:FIX:ROMMY:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12013
AWY_OCC:V198:C:370,AIRWAY_PATH:V198:C,V198,C,370,VICKI,RP,PLEBE,,POINT:FIX:VICKI:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12014
AWY_OCC:V198:C:380,AIRWAY_PATH:V198:C,V198,C,380,PLEBE,RP,SAINT,,POINT:FIX:PLEBE:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12015
AWY_OCC:V198:C:390,AIRWAY_PATH:V198:C,V198,C,390,SAINT,RP,BFM,,POINT:FIX:SAINT:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12016
AWY_OCC:V198:C:400,AIRWAY_PATH:V198:C,V198,C,400,BFM,VORTAC,LOXLY,CEW,POINT:NAVAID:BFM:VORTAC:US:AL:MOBILE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12017
AWY_OCC:V198:C:410,AIRWAY_PATH:V198:C,V198,C,410,LOXLY,RP,BRATT,,POINT:FIX:LOXLY:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12018
AWY_OCC:V198:C:420,AIRWAY_PATH:V198:C,V198,C,420,BRATT,RP,CDUBB,,POINT:FIX:BRATT:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12019
AWY_OCC:V198:C:430,AIRWAY_PATH:V198:C,V198,C,430,CDUBB,RP,PENSI,,POINT:FIX:CDUBB:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12020
AWY_OCC:V198:C:440,AIRWAY_PATH:V198:C,V198,C,440,PENSI,RP,INBRD,,POINT:FIX:PENSI:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12021
AWY_OCC:V198:C:450,AIRWAY_PATH:V198:C,V198,C,450,INBRD,RP,ITNEW,,POINT:FIX:INBRD:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12022
AWY_OCC:V198:C:460,AIRWAY_PATH:V198:C,V198,C,460,ITNEW,RP,BAKOS,,POINT:FIX:ITNEW:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12023
AWY_OCC:V198:C:470,AIRWAY_PATH:V198:C,V198,C,470,BAKOS,RP,CEW,,POINT:FIX:BAKOS:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12024
AWY_OCC:V198:C:480,AIRWAY_PATH:V198:C,V198,C,480,CEW,VORTAC,CORKY,DEFUN,POINT:NAVAID:CEW:VORTAC:US:FL:CRESTVIEW,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12025
AWY_OCC:V198:C:490,AIRWAY_PATH:V198:C,V198,C,490,CORKY,RP,DEFUN,,POINT:FIX:CORKY:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12026
AWY_OCC:V198:C:500,AIRWAY_PATH:V198:C,V198,C,500,DEFUN,RP,LAARA,CHEWS,POINT:FIX:DEFUN:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12027
AWY_OCC:V198:C:510,AIRWAY_PATH:V198:C,V198,C,510,LAARA,RP,CHEWS,,POINT:FIX:LAARA:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12028
AWY_OCC:V198:C:520,AIRWAY_PATH:V198:C,V198,C,520,CHEWS,RP,BJLEW,MAI,POINT:FIX:CHEWS:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12029
AWY_OCC:V198:C:530,AIRWAY_PATH:V198:C,V198,C,530,BJLEW,RP,MAI,,POINT:FIX:BJLEW:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12030
AWY_OCC:V198:C:540,AIRWAY_PATH:V198:C,V198,C,540,MAI,VORTAC,SNEAD,SNEAD,POINT:NAVAID:MAI:VORTAC:US:FL:MARIANNA,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12031
AWY_OCC:V198:C:550,AIRWAY_PATH:V198:C,V198,C,550,SNEAD,RP,QUILL,SZW,POINT:FIX:SNEAD:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12032
AWY_OCC:V198:C:560,AIRWAY_PATH:V198:C,V198,C,560,QUILL,RP,SZW,,POINT:FIX:QUILL:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12033
AWY_OCC:V198:C:570,AIRWAY_PATH:V198:C,V198,C,570,SZW,VORTAC,LLOYD,GEF,POINT:NAVAID:SZW:VORTAC:US:FL:TALLAHASSEE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12034
AWY_OCC:V198:C:580,AIRWAY_PATH:V198:C,V198,C,580,LLOYD,RP,GEF,,POINT:FIX:LLOYD:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12035
AWY_OCC:V198:C:590,AIRWAY_PATH:V198:C,V198,C,590,GEF,VORTAC,HADDE,HADDE,POINT:NAVAID:GEF:VORTAC:US:FL:GREENVILLE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12036
AWY_OCC:V198:C:600,AIRWAY_PATH:V198:C,V198,C,600,HADDE,RP,TAALR,TAALR,POINT:FIX:HADDE:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,12037
